run,real_events,generated_events,real_customers,generated_customers,invalid_amount_rate,invalid_gap_rate,merchant_category_tv,category_amount_tv,gap_previous_category_category_tv,history_amount_tv,category_tv,merchant_tv,amount_tv,gap_tv,real_fraud_rate,generated_fraud_rate,real_frauds,generated_frauds,invalid_generated_label_rate,label_tv,history_amount_label_tv,class_0_category_amount_tv,class_0_gap_previous_category_category_tv,class_0_history_amount_tv,class_1_category_amount_tv,class_1_gap_previous_category_category_tv,class_1_history_amount_tv,class_0_merchant_tv,class_0_merchant_category_tv,class_0_gap_category_amount_history_tv,class_1_merchant_tv,class_1_merchant_category_tv,class_1_gap_category_amount_history_tv,previous_current_fraud_tv,fraud_previous_category_current_category_tv,fraud_onset_events,real_fraud_onset_events,fraud_onset_category_amount_tv,fraud_onset_history_amount_tv,fraud_continuation_events,real_fraud_continuation_events,fraud_continuation_category_amount_tv,fraud_continuation_history_amount_tv,previous_fraud_fraud_rate,previous_normal_fraud_rate,positive_gap_le_5s_fraud_rate,positive_gap_le_300s_fraud_rate,short_sequence_le_100_RETROSPECTIVE_fraud_rate,fraud_amount_generated_mean,fraud_amount_ks_distance,fraud_amount_wasserstein_log1p,fraud_gap_seconds_generated_mean,fraud_gap_seconds_ks_distance,fraud_gap_seconds_wasserstein_log1p,fraud_amount_history_ratio_generated_mean,fraud_amount_history_ratio_ks_distance,fraud_amount_history_ratio_wasserstein_log1p,model
order_category_relaxed_20260929/generated_validation_20261011,177997,213945,147,147,0.0,0.0,0.1534108630896503,0.1038799146836551,0.1455938528761313,0.0561892409663587,0.0581543943359823,0.1111461361743531,0.0382696873113391,0.0405618710929961,0.0064383107580464,0.007001799527916,1146,1498,0.0,0.0005634887698695,0.0600784121622056,0.1040393970110586,0.1460260102459794,0.0579476359892275,0.3229599547802207,0.4122071570489727,0.3576013624156677,0.1117431318523541,0.1537530006272861,0.162564394683475,0.4408134639088301,0.4629337080039237,0.5881276245787938,0.0006285145211661,0.2525102557197926,128,102,0.7928921568627451,0.6516544117647058,1326,1032,0.2953672524465958,0.3487319793749342,0.8893360160965795,0.0006029005167045,0.0163934426229508,0.0257225433526011,0.6153846153846154,3576.9486715620824,0.4159402763894617,1.014652616378959,24353.1045392022,0.0997285357670502,0.2159079241552952,17.89268844537775,0.3321947201124812,0.7485297405670663,ARGN AUTO + category first
order_category_relaxed_20260929/generated_validation_20261012,177997,201587,147,147,0.0,0.0,0.1540461905322901,0.1016264033290587,0.1429094402785187,0.0483643282368871,0.0580119234032115,0.1113759624915189,0.0369170191266403,0.0325085409789465,0.0064383107580464,0.0061214264808742,1146,1234,0.0,0.0003168842771722,0.0518760495750382,0.1016941910275599,0.1432006863196193,0.0499056954778957,0.32967050053532,0.4138290263395217,0.3394817391458868,0.111973603986547,0.1544347732762804,0.1578054166922624,0.416193595650858,0.4433672473631064,0.6051404048885157,0.0004637291847307,0.2689061257491148,114,102,0.7719298245614036,0.5815273477812177,1077,1032,0.2879121590982704,0.3435603852216536,0.8820638820638821,0.0005693765326966,0.0169491525423728,0.0208926875593542,0.756,3429.0708346839547,0.4148486314175725,0.963727099757084,25262.455919395463,0.0672237548811856,0.1715304259519396,18.456636339480887,0.3059669590532519,0.7025419592964317,ARGN AUTO + category first
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,177997,193361,147,147,0.0,0.0,0.6526412334722064,0.181299093682259,0.1236684495776676,0.0356866556181388,0.0460857995075996,0.0963998228468865,0.0482665430830668,0.0160652584590429,0.0064383107580464,0.0031960943520151,1146,618,0.0,0.0032422164060313,0.0382432259716703,0.1810316642606385,0.123443502470209,0.0357321873483995,0.4373091970384694,0.4685091182553111,0.5054476763444615,0.0963200018874829,0.6529068615696745,0.232089543245584,0.5151730798556396,0.73709313949745,0.7879882541473066,0.0034994969416316,0.3234406753865299,146,102,0.8493150684931507,0.6874832124630674,445,1032,0.4005901053915164,0.5045814824492642,0.7319078947368421,0.0007580241529339,0.0,0.0150737652341244,0.3130193905817174,3332.7583656957927,0.3810044223046815,1.3116439238233957,25564.97461928934,0.0937027189142248,0.2260093665756944,13.37385096747312,0.4865955474943219,0.971390880025889,ARGN AUTO + fraud first
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,177997,193625,147,147,0.0,0.0,0.6540971465078589,0.1814935914896876,0.1219683327920042,0.0292534877773906,0.041240149204537,0.0970995569074682,0.0467181390066514,0.0130794737910137,0.0064383107580464,0.002422207876049,1146,469,0.0,0.0040161028819974,0.0320945010668225,0.1809231740666459,0.1215413788743134,0.0291291652466721,0.4809775762156714,0.4853867472915091,0.4595616024187452,0.0970954457179791,0.6543274876075477,0.232602926560585,0.541473634073462,0.7359425758269237,0.7254976064499874,0.0042055618713599,0.3125472411186697,132,102,0.8288770053475936,0.7295008912655971,309,1032,0.4016613983592986,0.4663863174531497,0.673202614379085,0.0006838704997953,0.0,0.0047169811320754,0.5619834710743802,2585.3481236673774,0.3100354621804962,1.4949610474669166,27427.126984126982,0.200302343159486,0.5636342762137372,35.459984162696216,0.4206719253983968,0.9164902224101604,ARGN AUTO + fraud first
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,177997,213945,147,147,0.0,0.0,0.4114246975627402,0.1653813155937298,0.1279184737929933,0.0583161458419421,0.0515313672876422,0.092559469103995,0.069305161871608,0.0337236406137587,0.0064383107580464,0.0038608053471686,1146,826,0.0,0.0025775054108777,0.0617126134831795,0.1657442401499545,0.1280124716091469,0.0596658707110971,0.4538910934744268,0.4507760141093474,0.4378130511463844,0.0925290513972368,0.41153033971753,0.2272874868392065,0.4835663788987064,0.6101251220161505,0.7193077601410935,0.0026343099016874,0.3205533509700176,105,102,0.8464985994397758,0.6812324929971989,695,1032,0.4378283419775807,0.4323085717472533,0.8496332518337408,0.0004930040379378,0.0,0.0166865315852205,0.8181818181818182,3590.2330024213074,0.4180135981981754,1.0710421652670177,28863.84,0.0824933862433862,0.1947379591817066,11.007930602618517,0.4304663779801901,0.8609327221820933,ARGN AUTO + fraud first
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,177997,201587,147,147,0.0,0.0,0.4113583837671538,0.1633573100852099,0.1282539530393815,0.0498200749033475,0.0515646021086815,0.0945426173004786,0.0662364346554042,0.0258614003911784,0.0064383107580464,0.0038692971272949,1146,780,0.0,0.0025690136307515,0.0532182913231563,0.1635762217506174,0.128403237458229,0.0511962004345782,0.4011620563344701,0.4457590089773997,0.4473542634462174,0.094357562298072,0.4115391364760528,0.2242444656594331,0.48103772318432,0.6042690293999196,0.727903854340636,0.002694649688953,0.3215700859379021,89,102,0.9129764265256664,0.73507380480282,665,1032,0.3723553068718307,0.4267966427697149,0.8670143415906127,0.0004435075969363,0.0,0.0165125495376486,0.788,4126.430769230769,0.4469727480198684,1.089635230748636,19017.957559681698,0.0692672589224313,0.1784129553453452,9.939836232790135,0.4290598439560567,0.8720154196611699,ARGN AUTO + fraud first
digit_relaxed_20260928/generated_validation_20261011,177997,194267,147,147,0.0,0.0,0.8540925633277912,0.2501925326118756,0.1125622807301605,0.0368123250521089,0.0365637875259462,0.130552607695962,0.0254079120042456,0.0122639764256084,0.0064383107580464,0.0075514626776549,1146,1467,0.0,0.0011131519196084,0.03997640032099,0.250232080335603,0.1125310010371611,0.0373601625905624,0.5936496671060191,0.4117502375131899,0.4016845599528353,0.1305218600575006,0.8546939834024896,0.2797021911198435,0.4403883696113806,0.8148302801243411,0.7109455090292564,0.001545540087455,0.2234920885263918,190,102,0.8509803921568628,0.737874097007224,1219,1032,0.5610552556104571,0.3766168418642806,0.836076817558299,0.000986183056337,0.0454545454545454,0.0150375939849624,0.5679012345679012,1985.310443081118,0.3295484962365764,1.45471810843951,26986.409510290985,0.1604737996978357,0.4244067049634832,25.807318935453495,0.3926820812799775,0.8952437220759158,"ARGN gap DIGIT, cap relaxed"
digit_relaxed_20260928/generated_validation_20261012,177997,190450,147,147,0.0,0.0,0.8533263323707009,0.2523750764599495,0.1107963233590946,0.0371648852704623,0.0371576234585787,0.1293608497414904,0.0292780459648072,0.0131290687753088,0.0064383107580464,0.0091940141769493,1146,1751,0.0,0.0027557034189028,0.0408628267166186,0.2529020353699494,0.1106717825356576,0.0384342577316144,0.579061428904196,0.4220783002229543,0.3720903630494826,0.1292582488616144,0.8538148055898549,0.280470812951524,0.4272387855157312,0.8243845700736454,0.7041914162590263,0.0030820622681254,0.2371551695451066,171,102,0.810801513587891,0.653766769865841,1525,1032,0.5566711144999364,0.3641962129876731,0.8779504893494531,0.0009068442879416,0.0363636363636363,0.0246322271638727,0.6265270506108203,2297.223666476299,0.2836833203265548,1.3416799142076992,25452.73349056604,0.1422342434527969,0.3539277978709094,22.686782764742176,0.3658282919418014,0.8501607297288887,"ARGN gap DIGIT, cap relaxed"
digit_relaxed_20260929/generated_validation_20261011,177997,196919,147,147,0.0,0.0,0.6577832935496364,0.1763386230976954,0.119922810215352,0.0448413049749025,0.0425941842742652,0.1023884157546248,0.0174017235852584,0.0117901852400413,0.0064383107580464,0.0096791066377546,1146,1906,0.0,0.0032407958797081,0.0480395026014072,0.1778742947643357,0.1206386871765605,0.0459478862860514,0.4328610610661892,0.3892479789915687,0.3444238572443701,0.1020243572729439,0.6583173130393651,0.219094548127882,0.4654686495662636,0.6999655721163442,0.6381809074116765,0.0032700623028979,0.2451470656598861,88,102,0.8032531194295903,0.6205436720142602,1771,1032,0.4188886189644532,0.3301336344814606,0.933579335793358,0.0004515715202052,0.1063829787234042,0.0365562008882815,0.7066666666666667,3140.2409233997896,0.3642900439321771,1.109503520477946,17959.14523937601,0.0573173265480957,0.1601947237629323,18.040296843270404,0.3428773567073335,0.753928320252947,"ARGN gap DIGIT, cap relaxed"
digit_relaxed_20260929/generated_validation_20261012,177997,181584,147,147,0.0,0.0,0.6582557612901125,0.1783712660703144,0.1245001361998668,0.0418360376955329,0.0478773453496754,0.0997934998390142,0.0172855294546177,0.01528869798445,0.0064383107580464,0.0074400828266807,1146,1351,0.0,0.0010017720686342,0.0439582116613414,0.1793247035577824,0.1249924175938174,0.0419087328754984,0.4505151980399505,0.3952094843183952,0.3416157244540082,0.099700046105512,0.6587321909378518,0.2210515982981368,0.470263769452658,0.7072009228507614,0.6349085457996348,0.0010149466971506,0.2085003982693751,82,102,0.8462458153993304,0.6037780966044954,1231,1032,0.4308866869438725,0.3368283175586748,0.9186567164179104,0.000455310193951,0.0256410256410256,0.0344566452101476,0.7205479452054795,2870.090370096225,0.3297286090194969,1.1104122291382823,19879.32368621477,0.04003715389854,0.1505310703967221,22.515080649336127,0.3203932771419053,0.7512272737438569,"ARGN gap DIGIT, cap relaxed"
order_category_digit_relaxed_20260928/generated_validation_20261011,177997,194267,147,147,0.0,0.0,0.3396355494849141,0.1844678861725441,0.115041140657049,0.0376376111470531,0.0346527971981125,0.1248352002881579,0.0327124579397993,0.0136917178369912,0.0064383107580464,0.0119114414697298,1146,2314,0.0,0.0054731307116833,0.0421345778734537,0.1850931066259857,0.1149294693642792,0.0392294287182549,0.4794623906129903,0.4032462154778162,0.3537303036784749,0.1255397548367453,0.340534906978108,0.2216801242782173,0.3901715183849427,0.4928472413912734,0.6536358130464454,0.0059448807015082,0.2296788337066731,197,102,0.8244252015527022,0.6763212899372947,2054,1032,0.4528552719971619,0.3452339168044201,0.8911062906724512,0.0010270312540729,0.025,0.0315533980582524,0.6567901234567901,2979.742078651685,0.3496110630942092,1.207187693648969,21988.55930697468,0.1246046240863358,0.3219681027468307,19.38408134804267,0.3475871557668423,0.7932354795767722,ARGN gap DIGIT + category first
order_category_digit_relaxed_20260928/generated_validation_20261012,177997,190450,147,147,0.0,0.0,0.3417339647877375,0.1842884174438219,0.1136517767942717,0.0423156061197918,0.0329962674864507,0.1270466088619199,0.0338538381122889,0.0144714619327364,0.0064383107580464,0.010154896298241,1146,1934,0.0,0.0037165855401945,0.0470171624937917,0.1849671870710293,0.1133890702461974,0.0441930562682894,0.4946496404829737,0.4072717406050739,0.3576007326007326,0.127518157842033,0.3422282728585505,0.2223032133889887,0.4125982916163591,0.5288779279937772,0.6650047483380817,0.0040647057366992,0.2394349477682811,177,102,0.8546028580923895,0.6935859089398473,1695,1032,0.4655330314879605,0.3546803183096659,0.883733055265902,0.0009395652520105,0.0192307692307692,0.0260621206711888,0.5724258289703316,2591.191427094105,0.3026434286064924,1.1970756503066686,25091.785256410258,0.1400420567087233,0.3664815158317391,21.91358946334208,0.340031636686668,0.7911658059511282,ARGN gap DIGIT + category first
order_category_digit_relaxed_20260929/generated_validation_20261011,177997,196919,147,147,0.0,0.0,0.2082836202373587,0.1626164443249038,0.1216559990075637,0.0442334823928734,0.0433739271297674,0.1084837519612055,0.0194488954470336,0.0103273175410415,0.0064383107580464,0.00947089920221,1146,1865,0.0,0.0030325884441635,0.0476145213249368,0.1632473505486822,0.1218649713093254,0.0452675937026401,0.3685618794274411,0.4174086741305893,0.3490718816685668,0.1089395994175825,0.2088222895947956,0.2059427175977203,0.4592628983432291,0.5011271282792695,0.6213793641049626,0.0030616993244254,0.2540997982986933,77,102,0.8113063407181054,0.6512605042016808,1733,1032,0.3627995321103791,0.3344365195453508,0.933728448275862,0.0003950419667959,0.0925925925925925,0.0401554404145077,0.7066666666666667,2884.274825737265,0.3438995176134264,0.907294406224488,19745.67182320442,0.0659397624406832,0.1769726877321265,13.612603304577611,0.3288179523906964,0.6712343383855204,ARGN gap DIGIT + category first
order_category_digit_relaxed_20260929/generated_validation_20261012,177997,181584,147,147,0.0,0.0,0.2084407442815436,0.1616264252022397,0.1231805845926465,0.0406586207066005,0.0442499125432881,0.1121691043704273,0.021236780587345,0.0134025114211404,0.0064383107580464,0.0089435192527976,1146,1624,0.0,0.0025052084947511,0.0435244537530787,0.1620879923008568,0.123133755925948,0.0412718468671387,0.4126828050131884,0.4213372664700098,0.3558084000561877,0.1124318437982099,0.2088032388050278,0.2054685530021109,0.4467402144103715,0.4921154325604587,0.6490377862059279,0.002541647425227,0.2785269466685396,81,102,0.864560639070443,0.6902687000726215,1501,1032,0.3931326144327554,0.3420290865521178,0.9282622139764996,0.0004504504504504,0.0227272727272727,0.034324942791762,0.2493150684931507,3132.5687192118226,0.3534482758620689,1.009534575178726,21933.307206068268,0.0691576532284496,0.174246375367529,16.413596530667455,0.3476932788672729,0.7388878500931468,ARGN gap DIGIT + category first
