run,intervention,field,group,events,nll,accuracy,mean_fraud_probability,mean_true_probability
native_20260928,shuffle_current_merchant,amount_or_numeric_value,positions_100_511,55454,4.598091019879855,0.018285425758286147,,0.011660641694996655
native_20260928,shuffle_current_merchant,amount_or_numeric_value,fraud,726,2.7666435283878124,0.40633608815426997,,0.18300828305338465
native_20260928,shuffle_current_merchant,amount_or_numeric_value,normal,68360,4.614589647639209,0.014394382679929783,,0.010413890726997605
native_20260928,shuffle_current_merchant,amount_or_numeric_value,fraud_onset,58,4.954630046055235,0.0,,0.007827526177199364
native_20260928,shuffle_current_merchant,amount_or_numeric_value,fraud_continuation,656,2.5685409038872797,0.44359756097560976,,0.1991829604515859
native_20260928,shuffle_current_merchant,category,all,69086,3.0507012831727787,0.1124106186492198,,0.0940562353634817
native_20260928,shuffle_current_merchant,category,first,147,2.910275727206347,0.21768707482993196,,0.14488879158945603
native_20260928,shuffle_current_merchant,category,positions_1_99,13485,3.0554479188077543,0.1124953652206155,,0.09553917458298057
native_20260928,shuffle_current_merchant,category,positions_100_511,55454,3.049919268803922,0.1121109387961193,,0.09356087306066926
native_20260928,shuffle_current_merchant,category,fraud,726,2.3100267918934385,0.2768595041322314,,0.20851254892188667
native_20260928,shuffle_current_merchant,category,normal,68360,3.058567428296664,0.11066413107080164,,0.092840681184965
native_20260928,shuffle_current_merchant,category,fraud_onset,58,2.7564944902370714,0.13793103448275862,,0.11222747520238546
native_20260928,shuffle_current_merchant,category,fraud_continuation,656,2.277850562686714,0.2865853658536585,,0.21557130845230416
native_20260928,shuffle_current_merchant,event_is_fraud,all,69086,0.011007448359467683,0.9972932287294097,0.010369159592761898,0.9954608145089459
native_20260928,shuffle_current_merchant,event_is_fraud,first,147,0.38722924105696327,0.8639455782312925,0.340091564154037,0.7117889991828373
native_20260928,shuffle_current_merchant,event_is_fraud,positions_1_99,13485,0.009640834323157807,0.9978494623655914,0.01598162087104803,0.9961312251220329
native_20260928,shuffle_current_merchant,event_is_fraud,positions_100_511,55454,0.010342468137177258,0.9975114509323042,0.008130308764901041,0.9960497579527996
native_20260928,shuffle_current_merchant,event_is_fraud,fraud,726,0.7660052513758384,0.8278236914600551,0.7816078590693312,0.7816078590693312
native_20260928,shuffle_current_merchant,event_is_fraud,normal,68360,0.0029891861448701814,0.9990930368636629,0.002178415066430867,0.9977319854517365
native_20260928,shuffle_current_merchant,event_is_fraud,fraud_onset,58,6.0524304365289625,0.0,0.007043608386146812,0.007043608386146812
native_20260928,shuffle_current_merchant,event_is_fraud,fraud_continuation,656,0.3101676923277676,0.8978658536585366,0.8482590659366063,0.8482590659366063
native_20260928,zero_history_after_first,gap,all,68939,4.723294785329876,0.012547324446249583,,0.0104669214429737
native_20260928,zero_history_after_first,gap,first,0,,,,
native_20260928,zero_history_after_first,gap,positions_1_99,13485,4.804032531613812,0.012309974045235447,,0.01067882513613198
native_20260928,zero_history_after_first,gap,positions_100_511,55454,4.703661422386917,0.012605042016806723,,0.010415391863462043
native_20260928,zero_history_after_first,gap,fraud,714,4.880282638119716,0.00980392156862745,,0.009207113187891204
native_20260928,zero_history_after_first,gap,normal,68225,4.721651849061764,0.012576035177720777,,0.01048010580492502
native_20260928,zero_history_after_first,gap,fraud_onset,58,4.639227686257198,0.017241379310344827,,0.011187332148406783
native_20260928,zero_history_after_first,gap,fraud_continuation,656,4.901595423497805,0.009146341463414634,,0.00903203285296757
native_20260928,zero_history_after_first,receiver_or_mark,all,69086,6.64813487723289,0.001838288509973077,,0.0015647700900612636
native_20260928,zero_history_after_first,receiver_or_mark,first,147,6.607548825594844,0.006802721088435374,,0.0034468682057368348
native_20260928,zero_history_after_first,receiver_or_mark,positions_1_99,13485,6.692356622930717,0.0017797552836484984,,0.001585135664253036
native_20260928,zero_history_after_first,receiver_or_mark,positions_100_511,55454,6.637488862677683,0.0018393623543838135,,0.0015548285494874482
native_20260928,zero_history_after_first,receiver_or_mark,fraud,726,6.46039613120812,0.006887052341597796,,0.00219178690159592
native_20260928,zero_history_after_first,receiver_or_mark,normal,68360,6.650128708853925,0.0017846693973083674,,0.0015581110174285229
native_20260928,zero_history_after_first,receiver_or_mark,fraud_onset,58,6.408233691906107,0.017241379310344827,,0.0021299773878377766
native_20260928,zero_history_after_first,receiver_or_mark,fraud_continuation,656,6.470220601049865,0.004573170731707317,,0.002088396164387033
native_20260928,zero_history_after_first,amount_or_numeric_value,all,69086,4.59616044312185,0.0159221839446487,,0.011699987008209374
native_20260928,zero_history_after_first,amount_or_numeric_value,first,147,4.6939785561594025,0.027210884353741496,,0.02488079950685429
native_20260928,zero_history_after_first,amount_or_numeric_value,positions_1_99,13485,4.613570349915716,0.01646273637374861,,0.012525638207317733
native_20260928,zero_history_after_first,amount_or_numeric_value,positions_100_511,55454,4.591667496612457,0.015760810762073068,,0.011464269370937455
native_20260928,zero_history_after_first,amount_or_numeric_value,fraud,726,3.4632346122718056,0.3677685950413223,,0.053820524002635754
native_20260928,zero_history_after_first,amount_or_numeric_value,normal,68360,4.608192393870783,0.012185488589818607,,0.011252656553880035
native_20260928,zero_history_after_first,amount_or_numeric_value,fraud_onset,58,3.5646358769515465,0.4827586206896552,,0.035836491179813086
native_20260928,zero_history_after_first,amount_or_numeric_value,fraud_continuation,656,3.466303185537094,0.35823170731707316,,0.0528883143777465
native_20260928,zero_history_after_first,category,all,69086,1.6830669368203084,0.4823697999594708,,0.24507958688247605
native_20260928,zero_history_after_first,category,first,147,1.6066271380654402,0.4421768707482993,,0.3405572327018595
native_20260928,zero_history_after_first,category,positions_1_99,13485,1.679879382632819,0.4675565443084909,,0.2541194137100864
native_20260928,zero_history_after_first,category,positions_100_511,55454,1.6840446989048337,0.4860785515923107,,0.24262823479415466
native_20260928,zero_history_after_first,category,fraud,726,1.2080081968668326,0.6721763085399449,,0.3792904825809286
native_20260928,zero_history_after_first,category,normal,68360,1.6881121773879828,0.4803540081919251,,0.24365423418679033
native_20260928,zero_history_after_first,category,fraud_onset,58,1.2614228972073258,0.6551724137931034,,0.3679744123706016
native_20260928,zero_history_after_first,category,fraud_continuation,656,1.2054795727883352,0.6753048780487805,,0.37767456068725486
native_20260928,zero_history_after_first,event_is_fraud,all,69086,0.29871035231034104,0.9356164780129115,0.1806817059346878,0.7666179389235095
native_20260928,zero_history_after_first,event_is_fraud,first,147,0.38708476657618063,0.8707482993197279,0.3407471442759848,0.7112447818120321
native_20260928,zero_history_after_first,event_is_fraud,positions_1_99,13485,0.34794302582982506,0.9017426770485725,0.22508888585036457,0.7371100841200585
native_20260928,zero_history_after_first,event_is_fraud,positions_100_511,55454,0.2865039534697286,0.9440256789411043,0.16945870235335783,0.7739402831388938
native_20260928,zero_history_after_first,event_is_fraud,fraud,726,0.887549708102196,0.6129476584022039,0.5329669793521262,0.5329669793521262
native_20260928,zero_history_after_first,event_is_fraud,normal,68360,0.2924567336399945,0.9390433001755413,0.17694034975415737,0.7690993695356924
native_20260928,zero_history_after_first,event_is_fraud,fraud_onset,58,0.9984385938993816,0.5689655172413793,0.48302401191201705,0.48302401191201705
native_20260928,zero_history_after_first,event_is_fraud,fraud_continuation,656,0.8915320460843604,0.6097560975609756,0.5309905294774714,0.5309905294774714
