run,field,label,real_eligible,real_valid,real_invalid_or_missing,real_mean,real_median,real_p90,real_p99,generated_eligible,generated_valid,generated_invalid_or_missing,generated_mean,generated_median,generated_p90,generated_p99,ks_distance,wasserstein_raw,wasserstein_log1p
reference_2,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1093,1093,0,565.108847209515,668.01,1052.4260000000002,1194.6352,0.06255578494912095,44.14819056378125,0.1300935209151795
reference_2,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,180736,180736,0,32578.303177009562,16380.5,78142.5,238573.54999999996,0.019866240800866686,2613.61748811737,0.07757307280539745
reference_2,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,179663,179663,0,32646.83843083996,16445.0,78321.0,238792.90000000002,0.020320749725928344,2635.454520376761,0.07850686065231623
reference_2,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1073,1073,0,21102.767940354148,5352.0,68318.80000000002,147441.15999999954,0.040166603384994226,1932.5632783850997,0.08497899410839357
reference_2,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,180148,180148,0,1.9338959336787196,0.9982257891626516,4.1064348054979725,15.121270452358036,0.006082614935321029,0.04549398632076247,0.005398544091907425
reference_2,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,179157,179157,0,1.8878047007527667,0.9940249082139516,4.0316596288338475,14.106225972053434,0.006195086122537996,0.05133501691263831,0.006199393893825907
reference_2,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,991,991,0,10.266455991514114,6.468782742681047,21.848,67.05238012445973,0.055643517253811,0.7744428246618317,0.05818094249432301
reference_3,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,216767,216767,0,67.456935926594,45.7,131.37,531.6077999999994,0.0278967191994115,6.0482674698701295,0.09106002625635186
reference_3,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,215620,215620,0,65.01462893052592,45.5,129.2,476.9204999999999,0.027455536981772166,5.5903475495221455,0.08911664395459049
reference_3,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1147,1147,0,526.5765823888404,398.84,1028.6660000000002,1202.7487999999998,0.03565869534455923,9.09837270305265,0.05340534128105485
reference_3,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,216620,216620,0,29327.119619610377,15104.0,70394.0,207942.64999999985,0.04434602471113758,5858.762065332885,0.15597098397094128
reference_3,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,215483,215483,0,29368.537898581326,15154.0,70422.40000000005,208278.0,0.04477492612392675,5907.646418920953,0.1580639179026741
reference_3,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1137,1137,0,21477.572559366756,4766.0,68919.2,148208.92000000086,0.028900429516084736,1976.335234279398,0.06706552252050083
reference_3,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,216032,216032,0,1.9700802483072584,0.9947738161502171,4.207831034834326,15.537600298619292,0.009351890518352168,0.0709659727826622,0.011151504102155782
reference_3,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,214939,214939,0,1.9271956083647421,0.9908726178535608,4.129299539354802,14.55180331226985,0.009221246467628008,0.0826484578391796,0.012077177384031763
reference_3,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1093,1093,0,10.403366272647991,8.003328542249792,23.399820610015052,49.23010957598856,0.05050640354912139,1.095057255584875,0.06962583052635932
reference_4,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,184705,184705,0,71.194862835332,47.42,140.89600000000004,560.9395999999979,0.012384107096359953,2.1879205539475866,0.03267636134496326
reference_4,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,183494,183494,0,68.05666795644545,47.17,137.92,487.7421000000002,0.01258923937270412,2.4212974850276363,0.03361058280654654
reference_4,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1211,1211,0,546.7026507018992,535.23,1016.26,1171.6470000000002,0.06123334241241213,26.5476975600336,0.08495591031825524
reference_4,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,184558,184558,0,33666.353877913716,17220.0,81212.0,239887.94999999955,0.008739931932534584,1517.6207238055197,0.032704204405964506
reference_4,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,183360,183360,0,33752.65922229494,17294.0,81382.40000000002,240473.20000000007,0.008606038718734527,1521.6590807092211,0.031912136668912065
reference_4,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1198,1198,0,20456.881469115193,3845.5,68515.0,156210.0,0.053519534320869866,1306.755784920783,0.1674582259844521
reference_4,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,183970,183970,0,1.932211310852147,0.9968819991680411,4.122352481046904,15.129783708339705,0.004400806889474251,0.04171028148863948,0.005702497171360678
reference_4,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,182830,182830,0,1.8775723640833493,0.9922856382532719,4.039152305113676,13.977011494252872,0.004531868563035113,0.040870487895884086,0.005708010475904636
reference_4,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1140,1140,0,10.695052221149746,6.844148098888724,23.950664147301918,67.34711817703631,0.032005427934477026,0.4880027733185122,0.025925988187299485
reference_5,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,195208,195208,0,71.38216522888406,48.44,137.16300000000018,543.78,0.012335107280982305,3.250858729208308,0.030116112916380177
reference_5,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,194075,194075,0,68.63593997166045,48.23,134.82,485.41080000000073,0.011940136021235004,3.089915127674055,0.028895346170217773
reference_5,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1133,1133,0,541.7914033539276,522.21,1036.0819999999999,1206.1804000000009,0.04723748438484371,26.228793023510143,0.09866227366694755
reference_5,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,195061,195061,0,32319.975207755524,16235.0,77471.0,236589.39999999982,0.021978440552618106,2864.6328740069075,0.0853739176667078
reference_5,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,193939,193939,0,32386.99761780766,16298.0,77571.80000000005,237089.35999999987,0.022219289758666605,2887.9428932117585,0.08623616916558949
reference_5,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1122,1122,0,20735.073975044565,4706.0,70145.2,131660.55,0.036867272161389825,1270.290863820277,0.1086324813483771
reference_5,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,194473,194473,0,1.921123964172641,0.9981021786988538,4.012657563511936,14.988013949029131,0.005213229864297952,0.04198353589183045,0.004698986886966603
reference_5,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,193395,193395,0,1.8686831426016703,0.9940135517400172,3.9350601530744926,13.719265859515966,0.004989858297502425,0.041801409635910156,0.0044636966117105326
reference_5,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1078,1078,0,11.329094917528852,8.083180244045444,25.902593290327793,67.91057820362668,0.04934791596196497,0.7897705805385176,0.06380157545025023
reference_6,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,198757,198757,0,69.13626860940747,46.22,135.22399999999993,536.3556000000011,0.021414669698765376,4.546496332908386,0.06750217785778127
reference_6,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,197663,197663,0,66.45431461629136,45.97,132.93,475.16080000000073,0.02136537670143951,4.324574066125626,0.06657683619621366
reference_6,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1094,1094,0,553.7094606946984,557.31,1019.145,1165.8651999999997,0.07311657111134506,33.73532007044612,0.10720251380613768
reference_6,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,198610,198610,0,32211.353441417854,16432.5,77400.0,229588.76000000013,0.01993530437156743,2969.703890256277,0.06751498113958432
reference_6,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,197525,197525,0,32267.067333248957,16484.0,77490.80000000002,229769.9600000002,0.02027866919609722,3004.3067442719894,0.06916160995244175
reference_6,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1085,1085,0,22068.600921658985,5531.0,69571.0,160297.80000000034,0.048700005689253034,1934.8920122887966,0.13298863908024186
reference_6,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,198022,198022,0,1.9412544251686625,0.9974657240713299,4.169698921045097,15.2258228190352,0.00870885239696384,0.048701939704802924,0.009190303766328326
reference_6,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,196975,196975,0,1.8911369722666125,0.9930646672914714,4.091130013777863,14.050818098651215,0.008753742882208648,0.051810246506251996,0.009748863047245102
reference_6,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1047,1047,0,11.369989177204308,7.572097338787904,25.90542132631238,61.81454200515748,0.04599038557942453,0.820333718291023,0.07140847307478634
reference_7,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,184812,184812,0,68.69937590632644,45.01,134.23,553.2934999999977,0.03167466640181632,5.305878680132638,0.09447117941584919
reference_7,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,183718,183718,0,65.97735812495236,44.78,131.97600000000034,474.33,0.03172056692475772,5.154012524885837,0.09388797346809723
reference_7,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1094,1094,0,525.8142413162706,373.48,1020.296,1205.2984999999999,0.035392159677887614,8.998869001470814,0.049950834871424314
reference_7,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,184665,184665,0,33891.68505672434,17240.0,81393.20000000001,245504.63999999792,0.007415624495392542,1296.5446128948615,0.02905392885203327
reference_7,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,183583,183583,0,33970.01484886945,17307.0,81564.80000000002,246125.18,0.007681889913445095,1308.22146548365,0.02929218050407087
reference_7,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1082,1082,0,20601.464879852127,4827.5,68558.9,142340.93000000002,0.037017476943539795,1821.5166603096447,0.11216090235121988
reference_7,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,184077,184077,0,1.9879740874541119,0.9954767839010431,4.1561127860418186,16.063143819464006,0.020208325261240057,0.10353863109145856,0.018994019891828102
reference_7,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,183045,183045,0,1.9287542472683874,0.9906931178055353,4.072678212823415,14.797958869418142,0.020394149374448556,0.09942666915057918,0.019290159255746432
reference_7,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1032,1032,0,12.491748939000555,6.900850979990018,28.554427566841355,94.51135904623577,0.03612574414321812,1.7090284273442364,0.07140814921849643
reference_8,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,202603,202603,0,69.74422323460166,46.78,134.9,542.5196000000002,0.0209004801524989,4.447198686552347,0.061500066105508754
reference_8,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,201542,201542,0,67.30340693255002,46.58,132.74,489.3994999999998,0.02051165603779581,4.038035006757477,0.05969183511626766
reference_8,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1061,1061,0,533.3888972667295,443.02,1016.4,1183.2060000000013,0.046454248930427156,13.551537882040217,0.04826799972877656
reference_8,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,202456,202456,0,32050.606013158416,16115.0,77254.5,231709.2500000003,0.024515430246680403,3133.825863514013,0.09170012598131053
reference_8,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,201402,201402,0,32104.247261695513,16176.0,77371.69999999998,231904.94999999902,0.024877690281189746,3170.5042028435205,0.09325395264327652
reference_8,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1054,1054,0,21800.648956356737,4489.5,70250.5,166877.01000000018,0.017551345508334704,1425.6136846614386,0.061129329336042385
reference_8,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,201868,201868,0,1.9569235400704346,0.9971323228185169,4.117845104938655,15.333494716863218,0.006574485751893233,0.05273240921357185,0.0053882812903567005
reference_8,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,200852,200852,0,1.9158757111977673,0.9938906890202432,4.050782448190916,14.408095749168872,0.006578756352447701,0.06643141930450863,0.006560366012759464
reference_8,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1016,1016,0,10.071626812445476,7.069297918608264,23.114909370593516,49.777727375822174,0.032842838705935185,0.8991957908773308,0.042249808250815736
reference_9,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,194901,194901,0,69.69352142882798,46.69,135.81,536.17,0.018137771766742694,4.374584754383268,0.061009179489504274
reference_9,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,193855,193855,0,67.10995481158598,46.48,133.61,480.3559999999992,0.018072930789225616,4.056562314933324,0.05960193147197008
reference_9,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1046,1046,0,548.5054780114723,512.56,1042.0149999999999,1189.3165,0.044497612445316526,27.817536413962937,0.09710756853781137
reference_9,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,194754,194754,0,32133.479856639657,16323.0,77747.40000000002,227696.0,0.021189832413569754,3051.6265698711113,0.07674456033870024
reference_9,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,193720,193720,0,32190.01631736527,16365.0,77859.60000000003,228033.05999999994,0.02145823491976584,3085.4220274765044,0.07822876548727278
reference_9,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1034,1034,0,21541.368471953578,4989.5,70951.9,148130.17999999985,0.034338658452133686,1028.3979306745223,0.0843094767126941
reference_9,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,194166,194166,0,1.933765321782424,0.9971258605708174,4.100121122147554,14.977348606638065,0.00962047502140001,0.04202431453010924,0.00658171094575443
reference_9,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,193180,193180,0,1.8900798426272971,0.9931830495621712,4.027256637168142,13.893351919844504,0.009654012939220302,0.04940719012320688,0.0074029714630008
reference_9,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,986,986,0,10.492751998443044,7.5693414286662115,24.15402961011261,48.76427525622254,0.03442859330815584,0.9796162352963849,0.06536846452178724
reference_10,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,192619,192619,0,68.61692553694081,45.06,136.61,535.0058000000013,0.030339010147276968,5.14142097172714,0.08998076660059848
reference_10,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,191444,191444,0,65.7830129959675,44.8,134.04,455.86830000000134,0.03053293978166799,5.072746180579275,0.09005504112921663
reference_10,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1175,1175,0,530.3493106382979,468.61,1008.262,1159.3604,0.05277189855556791,14.724401411013329,0.05079675901145657
reference_10,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,192472,192472,0,33237.63090735276,17035.5,79622.9,237861.6500000007,0.011728187522046407,1944.3960762998913,0.03716725809570942
reference_10,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,191306,191306,0,33299.818683156824,17100.0,79772.5,238017.700000001,0.011762917881027124,1972.5344306770128,0.03822915840345857
reference_10,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1166,1166,0,23034.462264150945,5311.0,69204.5,187801.7999999998,0.043103995934184625,2329.141507921359,0.11112508328678955
reference_10,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,191884,191884,0,1.9614134693177734,0.9975798532993856,4.15918032388353,15.358555372557934,0.020915868774421198,0.08447687991465913,0.018734889906531795
reference_10,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,190754,190754,0,1.9054700972599128,0.992722020296221,4.072451076590943,14.077562078807219,0.021128194302925785,0.08192891357265075,0.018679281970699013
reference_10,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1130,1130,0,11.405149746773601,8.080907383448363,26.410431019923053,64.80311936487833,0.05860102022523184,0.9424484535786865,0.08090283304914139
reference_11,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,200091,200091,0,71.05312752697522,48.96,138.88,536.2690000000006,0.009474282969683112,2.565859667047444,0.020082842957061916
reference_11,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,198933,198933,0,68.32612668586911,48.74,136.51800000000017,487.56119999999936,0.009111926585134378,2.3911824512470656,0.019030760900059753
reference_11,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1158,1158,0,539.5250259067358,473.95,1031.72,1174.326,0.041016737650218404,19.602000560634416,0.050520161312455084
reference_11,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,199944,199944,0,31762.290976473414,15957.0,76269.80000000005,229933.82000000018,0.027605088716378456,3420.989562940483,0.09769642718274912
reference_11,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,198796,198796,0,31829.324699692148,16013.5,76403.5,230302.54999999917,0.02786356621108832,3444.2759802225537,0.09873167931125694
reference_11,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1148,1148,0,20154.245644599305,4848.5,69430.0,95318.20999999995,0.0378973631006152,1778.3548629930776,0.11490183901953233
reference_11,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,199356,199356,0,1.8814254929949312,0.9971863806126384,4.000215238915196,14.80370322580651,0.006004168695281975,0.03778233972377827,0.005120570952280447
reference_11,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,198256,198256,0,1.8300025141990648,0.9934220175700519,3.929688721431548,13.609726443768997,0.005728809546738267,0.03325881966925222,0.004700988593293031
reference_11,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1100,1100,0,11.149529205861635,7.482416689589156,25.431927748375955,59.629170530200575,0.039253306546124245,0.83564517873591,0.04854630120659106
