run,real_events,generated_events,real_customers,generated_customers,invalid_amount_rate,invalid_gap_rate,merchant_category_tv,category_amount_tv,gap_previous_category_category_tv,history_amount_tv,category_tv,merchant_tv,amount_tv,gap_tv,real_fraud_rate,generated_fraud_rate,real_frauds,generated_frauds,invalid_generated_label_rate,label_tv,history_amount_label_tv,class_0_category_amount_tv,class_0_gap_previous_category_category_tv,class_0_history_amount_tv,class_1_category_amount_tv,class_1_gap_previous_category_category_tv,class_1_history_amount_tv,class_0_merchant_tv,class_0_merchant_category_tv,class_0_gap_category_amount_history_tv,class_1_merchant_tv,class_1_merchant_category_tv,class_1_gap_category_amount_history_tv,previous_current_fraud_tv,fraud_previous_category_current_category_tv,fraud_onset_events,real_fraud_onset_events,fraud_onset_category_amount_tv,fraud_onset_history_amount_tv,fraud_continuation_events,real_fraud_continuation_events,fraud_continuation_category_amount_tv,fraud_continuation_history_amount_tv,previous_fraud_fraud_rate,previous_normal_fraud_rate,positive_gap_le_5s_fraud_rate,positive_gap_le_300s_fraud_rate,short_sequence_le_100_RETROSPECTIVE_fraud_rate,fraud_amount_generated_mean,fraud_amount_ks_distance,fraud_amount_wasserstein_log1p,fraud_gap_seconds_generated_mean,fraud_gap_seconds_ks_distance,fraud_gap_seconds_wasserstein_log1p,fraud_amount_history_ratio_generated_mean,fraud_amount_history_ratio_ks_distance,fraud_amount_history_ratio_wasserstein_log1p,model
numeric_digit_relaxed_20260929/generated_validation_20261011,174879,195098,143,143,0.0,0.0,0.6303860446058667,0.1403506630124916,0.1390894022590178,0.0486696035082423,0.0522271992852607,0.0883002831762587,0.0247064659382342,0.0153888581642991,0.0063758370073021,0.0182216117028365,1115,3555,0.0,0.0118457746955343,0.0525217694243833,0.1434586681165316,0.1419329078454496,0.0454152538212897,0.4396530357444042,0.4247303948791996,0.5877003397960401,0.086552752941276,0.6317182539680828,0.1809912571442267,0.5938115330520394,0.7359772442022541,0.8290483448312744,0.011950580651771,0.2844693977876233,73,100,0.7893150684931508,0.6182191780821918,3450,1004,0.4328119406432242,0.5849714186731336,0.9729272419627748,0.0003813822756505,0.1219512195121951,0.0693177672382342,0.4977578475336323,539.1553839662447,0.1128720364799152,0.206246552238815,12199.101901788248,0.1698440270355881,0.4344527813076846,1.7546768476633587,0.589741429321252,1.143412355455545,"ARGN gap+amount DIGIT, cap relaxed"
numeric_digit_relaxed_20260929/generated_validation_20261012,174879,197386,143,143,0.0,0.0,0.6309318097491383,0.140385005890054,0.1349909957231269,0.0480700155929379,0.0480887770651942,0.0897367888034081,0.0253938212599008,0.0092444826535476,0.0063758370073021,0.027854052465727,1115,5498,0.0,0.0214782154584248,0.0552682833036225,0.1436597296707721,0.138518723609621,0.0443621609414386,0.4370421245421245,0.4167502787068005,0.5849617773530815,0.0867033203849011,0.6336156311413313,0.1796655088033565,0.5616752606328923,0.7180752234404031,0.8337713011626054,0.0215111677850193,0.291129160694378,99,100,0.7373737373737373,0.5471717171717171,5361,1004,0.4317343571061771,0.5812480352791408,0.9768586005830904,0.0005162837996401,0.3278688524590163,0.115527113506231,0.7878787878787878,535.8693015642051,0.0851096281240467,0.1870533606207551,11430.49761904762,0.1762720974677496,0.5106708519709904,1.682669581501407,0.5901531135089517,1.15675379977965,"ARGN gap+amount DIGIT, cap relaxed"
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,174879,162958,143,143,0.0,0.0,0.2789100982881625,0.1578395162869067,0.1171035827352967,0.0182909308471977,0.0399084327847897,0.1107446345552,0.0425609313514399,0.0054213914139032,0.0063758370073021,0.0100578063059193,1115,1639,0.0,0.0036819692986171,0.0223967292140169,0.1587465556127415,0.1178149335667508,0.0178124701342803,0.4215931111656977,0.3987281312262889,0.5344185840224897,0.112522777373205,0.2798919504295557,0.2074659578492805,0.4676793516773051,0.5310133872507845,0.7780694751494308,0.0036682730695494,0.2506362755533721,76,100,0.7757894736842105,0.7015789473684211,1517,1004,0.4085136054332439,0.5258681818539948,0.9335384615384617,0.0004714932688132,0.108695652173913,0.0451719850808122,0.5105042016806722,545.3591885295912,0.1137722060646188,0.2364848032913719,17043.62962962963,0.0600316602527361,0.1850017724371681,1.594858070593633,0.5643971594443293,1.152990453799542,ARGN gap+amount DIGIT + category first
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,174879,168935,143,143,0.0,0.0,0.2783804476721724,0.1553671120544948,0.1163685609231219,0.0191684313575591,0.0389681081179568,0.1076992080657045,0.0422454352483853,0.0076477796978909,0.0063758370073021,0.016752005209104,1115,2830,0.0,0.0103761682018019,0.0254902005295426,0.1571089695281392,0.1183961627224606,0.0180466034076654,0.4184120943306683,0.4003835051707683,0.5599175493217766,0.1109307574878899,0.2800136797094235,0.2063861498754991,0.4522572057868133,0.5158012327877165,0.8122376154492025,0.0103767997632728,0.2636325886175301,88,100,0.8195454545454546,0.7136363636363637,2691,1004,0.4073460894437856,0.550736481794857,0.9552715654952076,0.0005302003313752,0.0909090909090909,0.0678488820354664,0.7843866171003717,580.6588692579505,0.1149519086025764,0.2427045531516739,15999.81648074847,0.0806632038424831,0.1989863590478623,1.3985227383050192,0.591979693971468,1.2039348486468302,ARGN gap+amount DIGIT + category first
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,174879,195098,143,143,0.0,0.0,0.1755446763383963,0.133765757816952,0.1342085504502386,0.0327479475706155,0.054817005029083,0.1010060534137445,0.041919029310469,0.0144858944519492,0.0063758370073021,0.0240238239243867,1115,4687,0.0,0.0176479869170845,0.0408463071591253,0.131931358540366,0.1347686986502194,0.0296771192325669,0.3862103601664514,0.4299487013918784,0.6275290572535515,0.1018026951410775,0.1762875211387037,0.1733763348845589,0.5534805267120869,0.5815796196138351,0.8682917204763954,0.0177057549227567,0.3129035729659922,74,100,0.8989189189189188,0.6778378378378379,4572,1004,0.3757420013733343,0.6194530713541284,0.9773407439076528,0.0003889066991806,0.2830188679245283,0.1122518822724161,0.6053811659192825,650.8789780243227,0.1597185613102169,0.4082354049882616,11790.586741282825,0.1737516142918639,0.4617605743904574,1.356863427641492,0.6379694997864482,1.221783181307117,ARGN gap+amount DIGIT + category first
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,174879,197386,143,143,0.0,0.0,0.170205544935009,0.1372150800572295,0.1268380460654146,0.0418532401772173,0.0431881592499165,0.0986277925399385,0.0356607159302085,0.0160794838368751,0.0063758370073021,0.042049588116685,1115,8300,0.0,0.0356737511093828,0.0536662310537182,0.1272738520675614,0.1234001806716468,0.0345854248870852,0.3859933673657537,0.4150447268187062,0.6091036065936496,0.0959106032013772,0.1682963596619624,0.1644405054239379,0.5382365335782592,0.5655843103355125,0.8374711567335198,0.035711925226348,0.2910064982957449,103,100,0.7475728155339805,0.6066990291262135,8150,1004,0.3773331215017232,0.6011294698506588,0.9832307877910484,0.0005451062163277,0.34,0.1904176904176904,0.8686868686868687,632.0336783132531,0.152272408017721,0.3403864231146346,11155.763722282809,0.1702496852264525,0.547545028221158,1.389625269319879,0.6139594145758104,1.1994547678848213,ARGN gap+amount DIGIT + category first
cpar_20260928/generated_supported_validation_20261011,174879,17883,143,143,0.0,0.0,0.9204831404126824,0.3504750266999623,0.3209855948124726,0.5582373954771225,0.02187909792473,0.0910736661681956,0.1996727981359909,0.3148496305897628,0.0063758370073021,0.0138679192529217,1115,248,0.0,0.0074920822456195,0.5595559806334194,0.3496294239053681,0.3196225622414453,0.5566999832473739,0.8808229813664596,0.7960662525879916,0.7588638716356106,0.0912206732533546,0.9200453643322936,0.646213924142611,0.6942499638362506,0.980269058295964,0.944164078674948,0.0243966520548777,0.5982789855072463,217,100,0.9200921658986174,0.7824423963133642,7,1004,0.9980079681274898,0.9292828685258966,0.0288065843621399,0.0124021260787563,,0.0,0.0165309056061332,70.41641129032259,0.7237885143931724,2.0736912299268693,26008.76785714286,0.504399585921325,1.7157573726081596,1.4556244438306654,0.5867004141739531,1.1958534240810526,"CPAR, pinned implementation"
cpar_20260928/generated_supported_validation_20261012,174879,17486,143,143,0.0,0.0,0.9209081550955048,0.3539979441428098,0.3243106561571551,0.5622533926248382,0.0286834236564346,0.0854683228673821,0.2058410770365976,0.3180877258650043,0.0063758370073021,0.0144115292233787,1115,252,0.0,0.0080356922160765,0.5636887763582789,0.3533354932680635,0.3226019937914125,0.561082460146524,0.9003222393228165,0.7840675900987559,0.742152430421957,0.0856085648689774,0.9210282000696296,0.6485232874977597,0.7176738557904478,0.9678482454267208,0.9461732076439656,0.0255577890350498,0.6070123124278568,221,100,0.9247511312217196,0.7978280542986426,5,1004,1.0,0.9402390438247012,0.020242914979757,0.0129270004679457,,0.0,0.0224349386778342,68.48059523809523,0.7149583600256246,2.1449306315622705,25952.610619469026,0.521137937668334,1.619796460715886,1.426656973124617,0.6042475185549494,1.2001734282711265,"CPAR, pinned implementation"
row_resampling/generated_validation_20261011,174879,187294,143,143,0.0,0.0,0.0423511029108918,0.0416483424422893,0.1042300932026519,0.0519691342824311,0.0186777740553563,0.0420875491151818,0.0173297472325116,0.0148861821267929,0.0063758370073021,0.0060546520443794,1115,1134,0.0,0.0003211849629227,0.0538474932398188,0.0418494039714412,0.1036348391960608,0.0530368261020684,0.0634106452572108,0.5501525553012967,0.1944086219602063,0.042219725563295,0.042542493779653,0.1270723735296173,0.3810789221850507,0.3819757831715978,0.281967123039729,0.0108140541156617,0.4186754192038682,1112,100,0.2580575539568345,0.5374460431654676,9,1004,0.4098052235502434,0.5478087649402391,0.0079365079365079,0.0059779482520414,0.0,0.0232790156301962,0.0,540.9055291005291,0.0388924478610577,0.0690716042830578,24098.52185548617,0.0353066943334755,0.098244138823592,13.841030208648624,0.171103621151045,0.2938200100697565,Row resampling
row_resampling/generated_validation_20261012,174879,188215,143,143,0.0,0.0,0.041156697279819,0.0420421460704966,0.1038724460434448,0.0511226993482923,0.0199116521991448,0.0408606561400782,0.0167337971012236,0.0145984624848119,0.0063758370073021,0.0056371702574183,1115,1061,0.0,0.0007386667498837,0.0531951111003943,0.0420295606378612,0.1034339825899361,0.0521799878177246,0.0900988016933493,0.5349132641100952,0.2200069981659979,0.0407554636404893,0.0410641806832905,0.1264127511712324,0.4019661627282833,0.4021487470573069,0.3150553648009487,0.0100164413145068,0.403229670844882,1044,100,0.2234482758620689,0.5178927203065133,7,1004,0.5348605577689243,0.5607569721115537,0.0065975494816211,0.0055825593146927,0.0181818181818181,0.02515517804639,0.010204081632653,525.899066918002,0.0315989230905778,0.0504075848888487,20854.901046622264,0.0396534011776224,0.1234842322203736,13.092450539473608,0.1578706199460916,0.2416993599492536,Row resampling
transition_resampling/generated_validation_20261011,174879,186973,143,143,0.0,0.0,0.0425595532118377,0.0436679589411684,0.0540550020370565,0.0552839762476876,0.0207618438540612,0.042310524805072,0.0187392401673325,0.0133563916749175,0.0063758370073021,0.0050007220293839,1115,935,0.0,0.0013751149779182,0.0561925253895637,0.0435818996785951,0.0541374584513034,0.0552722643996583,0.0880186942359439,0.3845329981589011,0.2060850682150781,0.0422018116676573,0.0424266017767398,0.1278267138312362,0.421476703196566,0.422718879643174,0.3525232497757636,0.0014305155485908,0.2246848888259453,87,100,0.2035632183908046,0.2586206896551724,834,1004,0.0886597494912436,0.2095216257273066,0.8948497854077253,0.0004679985798663,0.0307692307692307,0.0215803452855245,0.0887573964497041,509.21629946524064,0.0288434330111988,0.0581480046302054,22201.325732899026,0.0243798092810272,0.0958868581792702,7.899437482897514,0.0958029157550419,0.2122128105898515,First-order resampling
transition_resampling/generated_validation_20261012,174879,190689,143,143,0.0,0.0,0.0412796572058738,0.0417271174733659,0.0541221082371214,0.0527801990828546,0.0204880543844061,0.041227622603126,0.0166974672394161,0.0126532148710378,0.0063758370073021,0.0053490238031559,1115,1020,0.0,0.0010268132041462,0.0543461937884806,0.0417970297759071,0.0542010495579123,0.0533175953891378,0.0798643994834266,0.3717445114076625,0.2133304634811307,0.0412741076459289,0.0413254066403002,0.1261564733265381,0.3864987250505584,0.3875626483777368,0.3482745013631798,0.0010383144233118,0.1985435500071746,95,100,0.2305263157894736,0.2442105263157895,915,1004,0.0897644395097207,0.2167972917074869,0.8979391560353287,0.0005012478433152,0.0185185185185185,0.0301694915254237,0.0,556.2914215686275,0.0603754506286819,0.1043522917933938,20533.81881188119,0.05138470368776,0.1550758257868043,8.557187499542199,0.0858143303623104,0.1894684711274155,First-order resampling
