run,intervention,field,group,events,nll,accuracy,mean_fraud_probability,mean_true_probability
native_20260929,teacher,gap,all,68939,4.421180887016446,0.0409202338299076,,0.016479419206749665
native_20260929,teacher,gap,first,0,,,,
native_20260929,teacher,gap,positions_1_99,13485,4.337051654604571,0.05754542083796811,,0.020777719532700866
native_20260929,teacher,gap,positions_100_511,55454,4.441638972980924,0.0368774119089696,,0.015434182075154975
native_20260929,teacher,gap,fraud,714,4.539411027224458,0.023809523809523808,,0.015174725693078964
native_20260929,teacher,gap,normal,68225,4.419943564625702,0.04109930377427629,,0.016493073309626335
native_20260929,teacher,gap,fraud_onset,58,3.9696421212163466,0.06896551724137931,,0.026967943549670022
native_20260929,teacher,gap,fraud_continuation,656,4.589786936597126,0.019817073170731708,,0.014132032650880363
native_20260929,teacher,receiver_or_mark,all,69086,6.545694668381415,0.0029817908114523925,,0.0015924306566537432
native_20260929,teacher,receiver_or_mark,first,147,6.7087315475048666,0.006802721088435374,,0.00253653522514735
native_20260929,teacher,receiver_or_mark,positions_1_99,13485,6.547572066901479,0.003114571746384872,,0.0016229985241681514
native_20260929,teacher,receiver_or_mark,positions_100_511,55454,6.544805947274296,0.002939373174162369,,0.0015824946544717483
native_20260929,teacher,receiver_or_mark,fraud,726,6.435908788820272,0.008264462809917356,,0.0028924150690059687
native_20260929,teacher,receiver_or_mark,normal,68360,6.546860621403085,0.002925687536571094,,0.0015786245027133146
native_20260929,teacher,receiver_or_mark,fraud_onset,58,6.467165075499436,0.017241379310344827,,0.0017670975668869656
native_20260929,teacher,receiver_or_mark,fraud_continuation,656,6.432810097569373,0.006097560975609756,,0.002952659820060606
native_20260929,teacher,amount_or_numeric_value,all,69086,4.544068038802172,0.0230292678690328,,0.013019572964904913
native_20260929,teacher,amount_or_numeric_value,first,147,4.7411141955122655,0.034013605442176874,,0.022646608112259534
native_20260929,teacher,amount_or_numeric_value,positions_1_99,13485,4.52722539157587,0.023804226918798667,,0.015899011022775165
native_20260929,teacher,amount_or_numeric_value,positions_100_511,55454,4.547641402541673,0.022811699787211023,,0.012293847203426182
native_20260929,teacher,amount_or_numeric_value,fraud,726,2.4981712676307635,0.4696969696969697,,0.21924270968048395
native_20260929,teacher,amount_or_numeric_value,normal,68360,4.5657959653070055,0.01828554710356934,,0.010829432572050752
native_20260929,teacher,amount_or_numeric_value,fraud_onset,58,4.762019075196365,0.0,,0.009020704005298943
native_20260929,teacher,amount_or_numeric_value,fraud_continuation,656,2.295740327860297,0.5121951219512195,,0.2386267159024611
native_20260929,teacher,category,all,69086,1.6283586867629456,0.5119126885331327,,0.26340571075388686
native_20260929,teacher,category,first,147,1.5526958678019087,0.5374149659863946,,0.30455791087326956
native_20260929,teacher,category,positions_1_99,13485,1.6309117921850098,0.5086392287727104,,0.26363858346166735
native_20260929,teacher,category,positions_100_511,55454,1.6279384070314697,0.512641107945324,,0.2632399939096201
native_20260929,teacher,category,fraud,726,1.2670293861471589,0.5991735537190083,,0.4090233510475575
native_20260929,teacher,category,normal,68360,1.6321960927349624,0.5109859566998245,,0.26185921562730397
native_20260929,teacher,category,fraud_onset,58,1.3300909708286155,0.5344827586206896,,0.34429616307647065
native_20260929,teacher,category,fraud_continuation,656,1.270819538014532,0.6036585365853658,,0.4120455558011422
native_20260929,teacher,event_is_fraud,all,69086,0.009915651036794789,0.9974524505688562,0.010397937574984544,0.996165651553856
native_20260929,teacher,event_is_fraud,first,147,0.2802755241820804,0.9183673469387755,0.27594551471929973,0.7747866197102735
native_20260929,teacher,event_is_fraud,positions_1_99,13485,0.008467577392503818,0.9977753058954394,0.016176697250708694,0.9968020902775918
native_20260929,teacher,event_is_fraud,positions_100_511,55454,0.009551103334932106,0.9975835827893389,0.008288764781906415,0.9965977275355963
native_20260929,teacher,event_is_fraud,fraud,726,0.6873962691352463,0.837465564738292,0.8136754865661829,0.8136754865661829
native_20260929,teacher,event_is_fraud,normal,68360,0.0027206403764747805,0.9991515506143944,0.0018669325930124824,0.9981037419543979
native_20260929,teacher,event_is_fraud,fraud_onset,58,6.100815287951765,0.0,0.0037882205651840195,0.0037882205651840195
native_20260929,teacher,event_is_fraud,fraud_continuation,656,0.2177871841535329,0.9085365853658537,0.8848983028058173,0.8848983028058173
native_20260929,shuffle_current_merchant,gap,all,68939,4.421180887016446,0.0409202338299076,,0.016479419206749665
native_20260929,shuffle_current_merchant,gap,first,0,,,,
native_20260929,shuffle_current_merchant,gap,positions_1_99,13485,4.337051654604571,0.05754542083796811,,0.020777719532700866
native_20260929,shuffle_current_merchant,gap,positions_100_511,55454,4.441638972980924,0.0368774119089696,,0.015434182075154975
native_20260929,shuffle_current_merchant,gap,fraud,714,4.539411027224458,0.023809523809523808,,0.015174725693078964
native_20260929,shuffle_current_merchant,gap,normal,68225,4.419943564625702,0.04109930377427629,,0.016493073309626335
native_20260929,shuffle_current_merchant,gap,fraud_onset,58,3.9696421212163466,0.06896551724137931,,0.026967943549670022
native_20260929,shuffle_current_merchant,gap,fraud_continuation,656,4.589786936597126,0.019817073170731708,,0.014132032650880363
native_20260929,shuffle_current_merchant,receiver_or_mark,all,69086,6.545694668381415,0.0029817908114523925,,0.0015924306566537432
native_20260929,shuffle_current_merchant,receiver_or_mark,first,147,6.7087315475048666,0.006802721088435374,,0.00253653522514735
native_20260929,shuffle_current_merchant,receiver_or_mark,positions_1_99,13485,6.547572066901479,0.003114571746384872,,0.0016229985241681514
native_20260929,shuffle_current_merchant,receiver_or_mark,positions_100_511,55454,6.544805947274296,0.002939373174162369,,0.0015824946544717483
native_20260929,shuffle_current_merchant,receiver_or_mark,fraud,726,6.435908788820272,0.008264462809917356,,0.0028924150690059687
native_20260929,shuffle_current_merchant,receiver_or_mark,normal,68360,6.546860621403085,0.002925687536571094,,0.0015786245027133146
native_20260929,shuffle_current_merchant,receiver_or_mark,fraud_onset,58,6.467165075499436,0.017241379310344827,,0.0017670975668869656
native_20260929,shuffle_current_merchant,receiver_or_mark,fraud_continuation,656,6.432810097569373,0.006097560975609756,,0.002952659820060606
native_20260929,shuffle_current_merchant,amount_or_numeric_value,all,69086,4.591286290723743,0.019526387401210085,,0.012199605801267777
native_20260929,shuffle_current_merchant,amount_or_numeric_value,first,147,4.842071801626763,0.027210884353741496,,0.016773931771599162
native_20260929,shuffle_current_merchant,amount_or_numeric_value,positions_1_99,13485,4.5722056731454614,0.02217278457545421,,0.014791342591886318
native_20260929,shuffle_current_merchant,amount_or_numeric_value,positions_100_511,55454,4.5952614170976815,0.018862480614563422,,0.011557235610855367
native_20260929,shuffle_current_merchant,amount_or_numeric_value,fraud,726,2.649998505150812,0.4118457300275482,,0.1874019579830648
native_20260929,shuffle_current_merchant,amount_or_numeric_value,normal,68360,4.611903244093051,0.015359859566998245,,0.010338913763760687
native_20260929,shuffle_current_merchant,amount_or_numeric_value,fraud_onset,58,4.849322195710807,0.0,,0.008375773033737365
native_20260929,shuffle_current_merchant,amount_or_numeric_value,fraud_continuation,656,2.453371207956679,0.4496951219512195,,0.2045831801763309
native_20260929,shuffle_current_merchant,category,all,69086,2.8303965472476085,0.12679848305011146,,0.09951043750253014
native_20260929,shuffle_current_merchant,category,first,147,2.631583244774212,0.2108843537414966,,0.14408648432055043
native_20260929,shuffle_current_merchant,category,positions_1_99,13485,2.834268667107164,0.12665925101965148,,0.10008583202473194
native_20260929,shuffle_current_merchant,category,positions_100_511,55454,2.8299819697447677,0.12660944206008584,,0.09925235198995862
native_20260929,shuffle_current_merchant,category,fraud,726,2.161865631944549,0.31267217630853994,,0.21374309151263435
native_20260929,shuffle_current_merchant,category,normal,68360,2.8374965098647826,0.12482445874780573,,0.09829725864338244
native_20260929,shuffle_current_merchant,category,fraud_onset,58,2.435698355066365,0.27586206896551724,,0.14636156970538713
native_20260929,shuffle_current_merchant,category,fraud_continuation,656,2.144367611217426,0.3155487804878049,,0.21870782195782806
native_20260929,shuffle_current_merchant,event_is_fraud,all,69086,0.009906832516018357,0.9975103494195641,0.010415742126861605,0.9961590229048645
native_20260929,shuffle_current_merchant,event_is_fraud,first,147,0.2815437287244262,0.9319727891156463,0.27696057741029734,0.7742552659949478
