run,field,label,real_eligible,real_valid,real_invalid_or_missing,real_mean,real_median,real_p90,real_p99,generated_eligible,generated_valid,generated_invalid_or_missing,generated_mean,generated_median,generated_p90,generated_p99,ks_distance,wasserstein_raw,wasserstein_log1p
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,198901,198901,0,1.7991771090996334,0.9985223257308063,3.924090518476082,14.22127204703367,0.03137741103212133,0.11865307041717403,0.02186466791143608
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,194392,194392,0,1.8094045971279176,0.9981490759940014,3.965546480487565,14.303979986512973,0.032819687103299605,0.09425533463658015,0.02031362903993035
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,4509,4509,0,1.3582496633701688,1.0056407766408304,2.5146626731871646,10.131156983492295,0.6388940963989761,9.492969976046147,1.2272894591582255
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,204133,204133,0,91.05042188181234,50.5,165.02,991.9135999999999,0.029284300373133676,19.07692210174419,0.07465979834730206
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,195630,195630,0,67.66533599141236,48.205,135.26100000000005,498.4696999999994,0.019978911900325025,3.553826835140362,0.05047371969165096
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,8503,8503,0,629.0751605315771,798.97,1094.47,1895.6298000000002,0.14630284476128852,107.82642539261902,0.3200043470234007
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,203986,203986,0,31809.02660966929,15829.0,77436.0,222691.7499999994,0.03404511162533508,3394.1588054300473,0.09390497743980879
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,195531,195531,0,32701.57371976822,16622.0,78969.0,225822.10000000108,0.022770490527401543,2607.8631078173457,0.047679164221205515
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,8455,8455,0,11167.911413364873,2926.0,35491.800000000076,82966.38,0.16978943405121216,10163.76848936741,0.5450319462738198
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,203398,203398,0,1.7869189591459458,0.9963770588075551,3.807930650987737,14.397181000783197,0.020157487949337166,0.12335154565466636,0.0210036205912271
