kappa,trial,name,variant,group,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1,null_centered_shape_l1,generated_repeat_level,reference_repeat_level
0,1,G,P,0,0.020441476008202366,0.0478937867668974,0.005873702865823234,6.187829167312416e-05,0.024566841904463232,0.0038405140076125666,0.026872234445862037,0.05515477985861167,0.0,0.013568167755244366,0.03345272720620476,0.06480005683697423,0.015980419726708,0.004070244456888167,0.31724395849578324,0.3121599775075561
0,1,G,P,1,0.05482491409852574,0.12823537364075957,0.014016581523914898,0.00019017100009035434,0.029348251359617033,0.009999003247893233,0.030571223537893367,0.054924445033002096,0.0,0.0381929896103698,0.04514704856514284,0.07679429921043561,0.0359627026949664,0.010411323336147067,0.31427935998725515,0.3101793213785747
0,1,G,P,pooled,0.018505670170284833,0.04525063165605527,0.005626506608560267,5.472290770126473e-05,0.025097881608891936,0.004164293251463467,0.026728115283719902,0.054984133705194865,0.0,0.012647563414485133,0.03438086160978627,0.06591752986811074,0.015150947804831302,0.0037606048228893997,0.31694345141668034,0.3119710563295204
0,1,U,A,0,0.021680760373952,0.04928036567408376,0.006373190097509467,4.941999874644306e-05,0.024270297204526933,0.004061444752203234,0.026451227185878667,0.05506010322441757,0.0,0.015149790484809333,0.0333592180331282,0.06469815391031149,0.015980419726708,0.0038812376993113667,0.31768708682164376,0.3121599775075561
0,1,U,A,1,0.05941404578815684,0.1315561447157003,0.014914226788290602,0.00021665214221153333,0.029078088082853837,0.010027254908257533,0.03072332850286373,0.054789166979001026,0.0,0.045364020425057765,0.04482552450492716,0.07700032253034393,0.0359627026949664,0.010914062211673134,0.3142040748776691,0.3101793213785747
0,1,U,A,pooled,0.018874063550903132,0.045578298833711,0.0061911040779962,4.8439956026882525e-05,0.02480922193272427,0.0043035371589024,0.026343644082549033,0.05487572545067773,0.0,0.013920185378587165,0.03423700350961647,0.0658503254785397,0.015150947804831302,0.003617908303334933,0.3173295010903063,0.3119710563295204
0,1,U,B,0,0.021680760373952,0.04928036567408376,0.006373190097509467,4.941999874644306e-05,0.024270297204526933,0.004061444752203234,0.026451227185878667,0.05506010322441757,0.0,0.015149790484809333,0.0333592180331282,0.06469815391031149,0.015980419726708,0.0038812376993113667,0.31768708682164376,0.3121599775075561
0,1,U,B,1,0.05941404578815684,0.1315561447157003,0.014914226788290602,0.00021665214221153333,0.029078088082853837,0.010027254908257533,0.03072332850286373,0.054789166979001026,0.0,0.045364020425057765,0.04482552450492716,0.07700032253034393,0.0359627026949664,0.010914062211673134,0.3142040748776691,0.3101793213785747
0,1,U,B,pooled,0.018874063550903132,0.045578298833711,0.0061911040779962,4.8439956026882525e-05,0.02480922193272427,0.0043035371589024,0.026343644082549033,0.05487572545067773,0.0,0.013920185378587165,0.03423700350961647,0.0658503254785397,0.015150947804831302,0.003617908303334933,0.3173295010903063,0.3119710563295204
0,1,U,P,0,0.021680760373952,0.04928036567408376,0.006373190097509467,4.941999874644306e-05,0.024270297204526933,0.004061444752203234,0.026451227185878667,0.05506010322441757,0.0,0.015149790484809333,0.0333592180331282,0.06469815391031149,0.015980419726708,0.0038812376993113667,0.31768708682164376,0.3121599775075561
0,1,U,P,1,0.05941404578815684,0.1315561447157003,0.014914226788290602,0.00021665214221153333,0.029078088082853837,0.010027254908257533,0.03072332850286373,0.054789166979001026,0.0,0.045364020425057765,0.04482552450492716,0.07700032253034393,0.0359627026949664,0.010914062211673134,0.3142040748776691,0.3101793213785747
0,1,U,P,pooled,0.018874063550903132,0.045578298833711,0.0061911040779962,4.8439956026882525e-05,0.02480922193272427,0.0043035371589024,0.026343644082549033,0.05487572545067773,0.0,0.013920185378587165,0.03423700350961647,0.0658503254785397,0.015150947804831302,0.003617908303334933,0.3173295010903063,0.3119710563295204
0,2,G,A,0,0.022285145262834535,0.05215557969545487,0.006451069551613433,5.288963265685031e-05,0.02199138495817837,0.003783491940840967,0.023512889803532968,0.05221829483025797,0.0,0.014696674196063667,0.0346264861445486,0.065226465497183,0.015980419726708,0.0034930227816397006,0.3180504271547606,0.3121599775075561
0,2,G,A,1,0.05501255949493807,0.1261834828918237,0.0176963446926435,0.0003845218952127176,0.025820821946368432,0.009469119707898701,0.027324608098022164,0.05227589933725547,0.0,0.035598378203270574,0.0473325770904752,0.07746237135657584,0.0359627026949664,0.013255834005221302,0.3196606259440559,0.3101793213785747
0,2,G,A,pooled,0.0188264411094193,0.047639144151964706,0.006614198903530599,5.412496509355167e-05,0.022421515362028032,0.004043747368605366,0.0235629800772066,0.05206521881196407,0.0,0.011676215134881533,0.035410689797111435,0.0663561045083264,0.015150947804831302,0.0035917620911285336,0.3182318204379178,0.3119710563295204
0,2,G,B,0,0.022285145262834535,0.05215557969545487,0.006451069551613433,5.288963265685031e-05,0.02199138495817837,0.003783491940840967,0.023512889803532968,0.05221829483025797,0.0,0.014696674196063667,0.0346264861445486,0.065226465497183,0.015980419726708,0.0034930227816397006,0.3180504271547606,0.3121599775075561
0,2,G,B,1,0.052178725589921204,0.12277711533316864,0.014235046385525599,0.00032602822750975525,0.0261842227302283,0.010092424381939033,0.02942056495434797,0.05266309209449834,0.0,0.0328262905821094,0.04743653756449293,0.07793424487054466,0.0359627026949664,0.012799965769784434,0.31365917256721515,0.3101793213785747
0,2,G,B,pooled,0.018744988591098067,0.0474292905016539,0.0061897343803755,5.558025297774533e-05,0.022461005887201665,0.004106578543111867,0.023548756944703902,0.05208450941021223,0.0,0.011031207746440232,0.035512455397121334,0.0664002093757381,0.015150947804831302,0.0037388006736407335,0.31760327502091423,0.3119710563295204
0,2,G,P,0,0.022285145262834535,0.05215557969545487,0.006451069551613433,5.288963265685031e-05,0.02199138495817837,0.003783491940840967,0.023512889803532968,0.05221829483025797,0.0,0.014696674196063667,0.0346264861445486,0.065226465497183,0.015980419726708,0.0034930227816397006,0.3180504271547606,0.3121599775075561
0,2,G,P,1,0.052178725589921204,0.12277711533316864,0.014235046385525599,0.00032602822750975525,0.0261842227302283,0.010092424381939033,0.02942056495434797,0.05266309209449834,0.0,0.0328262905821094,0.04743653756449293,0.07793424487054466,0.0359627026949664,0.012799965769784434,0.31365917256721515,0.3101793213785747
0,2,G,P,pooled,0.018744988591098067,0.0474292905016539,0.0061897343803755,5.558025297774533e-05,0.022461005887201665,0.004106578543111867,0.023548756944703902,0.05208450941021223,0.0,0.011031207746440232,0.035512455397121334,0.0664002093757381,0.015150947804831302,0.0037388006736407335,0.31760327502091423,0.3119710563295204
0,2,U,A,0,0.0197496314993683,0.05220103463527593,0.006980606887709534,7.326590498630151e-05,0.0216409042614271,0.003972632425910333,0.023322304707287467,0.05220583788299,0.0,0.013023060961558567,0.03443608032745137,0.06521554259002636,0.015980419726708,0.004697696636037133,0.31748770874504434,0.3121599775075561
0,2,U,A,1,0.055598508076259136,0.12480451064025226,0.015774632628984733,0.00027928264467546666,0.0267934989494724,0.009173910449283266,0.02834127506967943,0.0527533937858832,0.0,0.03594587154655823,0.04657398399555417,0.0776663795053029,0.0359627026949664,0.011368591532477268,0.3188558007816607,0.3101793213785747
0,2,U,A,pooled,0.01763258855768673,0.0472979654529892,0.0069325976587927,6.86859044399474e-05,0.022214157376162003,0.004133093441457834,0.023311931085303602,0.0520743967311962,0.0,0.012831624271506933,0.0353420730498701,0.06637528401943674,0.015150947804831302,0.004067044945502966,0.3176421251547799,0.3119710563295204
0,2,U,B,0,0.0197496314993683,0.05220103463527593,0.006980606887709534,7.326590498630151e-05,0.0216409042614271,0.003972632425910333,0.023322304707287467,0.05220583788299,0.0,0.013023060961558567,0.03443608032745137,0.06521554259002636,0.015980419726708,0.004697696636037133,0.31748770874504434,0.3121599775075561
0,2,U,B,1,0.055598508076259136,0.12480451064025226,0.015774632628984733,0.00027928264467546666,0.0267934989494724,0.009173910449283266,0.02834127506967943,0.0527533937858832,0.0,0.03594587154655823,0.04657398399555417,0.0776663795053029,0.0359627026949664,0.011368591532477268,0.3188558007816607,0.3101793213785747
0,2,U,B,pooled,0.01763258855768673,0.0472979654529892,0.0069325976587927,6.86859044399474e-05,0.022214157376162003,0.004133093441457834,0.023311931085303602,0.0520743967311962,0.0,0.012831624271506933,0.0353420730498701,0.06637528401943674,0.015150947804831302,0.004067044945502966,0.3176421251547799,0.3119710563295204
0,2,U,P,0,0.0197496314993683,0.05220103463527593,0.006980606887709534,7.326590498630151e-05,0.0216409042614271,0.003972632425910333,0.023322304707287467,0.05220583788299,0.0,0.013023060961558567,0.03443608032745137,0.06521554259002636,0.015980419726708,0.004697696636037133,0.31748770874504434,0.3121599775075561
0,2,U,P,1,0.055598508076259136,0.12480451064025226,0.015774632628984733,0.00027928264467546666,0.0267934989494724,0.009173910449283266,0.02834127506967943,0.0527533937858832,0.0,0.03594587154655823,0.04657398399555417,0.0776663795053029,0.0359627026949664,0.011368591532477268,0.3188558007816607,0.3101793213785747
0,2,U,P,pooled,0.01763258855768673,0.0472979654529892,0.0069325976587927,6.86859044399474e-05,0.022214157376162003,0.004133093441457834,0.023311931085303602,0.0520743967311962,0.0,0.012831624271506933,0.0353420730498701,0.06637528401943674,0.015150947804831302,0.004067044945502966,0.3176421251547799,0.3119710563295204
1,0,G,A,0,0.0166552176124336,0.047766480906554165,0.006347439485972499,4.5466230558491517e-05,0.010597376782797534,0.0036968514862251336,0.022996765706481834,0.0517361763111904,0.0,0.010481071513402967,0.03361915535823284,0.06418083804247764,0.015980419726708,0.004532717513421166,0.316458251461839,0.3174738173894708
1,0,G,A,1,0.0507972666823282,0.11899273499401786,0.01898927321787783,0.016509932635943265,0.0181265388841609,0.013014517258155932,0.028226985303376265,0.055030951209517266,0.0,0.030831964653772134,0.05985120500890456,0.08513045845944937,0.0359627026949664,0.018021478640064332,0.3110974311784487,0.320245316978868
1,0,G,A,pooled,0.016804901390487834,0.04567967407515683,0.0064960882111576995,0.0002064067064615544,0.011428384068875535,0.003675197490381,0.022722265891220898,0.05179721465585413,0.0,0.011359170173208267,0.0359077850802957,0.0660948139540482,0.015150947804831302,0.004526754590249367,0.31589461296728844,0.317738171690903
1,0,G,B,0,0.016654323454111965,0.04813109769765946,0.0081458752147925,0.00017972131155895624,0.010299476845660334,0.0036394887884696994,0.0227823574732057,0.051721492406463974,0.0,0.0105935650887943,0.033732948408846664,0.06431296549371383,0.015980419726708,0.007961745944970533,0.3170823504242941,0.3174738173894708
1,0,G,B,1,0.05486915616173723,0.11793977193828287,0.018743392952018267,0.004926878082920933,0.019746658670855267,0.012976288003894632,0.028121541171038798,0.05485321708978073,0.0,0.03550561052359353,0.058993351913538605,0.08503252857550629,0.0359627026949664,0.018199963003551502,0.32504805468955184,0.320245316978868
1,0,G,B,pooled,0.016190337293081534,0.04617993259502263,0.0061559250118094,0.00030818960431853337,0.011318795621360634,0.003695239422566167,0.022730856917923398,0.05178132906451227,0.0,0.010767180347855967,0.03591275908762297,0.06621645780955913,0.015150947804831302,0.005346232735195967,0.3179361961994895,0.317738171690903
1,0,G,P,0,0.016654323454111965,0.04813109769765946,0.0081458752147925,0.00017972131155895624,0.010299476845660334,0.0036394887884696994,0.0227823574732057,0.051721492406463974,0.0,0.0105935650887943,0.033732948408846664,0.06431296549371383,0.015980419726708,0.007961745944970533,0.3170823504242941,0.3174738173894708
1,0,G,P,1,0.05211600180363227,0.11813950704779719,0.018372183534612,0.0048178050570184,0.0208283623010414,0.013620423166591534,0.028666203480406965,0.05462639506264063,0.0,0.03320869577609937,0.0593557467581525,0.08524906184107624,0.0359627026949664,0.013738152138153834,0.33470671254986956,0.320245316978868
1,0,G,P,pooled,0.015647016650626167,0.045647467451114775,0.005777480260279434,0.00030621833651246663,0.011434328925554535,0.0036213010503135996,0.0227664147491802,0.05176289935134943,0.0,0.010208043225807999,0.03597776217201983,0.06623152612740843,0.015150947804831302,0.0050447138361825,0.3189447156317717,0.317738171690903
1,0,U,A,0,0.0182548350664116,0.0483046580986056,0.0059846990761076675,2.8659112566367575e-05,0.011183542774751634,0.003699760341959167,0.022483596881831134,0.051633513405877234,0.0,0.011529600061454733,0.03375810480597607,0.06430915633540531,0.015980419726708,0.004601656353216034,0.3153837615755903,0.3174738173894708
1,0,U,A,1,0.054684184394725936,0.12117794114436636,0.018348263932663065,0.0138795100062856,0.0177949123073434,0.012568602284556432,0.028189623959709833,0.05468449654576154,0.0,0.037804950515431035,0.059450706325328895,0.08539633868672143,0.0359627026949664,0.015284492444526135,0.3087769723428535,0.320245316978868
1,0,U,A,pooled,0.017818282693111333,0.045915777716534996,0.006777920937043401,0.0002032888120331929,0.011923416929204766,0.003664111063607633,0.022496175231628834,0.05168346833488804,0.0,0.0115618645319831,0.036089041713692864,0.06624159697307103,0.015150947804831302,0.004723582366496667,0.314665197560456,0.317738171690903
1,0,U,B,0,0.018125102061713732,0.04875034903661744,0.008350075562936966,0.00018680382757370263,0.0105533007997593,0.0036811712571162003,0.022539184201569366,0.051578574132180775,0.0,0.011316864395459134,0.033556238330805566,0.0643203886097698,0.015980419726708,0.008310877424073868,0.31746900637588477,0.3174738173894708
1,0,U,B,1,0.05937890628773357,0.12029735978680627,0.016583696314132534,0.008120301614352166,0.019790570409553402,0.013486045868374366,0.028053458382367797,0.05456940596173773,0.0,0.04276718379376717,0.05945093968217293,0.08531645993608533,0.0359627026949664,0.0149831828627897,0.32878088440212566,0.320245316978868
1,0,U,B,pooled,0.01744875194533173,0.04639443966997656,0.005794186631095967,0.0002868160809281667,0.0115551172832587,0.003560452561967,0.022541084213378734,0.0516237902039716,0.0,0.0108836329352036,0.03584222938838877,0.06623657633406937,0.015150947804831302,0.005245282697125733,0.3186478373296553,0.317738171690903
1,0,U,P,0,0.0182548350664116,0.0483046580986056,0.0059846990761076675,2.8659112566367575e-05,0.011183542774751634,0.003699760341959167,0.022483596881831134,0.051633513405877234,0.0,0.011529600061454733,0.03375810480597607,0.06430915633540531,0.015980419726708,0.004601656353216034,0.3153837615755903,0.3174738173894708
1,0,U,P,1,0.050905755910168334,0.1165083852043793,0.020318613817267267,0.003947408254945933,0.019396319213543598,0.012336085069133732,0.029483196944459264,0.0546587152293642,0.0,0.03197017932890063,0.05942436200447187,0.08542563687437367,0.0359627026949664,0.0165911985126001,0.33414840715026467,0.320245316978868
1,0,U,P,pooled,0.017885324220795765,0.046236825598505366,0.006342457520545467,0.00022542450581929598,0.0120735274942147,0.0035852683391011334,0.022391741322100398,0.0516703103954004,0.0,0.011412811381481966,0.03613914627542043,0.06623721176291923,0.015150947804831302,0.005127230628727101,0.3173669934290763,0.317738171690903
1,1,G,A,0,0.017985542355306732,0.049407716450940366,0.007293412072901433,2.6449238342147973e-05,0.011271809225242832,0.003803214403365267,0.0204446799597728,0.05101992436829847,0.0,0.012587037261420334,0.0317514935120724,0.06401700226987973,0.015980419726708,0.003980560488820033,0.3154209119111068,0.3174738173894708
1,1,G,A,1,0.05257420251787443,0.12096789761234038,0.01946144099577653,0.018269681639275368,0.019486108450447365,0.012343541396306335,0.027168382129644435,0.05416064444230473,0.0,0.032193068451646434,0.057472156986483,0.08523328733520404,0.0359627026949664,0.018582961935341032,0.31175100169152387,0.320245316978868
1,1,G,A,pooled,0.015983243692067935,0.046173251726701635,0.0070930363033508,0.00011869118498086325,0.012170988676146735,0.0037422708235256333,0.0209637491648328,0.0510923194569611,0.0,0.010625039358234667,0.03401258308142527,0.06596605480700524,0.015150947804831302,0.0038753593305834665,0.31501360119717997,0.317738171690903
1,1,G,B,0,0.017985542355306732,0.049407716450940366,0.007293412072901433,2.6449238342147973e-05,0.011271809225242832,0.003803214403365267,0.0204446799597728,0.05101992436829847,0.0,0.012587037261420334,0.0317514935120724,0.06401700226987973,0.015980419726708,0.003980560488820033,0.3154209119111068,0.3174738173894708
1,1,G,B,1,0.047574702672164494,0.11453242689357401,0.0169268515145761,0.002016924732998467,0.01871565148034393,0.012582338796999134,0.028048375206358698,0.054585469917933734,0.0,0.026179229224010902,0.0570748252886478,0.0853209297531508,0.0359627026949664,0.0126225925089632,0.3310882571035976,0.320245316978868
1,1,G,B,pooled,0.015799226542519532,0.046155484434051035,0.007391647844600567,0.00021546970962793075,0.012099588530441699,0.0038140084371977336,0.0209637491648328,0.051098597510596,0.0,0.009843967462316933,0.034021028925357,0.06598088605069392,0.015150947804831302,0.004786336713327234,0.31700503354902837,0.317738171690903
1,1,G,P,0,0.017985542355306732,0.049407716450940366,0.007293412072901433,2.6449238342147973e-05,0.011271809225242832,0.003803214403365267,0.0204446799597728,0.05101992436829847,0.0,0.012587037261420334,0.0317514935120724,0.06401700226987973,0.015980419726708,0.003980560488820033,0.3154209119111068,0.3174738173894708
1,1,G,P,1,0.047574702672164494,0.11453242689357401,0.0169268515145761,0.002016924732998467,0.01871565148034393,0.012582338796999134,0.028048375206358698,0.054585469917933734,0.0,0.026179229224010902,0.0570748252886478,0.0853209297531508,0.0359627026949664,0.0126225925089632,0.3310882571035976,0.320245316978868
1,1,G,P,pooled,0.015799226542519532,0.046155484434051035,0.007391647844600567,0.00021546970962793075,0.012099588530441699,0.0038140084371977336,0.0209637491648328,0.051098597510596,0.0,0.009843967462316933,0.034021028925357,0.06598088605069392,0.015150947804831302,0.004786336713327234,0.31700503354902837,0.317738171690903
1,1,U,A,0,0.0186563316133406,0.04928534662466216,0.0062828474468077005,3.1762184598196875e-05,0.010826522496580665,0.003972230905422334,0.020674516382783,0.05105801599202373,0.0,0.012938678864571401,0.0322397122365726,0.06412087865437215,0.015980419726708,0.0041383980231915,0.31707220810271547,0.3174738173894708
1,1,U,A,1,0.05008762352831007,0.1182932715984756,0.022645022774247903,0.017847013832212766,0.017856756755448264,0.012493448057655065,0.028121541171038798,0.0544027961403187,0.0,0.029965168990775736,0.05742760249761827,0.08513777739069144,0.0359627026949664,0.019375286881186834,0.3100209406179111,0.320245316978868
1,1,U,A,pooled,0.016777277549986532,0.04592317154607293,0.005914456564094734,0.00013871863971789793,0.011598745882838333,0.003986368080529233,0.021212653983630102,0.05112184081818003,0.0,0.011393811107772267,0.03445198111685577,0.0660630232101208,0.015150947804831302,0.0038721556806596666,0.31632811928571253,0.317738171690903
1,1,U,B,0,0.0186563316133406,0.04928534662466216,0.0062828474468077005,3.1762184598196875e-05,0.010826522496580665,0.003972230905422334,0.020674516382783,0.05105801599202373,0.0,0.012938678864571401,0.0322397122365726,0.06412087865437215,0.015980419726708,0.0041383980231915,0.31707220810271547,0.3174738173894708
1,1,U,B,1,0.052813743256353164,0.11615941074450024,0.018291859978576335,0.0042425834371729995,0.019848297736541533,0.011851678642975911,0.0276449616503416,0.05472808037119894,0.0,0.032176983497754,0.057186311520885734,0.08533463237939394,0.0359627026949664,0.017935941732330533,0.3235115652416607,0.320245316978868
1,1,U,B,pooled,0.016690205667700467,0.04592966335585663,0.006849351644617967,0.0002916424413273,0.011803991524389332,0.003938762008438799,0.021177096152373367,0.05113005142623243,0.0,0.011762362286284966,0.0345137742200626,0.06609456774330517,0.015150947804831302,0.005442388805981032,0.31776263323125387,0.317738171690903
1,1,U,P,0,0.017185677052817067,0.04928035318313706,0.0085456260424157,0.0001825385916101437,0.011140419547111867,0.003952350477369133,0.020676618329068933,0.05102063820977246,0.0,0.010793298776424968,0.0321020307457815,0.06403491914112268,0.015980419726708,0.007402268950493367,0.3181425250562389,0.3174738173894708
1,1,U,P,1,0.05260597396246567,0.11591348425497162,0.019110284017116133,0.0029683332999838664,0.018854106139268103,0.012407570875100632,0.028530037903064933,0.05455581117493224,0.0,0.03364051428181383,0.05682119140170037,0.0853793024719481,0.0359627026949664,0.016686974968685032,0.33116588407862896,0.320245316978868
1,1,U,P,pooled,0.016614749608546534,0.04550754383834447,0.0077099134754017,0.00027819388154216667,0.0119903603760862,0.003996015302538367,0.02131932747740033,0.0511008579532407,0.0,0.0104582897722091,0.0343263119413377,0.06598110290523226,0.015150947804831302,0.006328787498669,0.31951769627052745,0.317738171690903
