kappa,trial,name,variant,tape,group,bin,reference,generated
0,0,U,B,20264403,1,0,0.3073756432246998,0.3159018143009605
0,0,U,B,20264403,1,1,0.2966818477553676,0.3127572016460905
0,0,U,B,20264403,1,2,0.3189823874755381,0.3327571305099395
0,0,U,B,20264403,1,3,0.3202592087312415,0.3002159827213823
0,0,U,B,20264403,1,4,0.3078964830789648,0.329646017699115
0,0,U,P,20264401,pooled,0,0.310053451973242,0.3106119287374128
0,0,U,P,20264401,pooled,1,0.3114509155645982,0.323943661971831
0,0,U,P,20264401,pooled,2,0.3109352336507536,0.3226689316723292
0,0,U,P,20264401,pooled,3,0.3132337927514038,0.318642958437875
0,0,U,P,20264401,pooled,4,0.3141778257282477,0.3215527880623808
0,0,U,P,20264401,0,0,0.3104568241191838,0.311614730878187
0,0,U,P,20264401,0,1,0.3129886595759668,0.3270263671875
0,0,U,P,20264401,0,2,0.3101617354245991,0.3238004448681283
0,0,U,P,20264401,0,3,0.3123306948109059,0.3220873786407767
0,0,U,P,20264401,0,4,0.3148642009965611,0.3255260521042084
0,0,U,P,20264401,1,0,0.3073756432246998,0.3017429193899782
0,0,U,P,20264401,1,1,0.2966818477553676,0.2978283350568769
0,0,U,P,20264401,1,2,0.3189823874755381,0.3134199134199134
0,0,U,P,20264401,1,3,0.3202592087312415,0.2880258899676375
0,0,U,P,20264401,1,4,0.3078964830789648,0.2874058127018299
0,0,U,P,20264402,pooled,0,0.310053451973242,0.3160377358490566
0,0,U,P,20264402,pooled,1,0.3114509155645982,0.3243034055727554
0,0,U,P,20264402,pooled,2,0.3109352336507536,0.3108701747826899
0,0,U,P,20264402,pooled,3,0.3132337927514038,0.3188708260105448
0,0,U,P,20264402,pooled,4,0.3141778257282477,0.3142199320249972
0,0,U,P,20264402,0,0,0.3104568241191838,0.3158092848180677
0,0,U,P,20264402,0,1,0.3129886595759668,0.3221643087614793
0,0,U,P,20264402,0,2,0.3101617354245991,0.3109217499740205
0,0,U,P,20264402,0,3,0.3123306948109059,0.316685028767291
0,0,U,P,20264402,0,4,0.3148642009965611,0.3117949975478175
0,0,U,P,20264402,1,0,0.3073756432246998,0.3179871520342612
0,0,U,P,20264402,1,1,0.2966818477553676,0.3417849898580121
0,0,U,P,20264402,1,2,0.3189823874755381,0.3104089219330855
0,0,U,P,20264402,1,3,0.3202592087312415,0.3379679144385026
0,0,U,P,20264402,1,4,0.3078964830789648,0.3347150259067357
0,0,U,P,20264403,pooled,0,0.310053451973242,0.3071622232263895
0,0,U,P,20264403,pooled,1,0.3114509155645982,0.307558076126077
0,0,U,P,20264403,pooled,2,0.3109352336507536,0.3171953255425709
0,0,U,P,20264403,pooled,3,0.3132337927514038,0.3147965339475704
0,0,U,P,20264403,pooled,4,0.3141778257282477,0.3153485254691689
0,0,U,P,20264403,0,0,0.3104568241191838,0.3061276058117498
0,0,U,P,20264403,0,1,0.3129886595759668,0.3069415639868244
0,0,U,P,20264403,0,2,0.3101617354245991,0.3153246753246753
0,0,U,P,20264403,0,3,0.3123306948109059,0.3164448785252106
0,0,U,P,20264403,0,4,0.3148642009965611,0.3137425447316103
0,0,U,P,20264403,1,0,0.3073756432246998,0.3159018143009605
0,0,U,P,20264403,1,1,0.2966818477553676,0.3127572016460905
0,0,U,P,20264403,1,2,0.3189823874755381,0.3327571305099395
0,0,U,P,20264403,1,3,0.3202592087312415,0.3002159827213823
0,0,U,P,20264403,1,4,0.3078964830789648,0.329646017699115
0,0,G,A,20264401,pooled,0,0.310053451973242,0.3142288116840009
0,0,G,A,20264401,pooled,1,0.3114509155645982,0.3194943881442737
0,0,G,A,20264401,pooled,2,0.3109352336507536,0.3267831837505904
0,0,G,A,20264401,pooled,3,0.3132337927514038,0.3210199411572409
0,0,G,A,20264401,pooled,4,0.3141778257282477,0.323327712197864
0,0,G,A,20264401,0,0,0.3104568241191838,0.3151731788487612
0,0,G,A,20264401,0,1,0.3129886595759668,0.3236332643370266
0,0,G,A,20264401,0,2,0.3101617354245991,0.3258224902147466
0,0,G,A,20264401,0,3,0.3123306948109059,0.3240617029029515
0,0,G,A,20264401,0,4,0.3148642009965611,0.3264691109994977
0,0,G,A,20264401,1,0,0.3073756432246998,0.3059459459459459
0,0,G,A,20264401,1,1,0.2966818477553676,0.2842323651452282
0,0,G,A,20264401,1,2,0.3189823874755381,0.3348056537102473
0,0,G,A,20264401,1,3,0.3202592087312415,0.2944915254237288
0,0,G,A,20264401,1,4,0.3078964830789648,0.2964554242749731
0,0,G,A,20264402,pooled,0,0.310053451973242,0.3185642176107683
0,0,G,A,20264402,pooled,1,0.3114509155645982,0.3235522952095143
0,0,G,A,20264402,pooled,2,0.3109352336507536,0.3140434255894138
0,0,G,A,20264402,pooled,3,0.3132337927514038,0.3205494505494505
0,0,G,A,20264402,pooled,4,0.3141778257282477,0.3205170336290941
0,0,G,A,20264402,0,0,0.3104568241191838,0.3167063541797217
0,0,G,A,20264402,0,1,0.3129886595759668,0.3214063084403441
0,0,G,A,20264402,0,2,0.3101617354245991,0.3145462080397845
0,0,G,A,20264402,0,3,0.3123306948109059,0.3192896509491733
0,0,G,A,20264402,0,4,0.3148642009965611,0.3179311190096826
0,0,G,A,20264402,1,0,0.3073756432246998,0.3344017094017094
0,0,G,A,20264402,1,1,0.2966818477553676,0.3411885245901639
0,0,G,A,20264402,1,2,0.3189823874755381,0.309545875810936
0,0,G,A,20264402,1,3,0.3202592087312415,0.3315508021390374
0,0,G,A,20264402,1,4,0.3078964830789648,0.3422680412371134
0,0,G,A,20264403,pooled,0,0.310053451973242,0.3066485753052917
0,0,G,A,20264403,pooled,1,0.3114509155645982,0.3058669859584195
0,0,G,A,20264403,pooled,2,0.3109352336507536,0.3091885883660615
0,0,G,A,20264403,pooled,3,0.3132337927514038,0.3142636684303351
0,0,G,A,20264403,pooled,4,0.3141778257282477,0.3119358074222668
0,0,G,A,20264403,0,0,0.3104568241191838,0.3047210300429184
0,0,G,A,20264403,0,1,0.3129886595759668,0.3061423861277323
0,0,G,A,20264403,0,2,0.3101617354245991,0.3086406962287609
0,0,G,A,20264403,0,3,0.3123306948109059,0.3166359729895641
0,0,G,A,20264403,0,4,0.3148642009965611,0.311477441745166
0,0,G,A,20264403,1,0,0.3073756432246998,0.3232104121475054
0,0,G,A,20264403,1,1,0.2966818477553676,0.3036072144288577
0,0,G,A,20264403,1,2,0.3189823874755381,0.3138111888111888
0,0,G,A,20264403,1,3,0.3202592087312415,0.2934196332254584
0,0,G,A,20264403,1,4,0.3078964830789648,0.3160220994475138
0,0,G,B,20264401,pooled,0,0.310053451973242,0.3142288116840009
0,0,G,B,20264401,pooled,1,0.3114509155645982,0.3194943881442737
0,0,G,B,20264401,pooled,2,0.3109352336507536,0.3267831837505904
0,0,G,B,20264401,pooled,3,0.3132337927514038,0.3210199411572409
0,0,G,B,20264401,pooled,4,0.3141778257282477,0.323327712197864
0,0,G,B,20264401,0,0,0.3104568241191838,0.3151731788487612
0,0,G,B,20264401,0,1,0.3129886595759668,0.3236332643370266
0,0,G,B,20264401,0,2,0.3101617354245991,0.3258224902147466
0,0,G,B,20264401,0,3,0.3123306948109059,0.3240617029029515
0,0,G,B,20264401,0,4,0.3148642009965611,0.3264691109994977
0,0,G,B,20264401,1,0,0.3073756432246998,0.3059459459459459
0,0,G,B,20264401,1,1,0.2966818477553676,0.2842323651452282
0,0,G,B,20264401,1,2,0.3189823874755381,0.3348056537102473
0,0,G,B,20264401,1,3,0.3202592087312415,0.2944915254237288
0,0,G,B,20264401,1,4,0.3078964830789648,0.2964554242749731
0,0,G,B,20264402,pooled,0,0.310053451973242,0.3185642176107683
0,0,G,B,20264402,pooled,1,0.3114509155645982,0.3235522952095143
0,0,G,B,20264402,pooled,2,0.3109352336507536,0.3140434255894138
0,0,G,B,20264402,pooled,3,0.3132337927514038,0.3205494505494505
0,0,G,B,20264402,pooled,4,0.3141778257282477,0.3205170336290941
0,0,G,B,20264402,0,0,0.3104568241191838,0.3167063541797217
0,0,G,B,20264402,0,1,0.3129886595759668,0.3214063084403441
0,0,G,B,20264402,0,2,0.3101617354245991,0.3145462080397845
0,0,G,B,20264402,0,3,0.3123306948109059,0.3192896509491733
0,0,G,B,20264402,0,4,0.3148642009965611,0.3179311190096826
0,0,G,B,20264402,1,0,0.3073756432246998,0.3344017094017094
0,0,G,B,20264402,1,1,0.2966818477553676,0.3411885245901639
0,0,G,B,20264402,1,2,0.3189823874755381,0.309545875810936
0,0,G,B,20264402,1,3,0.3202592087312415,0.3315508021390374
0,0,G,B,20264402,1,4,0.3078964830789648,0.3422680412371134
0,0,G,B,20264403,pooled,0,0.310053451973242,0.3066485753052917
0,0,G,B,20264403,pooled,1,0.3114509155645982,0.3058669859584195
0,0,G,B,20264403,pooled,2,0.3109352336507536,0.3091885883660615
0,0,G,B,20264403,pooled,3,0.3132337927514038,0.3142636684303351
0,0,G,B,20264403,pooled,4,0.3141778257282477,0.3119358074222668
0,0,G,B,20264403,0,0,0.3104568241191838,0.3047210300429184
0,0,G,B,20264403,0,1,0.3129886595759668,0.3061423861277323
0,0,G,B,20264403,0,2,0.3101617354245991,0.3086406962287609
0,0,G,B,20264403,0,3,0.3123306948109059,0.3166359729895641
0,0,G,B,20264403,0,4,0.3148642009965611,0.311477441745166
0,0,G,B,20264403,1,0,0.3073756432246998,0.3232104121475054
0,0,G,B,20264403,1,1,0.2966818477553676,0.3036072144288577
0,0,G,B,20264403,1,2,0.3189823874755381,0.3138111888111888
0,0,G,B,20264403,1,3,0.3202592087312415,0.2934196332254584
0,0,G,B,20264403,1,4,0.3078964830789648,0.3160220994475138
0,0,G,P,20264401,pooled,0,0.310053451973242,0.3142288116840009
0,0,G,P,20264401,pooled,1,0.3114509155645982,0.3194943881442737
0,0,G,P,20264401,pooled,2,0.3109352336507536,0.3267831837505904
0,0,G,P,20264401,pooled,3,0.3132337927514038,0.3210199411572409
0,0,G,P,20264401,pooled,4,0.3141778257282477,0.323327712197864
0,0,G,P,20264401,0,0,0.3104568241191838,0.3151731788487612
0,0,G,P,20264401,0,1,0.3129886595759668,0.3236332643370266
0,0,G,P,20264401,0,2,0.3101617354245991,0.3258224902147466
0,0,G,P,20264401,0,3,0.3123306948109059,0.3240617029029515
0,0,G,P,20264401,0,4,0.3148642009965611,0.3264691109994977
0,0,G,P,20264401,1,0,0.3073756432246998,0.3059459459459459
0,0,G,P,20264401,1,1,0.2966818477553676,0.2842323651452282
0,0,G,P,20264401,1,2,0.3189823874755381,0.3348056537102473
0,0,G,P,20264401,1,3,0.3202592087312415,0.2944915254237288
0,0,G,P,20264401,1,4,0.3078964830789648,0.2964554242749731
0,0,G,P,20264402,pooled,0,0.310053451973242,0.3185642176107683
0,0,G,P,20264402,pooled,1,0.3114509155645982,0.3235522952095143
0,0,G,P,20264402,pooled,2,0.3109352336507536,0.3140434255894138
0,0,G,P,20264402,pooled,3,0.3132337927514038,0.3205494505494505
0,0,G,P,20264402,pooled,4,0.3141778257282477,0.3205170336290941
0,0,G,P,20264402,0,0,0.3104568241191838,0.3167063541797217
0,0,G,P,20264402,0,1,0.3129886595759668,0.3214063084403441
0,0,G,P,20264402,0,2,0.3101617354245991,0.3145462080397845
0,0,G,P,20264402,0,3,0.3123306948109059,0.3192896509491733
0,0,G,P,20264402,0,4,0.3148642009965611,0.3179311190096826
0,0,G,P,20264402,1,0,0.3073756432246998,0.3344017094017094
0,0,G,P,20264402,1,1,0.2966818477553676,0.3411885245901639
0,0,G,P,20264402,1,2,0.3189823874755381,0.309545875810936
0,0,G,P,20264402,1,3,0.3202592087312415,0.3315508021390374
0,0,G,P,20264402,1,4,0.3078964830789648,0.3422680412371134
0,0,G,P,20264403,pooled,0,0.310053451973242,0.3066485753052917
0,0,G,P,20264403,pooled,1,0.3114509155645982,0.3058669859584195
0,0,G,P,20264403,pooled,2,0.3109352336507536,0.3091885883660615
0,0,G,P,20264403,pooled,3,0.3132337927514038,0.3142636684303351
0,0,G,P,20264403,pooled,4,0.3141778257282477,0.3119358074222668
0,0,G,P,20264403,0,0,0.3104568241191838,0.3047210300429184
0,0,G,P,20264403,0,1,0.3129886595759668,0.3061423861277323
0,0,G,P,20264403,0,2,0.3101617354245991,0.3086406962287609
0,0,G,P,20264403,0,3,0.3123306948109059,0.3166359729895641
0,0,G,P,20264403,0,4,0.3148642009965611,0.311477441745166
0,0,G,P,20264403,1,0,0.3073756432246998,0.3232104121475054
0,0,G,P,20264403,1,1,0.2966818477553676,0.3036072144288577
0,0,G,P,20264403,1,2,0.3189823874755381,0.3138111888111888
0,0,G,P,20264403,1,3,0.3202592087312415,0.2934196332254584
0,0,G,P,20264403,1,4,0.3078964830789648,0.3160220994475138
0,1,U,A,20264401,pooled,0,0.310053451973242,0.3120697074010327
0,1,U,A,20264401,pooled,1,0.3114509155645982,0.3164041572913318
0,1,U,A,20264401,pooled,2,0.3109352336507536,0.3226570643418933
0,1,U,A,20264401,pooled,3,0.3132337927514038,0.3194212576516416
0,1,U,A,20264401,pooled,4,0.3141778257282477,0.3270534175761057
0,1,U,A,20264401,0,0,0.3104568241191838,0.3130913881902024
0,1,U,A,20264401,0,1,0.3129886595759668,0.3177950868783702
0,1,U,A,20264401,0,2,0.3101617354245991,0.3239601018675722
0,1,U,A,20264401,0,3,0.3123306948109059,0.3217208033721795
0,1,U,A,20264401,0,4,0.3148642009965611,0.330082135523614
0,1,U,A,20264401,1,0,0.3073756432246998,0.3030623020063357
0,1,U,A,20264401,1,1,0.2966818477553676,0.3046558704453441
0,1,U,A,20264401,1,2,0.3189823874755381,0.3117803365810451
0,1,U,A,20264401,1,3,0.3202592087312415,0.2992383025027203
0,1,U,A,20264401,1,4,0.3078964830789648,0.3012048192771084
0,1,U,A,20264402,pooled,0,0.310053451973242,0.3193268186753529
0,1,U,A,20264402,pooled,1,0.3114509155645982,0.326360286147843
0,1,U,A,20264402,pooled,2,0.3109352336507536,0.3122466295842368
0,1,U,A,20264402,pooled,3,0.3132337927514038,0.3215286338675333
0,1,U,A,20264402,pooled,4,0.3141778257282477,0.3185492926117224
0,1,U,A,20264402,0,0,0.3104568241191838,0.3194612958019898
0,1,U,A,20264402,0,1,0.3129886595759668,0.3250484966052376
0,1,U,A,20264402,0,2,0.3101617354245991,0.3121720881427072
0,1,U,A,20264402,0,3,0.3123306948109059,0.3180852393450818
0,1,U,A,20264402,0,4,0.3148642009965611,0.3160276555625392
0,1,U,A,20264402,1,0,0.3073756432246998,0.3181818181818182
0,1,U,A,20264402,1,1,0.2966818477553676,0.3374233128834356
0,1,U,A,20264402,1,2,0.3189823874755381,0.3129062209842154
0,1,U,A,20264402,1,3,0.3202592087312415,0.351409978308026
0,1,U,A,20264402,1,4,0.3078964830789648,0.3396424815983175
0,1,U,A,20264403,pooled,0,0.310053451973242,0.3052666155699113
0,1,U,A,20264403,pooled,1,0.3114509155645982,0.3099607510342633
0,1,U,A,20264403,pooled,2,0.3109352336507536,0.3154229792039145
0,1,U,A,20264403,pooled,3,0.3132337927514038,0.3145513610395429
0,1,U,A,20264403,pooled,4,0.3141778257282477,0.3190226079013473
0,1,U,A,20264403,0,0,0.3104568241191838,0.3046989720998531
0,1,U,A,20264403,0,1,0.3129886595759668,0.3123737073576608
0,1,U,A,20264403,0,2,0.3101617354245991,0.3153465867255706
0,1,U,A,20264403,0,3,0.3123306948109059,0.3169759621372525
0,1,U,A,20264403,0,4,0.3148642009965611,0.3183959261616804
0,1,U,A,20264403,1,0,0.3073756432246998,0.3100936524453694
0,1,U,A,20264403,1,1,0.2966818477553676,0.2899408284023668
0,1,U,A,20264403,1,2,0.3189823874755381,0.3160714285714285
0,1,U,A,20264403,1,3,0.3202592087312415,0.2928730512249443
0,1,U,A,20264403,1,4,0.3078964830789648,0.3244739756367663
0,1,U,B,20264401,pooled,0,0.310053451973242,0.3120697074010327
0,1,U,B,20264401,pooled,1,0.3114509155645982,0.3164041572913318
0,1,U,B,20264401,pooled,2,0.3109352336507536,0.3226570643418933
0,1,U,B,20264401,pooled,3,0.3132337927514038,0.3194212576516416
0,1,U,B,20264401,pooled,4,0.3141778257282477,0.3270534175761057
0,1,U,B,20264401,0,0,0.3104568241191838,0.3130913881902024
0,1,U,B,20264401,0,1,0.3129886595759668,0.3177950868783702
0,1,U,B,20264401,0,2,0.3101617354245991,0.3239601018675722
0,1,U,B,20264401,0,3,0.3123306948109059,0.3217208033721795
0,1,U,B,20264401,0,4,0.3148642009965611,0.330082135523614
0,1,U,B,20264401,1,0,0.3073756432246998,0.3030623020063357
0,1,U,B,20264401,1,1,0.2966818477553676,0.3046558704453441
0,1,U,B,20264401,1,2,0.3189823874755381,0.3117803365810451
0,1,U,B,20264401,1,3,0.3202592087312415,0.2992383025027203
0,1,U,B,20264401,1,4,0.3078964830789648,0.3012048192771084
0,1,U,B,20264402,pooled,0,0.310053451973242,0.3193268186753529
0,1,U,B,20264402,pooled,1,0.3114509155645982,0.326360286147843
0,1,U,B,20264402,pooled,2,0.3109352336507536,0.3122466295842368
0,1,U,B,20264402,pooled,3,0.3132337927514038,0.3215286338675333
0,1,U,B,20264402,pooled,4,0.3141778257282477,0.3185492926117224
0,1,U,B,20264402,0,0,0.3104568241191838,0.3194612958019898
0,1,U,B,20264402,0,1,0.3129886595759668,0.3250484966052376
0,1,U,B,20264402,0,2,0.3101617354245991,0.3121720881427072
0,1,U,B,20264402,0,3,0.3123306948109059,0.3180852393450818
0,1,U,B,20264402,0,4,0.3148642009965611,0.3160276555625392
0,1,U,B,20264402,1,0,0.3073756432246998,0.3181818181818182
0,1,U,B,20264402,1,1,0.2966818477553676,0.3374233128834356
0,1,U,B,20264402,1,2,0.3189823874755381,0.3129062209842154
0,1,U,B,20264402,1,3,0.3202592087312415,0.351409978308026
0,1,U,B,20264402,1,4,0.3078964830789648,0.3396424815983175
0,1,U,B,20264403,pooled,0,0.310053451973242,0.3052666155699113
0,1,U,B,20264403,pooled,1,0.3114509155645982,0.3099607510342633
0,1,U,B,20264403,pooled,2,0.3109352336507536,0.3154229792039145
0,1,U,B,20264403,pooled,3,0.3132337927514038,0.3145513610395429
0,1,U,B,20264403,pooled,4,0.3141778257282477,0.3190226079013473
0,1,U,B,20264403,0,0,0.3104568241191838,0.3046989720998531
0,1,U,B,20264403,0,1,0.3129886595759668,0.3123737073576608
0,1,U,B,20264403,0,2,0.3101617354245991,0.3153465867255706
0,1,U,B,20264403,0,3,0.3123306948109059,0.3169759621372525
0,1,U,B,20264403,0,4,0.3148642009965611,0.3183959261616804
0,1,U,B,20264403,1,0,0.3073756432246998,0.3100936524453694
0,1,U,B,20264403,1,1,0.2966818477553676,0.2899408284023668
0,1,U,B,20264403,1,2,0.3189823874755381,0.3160714285714285
0,1,U,B,20264403,1,3,0.3202592087312415,0.2928730512249443
0,1,U,B,20264403,1,4,0.3078964830789648,0.3244739756367663
0,1,U,P,20264401,pooled,0,0.310053451973242,0.3120697074010327
0,1,U,P,20264401,pooled,1,0.3114509155645982,0.3164041572913318
0,1,U,P,20264401,pooled,2,0.3109352336507536,0.3226570643418933
0,1,U,P,20264401,pooled,3,0.3132337927514038,0.3194212576516416
0,1,U,P,20264401,pooled,4,0.3141778257282477,0.3270534175761057
0,1,U,P,20264401,0,0,0.3104568241191838,0.3130913881902024
0,1,U,P,20264401,0,1,0.3129886595759668,0.3177950868783702
0,1,U,P,20264401,0,2,0.3101617354245991,0.3239601018675722
0,1,U,P,20264401,0,3,0.3123306948109059,0.3217208033721795
0,1,U,P,20264401,0,4,0.3148642009965611,0.330082135523614
0,1,U,P,20264401,1,0,0.3073756432246998,0.3030623020063357
0,1,U,P,20264401,1,1,0.2966818477553676,0.3046558704453441
0,1,U,P,20264401,1,2,0.3189823874755381,0.3117803365810451
0,1,U,P,20264401,1,3,0.3202592087312415,0.2992383025027203
0,1,U,P,20264401,1,4,0.3078964830789648,0.3012048192771084
0,1,U,P,20264402,pooled,0,0.310053451973242,0.3193268186753529
0,1,U,P,20264402,pooled,1,0.3114509155645982,0.326360286147843
0,1,U,P,20264402,pooled,2,0.3109352336507536,0.3122466295842368
0,1,U,P,20264402,pooled,3,0.3132337927514038,0.3215286338675333
0,1,U,P,20264402,pooled,4,0.3141778257282477,0.3185492926117224
0,1,U,P,20264402,0,0,0.3104568241191838,0.3194612958019898
0,1,U,P,20264402,0,1,0.3129886595759668,0.3250484966052376
0,1,U,P,20264402,0,2,0.3101617354245991,0.3121720881427072
0,1,U,P,20264402,0,3,0.3123306948109059,0.3180852393450818
0,1,U,P,20264402,0,4,0.3148642009965611,0.3160276555625392
0,1,U,P,20264402,1,0,0.3073756432246998,0.3181818181818182
0,1,U,P,20264402,1,1,0.2966818477553676,0.3374233128834356
0,1,U,P,20264402,1,2,0.3189823874755381,0.3129062209842154
0,1,U,P,20264402,1,3,0.3202592087312415,0.351409978308026
0,1,U,P,20264402,1,4,0.3078964830789648,0.3396424815983175
0,1,U,P,20264403,pooled,0,0.310053451973242,0.3052666155699113
0,1,U,P,20264403,pooled,1,0.3114509155645982,0.3099607510342633
0,1,U,P,20264403,pooled,2,0.3109352336507536,0.3154229792039145
0,1,U,P,20264403,pooled,3,0.3132337927514038,0.3145513610395429
0,1,U,P,20264403,pooled,4,0.3141778257282477,0.3190226079013473
0,1,U,P,20264403,0,0,0.3104568241191838,0.3046989720998531
0,1,U,P,20264403,0,1,0.3129886595759668,0.3123737073576608
0,1,U,P,20264403,0,2,0.3101617354245991,0.3153465867255706
0,1,U,P,20264403,0,3,0.3123306948109059,0.3169759621372525
0,1,U,P,20264403,0,4,0.3148642009965611,0.3183959261616804
0,1,U,P,20264403,1,0,0.3073756432246998,0.3100936524453694
0,1,U,P,20264403,1,1,0.2966818477553676,0.2899408284023668
0,1,U,P,20264403,1,2,0.3189823874755381,0.3160714285714285
0,1,U,P,20264403,1,3,0.3202592087312415,0.2928730512249443
