kappa,mode,tape,reference,group,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1,null_centered_shape_l1,generated_repeat_level,reference_repeat_level
1,JOINT_BIN,20264506,raw,1,0.0367827987921284,0.1142876440446794,0.0123008750388375,0.0009203805069254,0.0215942847241028,0.0128047665826734,0.0257258857034803,0.0528282466271822,0.0,0.0204979901725098,0.0187300370512328,0.0299581830455002,0.0359627026949664,0.0106434175767294,0.3298645220047668,0.320245316978868
1,JOINT_BIN,20264506,quantized,pooled,0.0138520203018062,0.0438376215724069,0.0031515931784793,2.6738610131008325e-05,0.0030810156216167,0.0004747568289611,0.004345993348539,0.0042819357732798,0.0,0.010367845235912,0.0068962885057805,0.0062811604090173,0.0151509478048313,0.0029953752377833,0.3170625990082181,0.317738171690903
1,JOINT_BIN,20264506,quantized,0,0.015383227488169,0.0448315432810299,0.0045488205168619,9.533373064111877e-06,0.0047518396420965,0.0010248670767858,0.0044193029386608,0.0044541765059577,0.0,0.0102661483769498,0.0059774771701137,0.0040554489976042,0.015980419726708,0.0034737881438576,0.3157277120863914,0.3174738173894706
1,JOINT_BIN,20264506,quantized,1,0.0362782717352217,0.1141754971998196,0.0112034629832752,0.0010021797420619,0.0103868294254691,0.0128047665826734,0.0102602500791885,0.0133122901679096,0.0,0.0204979901725098,0.0187300370512328,0.0299581830455002,0.0359627026949664,0.0107315736955355,0.3311107553590697,0.320245316978868
1,JOINT_BIN,20264507,raw,pooled,0.0188096486481397,0.0474990102870442,0.0041750994063587,0.0001837407884563,0.0158121696950497,0.0072797764031376,0.0205928012939169,0.0508306781344696,0.0,0.0120062861890141,0.0054395341902817,0.0050754245934523,0.0151509478048313,0.0040118732612883,0.3185541778913981,0.317738171690903
1,JOINT_BIN,20264507,raw,0,0.0186599438289931,0.0501608515842393,0.0022339416891654,7.202784792537695e-06,0.0145907037541585,0.0037445186448345,0.0205067708212142,0.0507101876560995,0.0,0.0116011571436337,0.0037558264040274,0.0033631894502338,0.015980419726708,0.0022857489549534,0.3177379783708932,0.3174738173894708
1,JOINT_BIN,20264507,raw,1,0.0559710736932775,0.1226583938554566,0.0164172818788151,0.002838172537743,0.0261365667072817,0.0396026345029072,0.0263386308015195,0.0536656330701088,0.0,0.0312517486136728,0.0239975927574703,0.0342923474439262,0.0359627026949664,0.0149716044607646,0.3274959378241291,0.320245316978868
1,JOINT_BIN,20264507,quantized,pooled,0.0185725271495616,0.0475513142443327,0.0040393600826813,0.0001586613389526,0.0043215568579428,0.0072797764031376,0.0040676135879894,0.0047224080579539,0.0,0.0120062861890141,0.0054395341902817,0.0050754245934523,0.0151509478048313,0.0038951624475339,0.3186278231866177,0.317738171690903
1,JOINT_BIN,20264507,quantized,0,0.0185321538601121,0.0501179610066533,0.0023154248739165,2.9288438194352475e-06,0.0030682601339859,0.0037445186448345,0.0032981278708243,0.0037403756818021,0.0,0.0116011571436337,0.0037558264040274,0.0033631894502338,0.015980419726708,0.0023868239842681,0.317794804289228,0.3174738173894706
1,JOINT_BIN,20264507,quantized,1,0.0557288643646041,0.1216123589742977,0.0151547788087193,0.0029199717728794,0.014929111408648,0.0396026345029072,0.0112552545516573,0.0153855091885462,0.0,0.0312517486136728,0.0239975927574703,0.0342923474439262,0.0359627026949664,0.0145556479297559,0.3283973534333235,0.320245316978868
1,JOINT_BIN,20264508,raw,pooled,0.0151823506328313,0.0466815868850723,0.0080651467115014,6.183759110732316e-05,0.0168805101277766,0.0086437970529507,0.0212541769552926,0.050828928778644,0.0,0.0091343708430972,0.0032510980950605,0.0033293363299584,0.0151509478048313,0.0059429193602548,0.3119117826899714,0.317738171690903
1,JOINT_BIN,20264508,raw,0,0.0176475686554685,0.0502871042911839,0.007379219512657,5.3585817708471934e-05,0.0175654645250097,0.0091937978431872,0.0216502813986869,0.0507944688501268,0.0,0.0127269361009642,0.0037359145445783,0.0024543869602746,0.015980419726708,0.007238908192019,0.3125487877639991,0.3174738173894708
1,JOINT_BIN,20264508,raw,1,0.0466080795502167,0.1215634107571145,0.013539521607556,9.85743993732191e-05,0.0106737987919001,0.0052366398167949,0.0311139932719082,0.0554075203963777,0.0,0.0281552366400914,0.0195309927475193,0.0199213829967248,0.0359627026949664,0.0070590289222748,0.3095424797255482,0.320245316978868
1,JOINT_BIN,20264508,quantized,pooled,0.0152720737290408,0.0469087206288578,0.0078242551845252,8.691704061098565e-05,0.0053898972906696,0.0086437970529507,0.0032182506764341,0.0054152283888361,0.0,0.0091343708430972,0.0032510980950605,0.0033293363299584,0.0151509478048313,0.0062851154520891,0.3119050557225242,0.317738171690903
1,JOINT_BIN,20264508,quantized,0,0.0176789252211497,0.0504175193373861,0.0073707924704338,4.931187673536949e-05,0.0060430209048371,0.0091937978431872,0.0027485945605028,0.0053080265104791,0.0,0.0127269361009642,0.0037359145445783,0.0024543869602746,0.015980419726708,0.0076198464174672,0.3124230572832263,0.3174738173894706
1,JOINT_BIN,20264508,quantized,1,0.0463697818586942,0.1214449176595607,0.014281015671227,1.6775164236787488e-05,0.0005336565067335,0.0052366398167949,0.014781748754876,0.0171508057536999,0.0,0.0281552366400914,0.0195309927475193,0.0199213829967248,0.0359627026949664,0.0086117721087134,0.3110682021972488,0.320245316978868
1,JOINT_BIN,20264509,raw,pooled,0.017597198913317,0.047726808243878,0.0040655315603371,0.0001569081488422,0.0142924172446533,0.010252702858912,0.0203794543063763,0.0506793095147336,0.0,0.0112045383025036,0.0056040194556173,0.0058433024170462,0.0151509478048313,0.003610693848298,0.315807667738136,0.317738171690903
1,JOINT_BIN,20264509,raw,0,0.0170486863727771,0.0481212994110303,0.0025142003261574,9.290301911262494e-06,0.015075980400824,0.0098802481162967,0.0203400088619993,0.0506715201044482,0.0,0.0105122175093729,0.0032971033481146,0.0040939377696052,0.015980419726708,0.0029067023955359,0.3154607939788553,0.3174738173894708
1,JOINT_BIN,20264509,raw,1,0.0537361568192196,0.1182501462099855,0.0129226866975945,0.0016138031358849,0.0071577267828961,0.0143272870096241,0.0264690823444014,0.0516310420263751,0.0,0.0327360731593708,0.0288509317313719,0.0256928715936735,0.0359627026949664,0.0127865974784015,0.3185622234431098,0.320245316978868
1,JOINT_BIN,20264509,quantized,pooled,0.0177855342197526,0.0478286550243247,0.0039049151260681,0.0001318286993385,0.0028018044075463,0.010252702858912,0.0034391119013953,0.002972746501653,0.0,0.0112045383025036,0.0056040194556173,0.0058433024170462,0.0151509478048313,0.003971093732093,0.3157322130687425,0.317738171690903
1,JOINT_BIN,20264509,quantized,0,0.0170527087767735,0.0479024882104701,0.0031179834400052,5.016360938160047e-06,0.0035535367806514,0.0098802481162967,0.0036716532928227,0.0032437410693919,0.0,0.0105122175093729,0.0032971033481146,0.0040939377696052,0.015980419726708,0.0034489886958979,0.3153494887285242,0.3174738173894706
1,JOINT_BIN,20264509,quantized,1,0.0538301620624508,0.1176652174495146,0.0112970810948554,0.0016956023710213,0.0040497285157375,0.0143272870096241,0.0089369178220362,0.0081367248249128,0.0,0.0327360731593708,0.0288509317313719,0.0256928715936735,0.0359627026949664,0.0111370735349029,0.3195040524136966,0.320245316978868
1,JOINT_BIN,20264510,raw,pooled,0.0173412360225823,0.0468995215100396,0.0075831181261947,0.0004751435032914,0.010636522488262,0.0027881047862911,0.0251608187075956,0.0518854642720103,0.0,0.0130819408591455,0.007415846100979,0.006513774016362,0.0151509478048313,0.0069218663637324,0.314419759299499,0.317738171690903
1,JOINT_BIN,20264510,raw,0,0.0177303641306318,0.0484491577359569,0.0050287852393472,5.903051821014359e-05,0.0114597769299385,0.0044986620136089,0.024328716008501,0.0513925640162148,0.0,0.0129330371454362,0.0055145717166053,0.0052877501818503,0.015980419726708,0.0056151291168673,0.3145323807373276,0.3174738173894708
