family,kappa,index,variant,tape,group,entities,events,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1,repeat_level_reference_weighted,reference_repeat_level,null_centered_shape_l1
argn_original,0,20260920,level,20261003,1,214,5110,0.05068238459728133,0.14601842711191435,0.0866941061749291,0.00010001305922080082,0.005040518257837592,0.0018696669711108544,0.015439139569344618,0.030776278689567376,0.0,0.03620714787014792,0.012989333675367809,0.02461377792638037,0.03596270269496643,0.39687342755350385,0.31017932137857473,0.009655152096181648
argn_original,0,20260920,gap,20261001,pooled,2048,48920,0.0403842092017071,0.085795338669736,0.09164082488136105,3.911513880953954e-05,0.020275798344279714,0.004352858188259497,0.00591526285512789,0.03929537761828617,0.0,0.03750107746008993,0.005875555092167972,0.01273939373115896,0.015150947804831307,0.40361188121088143,0.3119710563295204,0.0036665583021898247
argn_original,0,20260920,gap,20261001,0,1834,43810,0.030589199500032905,0.08838454581669843,0.09094885017333329,7.544771082567618e-05,0.01879779196248267,0.006189915156581616,0.0060986316520571515,0.03920317463179642,0.0,0.02650105781541917,0.005888288152535948,0.013314553282251415,0.015980419726708005,0.40310882768088935,0.3121599775075561,0.005719022996532299
argn_original,0,20260920,gap,20261001,1,214,5110,0.054524080932586344,0.14574223167252803,0.09790701286905125,0.00014702904426020316,0.03235358337017724,0.011689154756939438,0.012465576913608833,0.055149685771345276,0.0,0.04231963870359942,0.012835593186013489,0.02397955656619355,0.03596270269496643,0.4080863342476261,0.31017932137857473,0.01737488828437731
argn_original,0,20260920,gap,20261002,pooled,2048,48920,0.04365894966439395,0.0817544954755678,0.08917352928130955,3.410565591225852e-05,0.014799011460752728,0.003938241951709307,0.005257986300340578,0.03036949827395042,0.0,0.040322898042579165,0.005335021869381951,0.0114532002855157,0.015150947804831307,0.4011445856108299,0.3119710563295204,0.004113615772441084
argn_original,0,20260920,gap,20261002,0,1834,43810,0.03314023536821418,0.08493137436771551,0.08836544622217737,6.593946309575466e-05,0.01544346321527526,0.006154739783640168,0.006116953380892132,0.032651686650927186,0.0,0.029197065621975132,0.00544596259205965,0.011793394296241964,0.015980419726708005,0.4005254237297334,0.3121599775075561,0.00541384503899527
argn_original,0,20260920,gap,20261002,1,214,5110,0.07548588517331804,0.15710846153987665,0.09577664921977863,0.0007768856743956637,0.008740317106747733,0.01553936030054853,0.012152907126453005,0.03407306687416188,0.0,0.061688215087670126,0.011682802042305762,0.017465055141838118,0.03596270269496643,0.40595597059835337,0.31017932137857473,0.015258215871866963
argn_original,0,20260920,gap,20261003,pooled,2048,48920,0.043501492624501356,0.08541115314174812,0.09377893789626073,1.7708893151957084e-05,0.005056726654584856,0.0034317803553272595,0.006622666205129246,0.03528278957408305,0.0,0.04027493067275143,0.004676183018047286,0.010193798208640347,0.015150947804831307,0.40574999422578106,0.3119710563295204,0.0034383708904357118
argn_original,0,20260920,gap,20261003,0,1834,43810,0.03434806936516012,0.08925770600315477,0.0946742900827868,1.792485541804304e-05,0.006058662749073837,0.003930261396976422,0.007445276712024329,0.03828350912905544,0.0,0.03026727294883429,0.004686752495693169,0.010433969521029462,0.015980419726708005,0.40683426759034286,0.3121599775075561,0.003954638591227673
argn_original,0,20260920,gap,20261003,1,214,5110,0.052950273606133885,0.1476453320835863,0.08626650740518389,0.00013162402970616114,0.004995522617471049,0.0017369691382961134,0.01474389724780878,0.031095913667043056,0.0,0.037037031480921745,0.013880348445105828,0.025011316537539824,0.03596270269496643,0.39644582878375867,0.31017932137857473,0.0068154026122407485
argn_original,0,20260920,direct,20261001,pooled,2048,48920,0.01964311266339562,0.05973764702365684,0.004500284684660322,2.2865134090210024e-05,0.023711478359785113,0.004377733285318912,0.00591526285512789,0.03762309013930295,0.0,0.012936929714965986,0.005875555092167972,0.012746268349179687,0.015150947804831307,0.31647134101418073,0.3119710563295204,0.0018514074071311313
argn_original,0,20260920,direct,20261001,0,1834,43810,0.021197563738158762,0.06227683882178391,0.006279976929703919,2.885369901722075e-05,0.023921411102536372,0.006274606776127298,0.005931869692842373,0.037891599970187456,0.0,0.014835868307583232,0.005888288152535948,0.013319082509488338,0.015980419726708005,0.31843995443726003,0.3121599775075561,0.0025034540779979284
argn_original,0,20260920,direct,20261001,1,214,5110,0.04140710384848774,0.1300135123083614,0.010310936290353163,5.071545448654183e-05,0.022569481409103836,0.012207783973034726,0.014392409242433901,0.05230228155590119,0.0,0.02134770078085364,0.012755160082378314,0.0236624829407912,0.03596270269496643,0.29986838508822156,0.31017932137857473,0.0061074714342040795
argn_original,0,20260920,direct,20261002,pooled,2048,48920,0.0179480373522771,0.05819934974800929,0.004732899584611687,8.049846574461565e-06,0.016247011869078717,0.0034684163982642083,0.005257986300340578,0.030231641053335496,2.1334698754053594e-05,0.011666135507469111,0.005314580332178354,0.011444081031586693,0.015150947804831307,0.3167039559141321,0.3119710563295204,0.002918936139635701
argn_original,0,20260920,direct,20261002,0,1834,43810,0.018884293103870946,0.06168099146575634,0.005505389370574012,1.681234878919387e-05,0.016741066807177504,0.005321747622212654,0.0060165067162458175,0.03210616894234924,2.38231370306842e-05,0.01246690483603933,0.0053393122989858766,0.01163933228828532,0.015980419726708005,0.3163692951892746,0.3121599775075561,0.004004375153245532
argn_original,0,20260920,direct,20261002,1,214,5110,0.05197328225618804,0.13397783268138094,0.01507986473184008,0.0007853493613721405,0.012324037510614533,0.01259579985424931,0.013611116012745117,0.04402783460269499,0.0,0.0339657470490152,0.010847017837047057,0.01836525349062376,0.03596270269496643,0.31905219250258127,0.31017932137857473,0.012620700922852147
argn_original,0,20260920,direct,20261003,pooled,2048,48920,0.020206184293954894,0.059275286034940255,0.0066197756354205595,1.3813283415836384e-05,0.008471738003286863,0.003552416585686861,0.0062087858551934105,0.034885320059560236,0.0,0.014266623330280608,0.004676183018047286,0.010194633488793096,0.015150947804831307,0.318590831964941,0.3119710563295204,0.0023099902338949863
argn_original,0,20260920,direct,20261003,0,1834,43810,0.02170315400886797,0.061348065285648644,0.006491209547512547,1.4278696801721772e-05,0.009640191421551383,0.004034172650218213,0.00702982143019093,0.03820467247209584,0.0,0.0162995171264154,0.004686752495693169,0.010455031938207224,0.015980419726708005,0.31865118705506856,0.3121599775075561,0.0028839470887452073
argn_original,0,20260920,direct,20261003,1,214,5110,0.055242687721883364,0.12979005918440883,0.007796549506865637,0.00013972608825463403,0.002731305790432681,0.0014553144234838687,0.013518407051730352,0.03631299070294722,0.0,0.03434733549405099,0.013089668784129982,0.024871302844885576,0.03596270269496643,0.31797587088544044,0.31017932137857473,0.004506083726063351
argn_original,0,20260921,raw,20261001,pooled,2048,48920,0.0168869574477863,0.16336280773487385,0.27897402985492187,3.6308035366631422e-06,0.02208819153362508,0.004726068811180468,0.007962299601438572,0.042137710004953664,6.400409626216078e-05,0.00731828941053566,0.005732464331742793,0.01209735295240623,0.015150947804831307,0.032997026474598505,0.3119710563295204,0.0009043478744834837
argn_original,0,20260921,raw,20261001,0,1834,43810,0.018525319512803444,0.1711184958245923,0.27905763844319037,9.094419124857777e-06,0.022062861421419985,0.0043317470158695925,0.008072182387164228,0.0440897892995109,7.14694110920526e-05,0.010534173597709862,0.00570568144173933,0.012053323139410552,0.015980419726708005,0.033102339064365716,0.3121599775075561,0.0008332619140674964
argn_original,0,20260921,raw,20261001,1,214,5110,0.04820226519263799,0.21307859320799158,0.278123160091194,1.0847810770938044e-05,0.022739432858577713,0.008800610474873651,0.009366750277650326,0.04391940221890426,0.0,0.024281846396024362,0.015534315082244565,0.026344699440513493,0.03596270269496643,0.03205616128738075,0.31017932137857473,0.006577300723909751
argn_original,0,20260921,raw,20261002,pooled,2048,48920,0.013654845826640259,0.16562510258692184,0.28020729029395397,7.746208281778912e-06,0.01550755117793473,0.0009263369137836111,0.00787887477190058,0.0391130290346395,0.0,0.008494399033503673,0.005600761853028713,0.013509299731493877,0.015150947804831307,0.03176376603556636,0.3119710563295204,0.0009123361288439564
argn_original,0,20260921,raw,20261002,0,1834,43810,0.017482071836233445,0.17222980268747423,0.2807193335326946,1.6867496657134798e-05,0.015468750664663633,0.001605778632008051,0.008158766186353916,0.03884708204331101,0.0,0.01231543387136871,0.005499093170932889,0.013963307261814321,0.015980419726708005,0.03144064397486141,0.3121599775075561,0.0015396259097619712
argn_original,0,20260921,raw,20261002,1,214,5110,0.04005566152835356,0.20351763504463816,0.27563431480109624,0.00034243287983243926,0.017227232987159877,0.005041614022493651,0.014747764092415627,0.06102659046456271,0.0,0.016679680477808177,0.01420368102086278,0.018883558984200494,0.03596270269496643,0.03454500657747853,0.31017932137857473,0.009935884583811103
argn_original,0,20260921,raw,20261003,pooled,2048,48920,0.013432900154836822,0.1662994315898497,0.2814249442996812,1.4442560806655598e-05,0.00702481980151165,0.008027305241741478,0.009151076732107466,0.03806700076543538,2.1334698754053594e-05,0.007551885323859343,0.005392022690511089,0.011978320093942531,0.015150947804831307,0.030546112029839208,0.3119710563295204,0.0019987025199639137
argn_original,0,20260921,raw,20261003,0,1834,43810,0.014799986707953332,0.1683947577343444,0.2816896156789941,1.4846084916507582e-06,0.004986908824215416,0.005333178457291325,0.008746327097528872,0.03669310869609127,2.38231370306842e-05,0.007945211830704721,0.005257398466932628,0.012681614978555845,0.015980419726708005,0.03047036182856196,0.3121599775075561,0.001654131611924518
argn_original,0,20260921,raw,20261003,1,214,5110,0.039068116519033066,0.21451762047060044,0.27894609742560955,0.00027315482326683855,0.02448560449875374,0.03159783662001559,0.01873350055530068,0.05241601675589765,0.0,0.018696383660653765,0.012932877987457236,0.027791559527646816,0.03596270269496643,0.03123322395296521,0.31017932137857473,0.010435948963500698
argn_original,0,20260921,level,20261001,pooled,2048,48920,0.06159742838513313,0.0827857739936683,0.08131760292239348,1.1079122787240004e-05,0.02530880251316378,0.004359167015777624,0.006000601650144155,0.03965715081379609,2.1334698754053594e-05,0.05875256621835177,0.006018645852593152,0.012971600422658382,0.015150947804831307,0.39328865925191386,0.3119710563295204,0.00251959841976793
argn_original,0,20260921,level,20261001,0,1834,43810,0.05263046661923748,0.08604213244124997,0.08345992783818496,2.624768751250848e-05,0.0244259826246052,0.006340324491156297,0.0059012718564513955,0.04024985279828099,2.38231370306842e-05,0.04990219796163413,0.0059795915079342565,0.013687072342487974,0.015980419726708005,0.395619905345741,0.3121599775075561,0.0040919403639786
argn_original,0,20260921,level,20261001,1,214,5110,0.06251272545834193,0.1355172992569035,0.0633132497539008,2.0106513340265248e-06,0.0331063822011643,0.012959100437412031,0.013160506075194145,0.050236194873533715,0.0,0.05121330974095639,0.012092043273359804,0.022308744235654297,0.03596270269496643,0.3734925711324756,0.31017932137857473,0.01339416097411594
argn_original,0,20260921,level,20261002,pooled,2048,48920,0.06000643017509497,0.08234152854646566,0.07873669773730739,6.38471858043976e-05,0.015376792778070664,0.004692859724245833,0.005828651881484237,0.032807958071647644,2.1334698754053594e-05,0.05681062018400998,0.005457671092603533,0.01200213777469879,0.015150947804831307,0.3907077540668278,0.3119710563295204,0.0055796797132353524
argn_original,0,20260921,level,20261002,0,1834,43810,0.045909093420988374,0.08264449865414401,0.07765273716989213,5.5682486895917396e-05,0.014171515215688463,0.006660111763902707,0.007078893375080164,0.034495949051493474,0.0,0.04305444630676084,0.0056308106362440435,0.012290748547289648,0.015980419726708005,0.38981271467744816,0.3121599775075561,0.005637691233028093
argn_original,0,20260921,level,20261002,1,214,5110,0.05763357295585285,0.14521520268300553,0.08790226520654769,0.0005500656459780264,0.026024119961188558,0.012617854727409577,0.0131813107884311,0.040960667218394045,0.0002042483660130719,0.04343755133329685,0.014502611138072163,0.018481283879975743,0.03596270269496643,0.39808158658512244,0.31017932137857473,0.013736059371991962
argn_original,0,20260921,level,20261003,pooled,2048,48920,0.06159775975892883,0.08384769897304648,0.0768399392209293,2.5219539242729723e-06,0.008835913641456417,0.0034269339742752716,0.005269864037199201,0.03214581881579955,0.0,0.05975420154132802,0.00473573820615214,0.010325717376532633,0.015150947804831307,0.3888109955504497,0.3119710563295204,0.0016975778448095817
argn_original,0,20260921,level,20261003,0,1834,43810,0.04989078597925749,0.0834249704432552,0.07741666750442922,8.250248901888152e-06,0.008834231965186637,0.003740173316059219,0.005406458920472312,0.03377146607182125,0.0,0.04850982179180991,0.004773927265176892,0.010816492276062097,0.015980419726708005,0.3895766450119853,0.3121599775075561,0.0012973801801514952
argn_original,0,20260921,level,20261003,1,214,5110,0.05267661372390547,0.1334426424998424,0.07188627771514577,0.00015253925300451343,0.008970917225975025,0.00018334122586328386,0.01589572677725626,0.030245114588730415,0.0,0.04148492960665785,0.013146724532496656,0.025163381829599776,0.03596270269496643,0.38206559909372056,0.31017932137857473,0.011698764666452753
argn_original,0,20260921,gap,20261001,pooled,2048,48920,0.06287253876202892,0.08282107457835299,0.0811987938722955,2.359650683644149e-05,0.02543919469688083,0.004359167015777624,0.006000601650144155,0.03962699643806417,2.1334698754053594e-05,0.05991773383895682,0.006018645852593152,0.012971600422658382,0.015150947804831307,0.3931698502018159,0.3119710563295204,0.003368988411392649
argn_original,0,20260921,gap,20261001,0,1834,43810,0.053387015524516745,0.08620760039631852,0.08366047630167486,4.799661873776818e-05,0.024557901912091104,0.006340324491156297,0.0059012718564513955,0.0402428297760108,2.38231370306842e-05,0.05060979896597102,0.0059795915079342565,0.013687072342487974,0.015980419726708005,0.3958204538092309,0.3121599775075561,0.005323518323638884
argn_original,0,20260921,gap,20261001,1,214,5110,0.060462562034937085,0.13395327238705618,0.060510646025119644,0.00012653310824238767,0.033224116490380165,0.012959100437412031,0.013160506075194145,0.05025200235973271,0.0,0.04886497314604447,0.012092043273359804,0.022308744235654297,0.03596270269496643,0.3706899674036944,0.31017932137857473,0.01427755014090564
argn_original,0,20260921,gap,20261002,pooled,2048,48920,0.059996816146627475,0.08229963090763875,0.07943376553516919,9.327806327914367e-05,0.015272673793384442,0.004692859724245833,0.005892655977746408,0.032919056967989836,2.1334698754053594e-05,0.05689238633282438,0.005457671092603533,0.01200213777469879,0.015150947804831307,0.39140482186468956,0.3119710563295204,0.006606935364028614
argn_original,0,20260921,gap,20261002,0,1834,43810,0.045310268021081825,0.0832761250398606,0.07838923698531133,8.578589282775466e-05,0.014080727982876518,0.006660111763902707,0.007221832197264244,0.0346081919086288,0.0,0.04282618791826504,0.0056308106362440435,0.012290748547289648,0.015980419726708005,0.3905492144928674,0.3121599775075561,0.006758030879241549
argn_original,0,20260921,gap,20261002,1,214,5110,0.05893864208963706,0.1465052590830672,0.0882534278884089,0.0006723942235433326,0.02580911561878209,0.012617854727409577,0.013284803344265073,0.04116562872109187,0.0002042483660130719,0.0438289407657822,0.014502611138072163,0.018481283879975743,0.03596270269496643,0.3984327492669837,0.31017932137857473,0.01432041608196093
argn_original,0,20260921,gap,20261003,pooled,2048,48920,0.062157079046522505,0.08394436022001554,0.07703187080099937,1.3693150114663829e-05,0.009452222235303245,0.0034269339742752716,0.005269864037199201,0.03183350109756879,0.0,0.060163032285400014,0.00473573820615214,0.010325717376532633,0.015150947804831307,0.3890029271305198,0.3119710563295204,0.0023704097370913844
argn_original,0,20260921,gap,20261003,0,1834,43810,0.05006281020983018,0.08360974773794225,0.07720179908160964,2.0291558579869505e-05,0.009795032089834663,0.003740173316059219,0.005477928331564352,0.03358658170765523,0.0,0.04857829930835864,0.004773927265176892,0.010816492276062097,0.015980419726708005,0.38936177658916565,0.3121599775075561,0.0023421027586348615
argn_original,0,20260921,gap,20261003,1,214,5110,0.05199323248352783,0.13516993260555113,0.07549104750754534,0.00013574258451012563,0.0062977444154626305,0.00018334122586328386,0.015958127301317182,0.0305502307290145,0.0,0.0419488763492922,0.013146724532496656,0.025163381829599776,0.03596270269496643,0.3856703688861201,0.31017932137857473,0.01038841105447469
argn_original,0,20260921,direct,20261001,pooled,2048,48920,0.022261505910587707,0.05383343407201541,0.00405929864648809,2.1110286826117646e-05,0.023936222564934467,0.004359167015777624,0.00591526285512789,0.03935648304704065,2.1334698754053594e-05,0.018898212790586833,0.006018645852593152,0.012971600422658382,0.015150947804831307,0.31603035497600845,0.3119710563295204,0.002781049314366921
argn_original,0,20260921,direct,20261001,0,1834,43810,0.01919868478492342,0.055698689981042354,0.005421693538397091,3.8567657554348684e-05,0.022602804082138495,0.006340324491156297,0.0059547410430530745,0.040313453145313996,2.38231370306842e-05,0.014883610030972761,0.0059795915079342565,0.013687072342487974,0.015980419726708005,0.31741336453549834,0.3121599775075561,0.0039813811410653235
argn_original,0,20260921,direct,20261001,1,214,5110,0.0471044137648261,0.12928707885896926,0.010708667027409228,5.0674194045800705e-05,0.03589705991474501,0.012959100437412031,0.01390020349405896,0.04667537976543341,0.0,0.032837558384007176,0.012092043273359804,0.022308744235654297,0.03596270269496643,0.30468587986712226,0.31017932137857473,0.011809113113797783
argn_original,0,20260921,direct,20261002,pooled,2048,48920,0.02154614489554805,0.0531764279813938,0.004722893368162679,1.457030392622695e-05,0.012221373762187224,0.004692859724245833,0.0062766805553193805,0.03293753099665581,2.1334698754053594e-05,0.016111691247968976,0.005457671092603533,0.01200213777469879,0.015150947804831307,0.31563153003501054,0.3119710563295204,0.002861766494481579
argn_original,0,20260921,direct,20261002,0,1834,43810,0.017597943648225648,0.05247903257662357,0.005931243479249005,2.4970510462424852e-05,0.011426267603096119,0.006660111763902707,0.0074362404305404195,0.03497146754601148,0.0,0.011753320895260377,0.0056308106362440435,0.012290748547289648,0.015980419726708005,0.31599796378836076,0.3121599775075561,0.0036308256672764345
argn_original,0,20260921,direct,20261002,1,214,5110,0.053075129120291865,0.12897325016231653,0.011720361784518754,8.957103031209679e-05,0.019456968968335014,0.012617854727409577,0.011196503021802917,0.03779010898718898,0.0002042483660130719,0.034591835127389114,0.014502611138072163,0.018481283879975743,0.03596270269496643,0.3123212260977088,0.31017932137857473,0.011248174669914639
argn_original,0,20260921,direct,20261003,pooled,2048,48920,0.023169729130407126,0.05365243928361724,0.0070317954566168905,4.332034716839246e-05,0.007613028989126927,0.0034269339742752716,0.005248529338445218,0.03254774880141648,0.0,0.020913380897702366,0.00473573820615214,0.010325717376532633,0.015150947804831307,0.31790499837948505,0.3119710563295204,0.00442022641822409
argn_original,0,20260921,direct,20261003,0,1834,43810,0.019300517567844587,0.05372354428342485,0.007296033303893529,4.897532938608962e-05,0.008723798028593507,0.003740173316059219,0.005549397742656392,0.034992781471876726,0.0,0.016220481143062473,0.004773927265176892,0.010816492276062097,0.015980419726708005,0.31809997545040003,0.3121599775075561,0.004874859358687376
argn_original,0,20260921,direct,20261003,1,214,5110,0.0430859209333165,0.11864230965362174,0.011527528531012524,2.8657566716760942e-05,0.0039119128608405135,0.00018334122586328386,0.015389210980705892,0.024227037884685908,0.0,0.028023148332194506,0.013146724532496656,0.025163381829599776,0.03596270269496643,0.31630292007964533,0.31017932137857473,0.008563231052676977
argn_continued,0,20260920,raw,20261001,pooled,2048,48920,0.017274282930541538,0.15039194489330746,0.24978484330503825,1.1205480924746612e-06,0.025470423844202117,0.003737560692235453,0.006043271047652232,0.03545872621972182,0.0,0.008936194414001473,0.005895996629371569,0.012714924620187355,0.015150947804831307,0.06218621302448215,0.3119710563295204,0.0010107437894436577
argn_continued,0,20260920,raw,20261001,0,1834,43810,0.017087000199019143,0.14741810016911333,0.2495067500068126,1.3001601793873963e-05,0.02454311746458393,0.005603411181740368,0.005993077087136922,0.03567760921614124,0.0,0.00901292690799493,0.0059795915079342565,0.013298853630334194,0.015980419726708005,0.06265322750074345,0.3121599775075561,0.001997241040132402
argn_continued,0,20260920,raw,20261001,1,214,5110,0.04682534625226499,0.19220091630026373,0.2516625944226107,0.0010836804211910946,0.033583571493861514,0.01259252867796059,0.0168241915680567,0.05208321197929319,0.0,0.018410429850807444,0.012755160082378314,0.023730058335826063,0.03596270269496643,0.05851672695596408,0.31017932137857473,0.011758121102653028
argn_continued,0,20260920,raw,20261002,pooled,2048,48920,0.014733714885362698,0.15263668770937724,0.2519517493190487,1.919511645141845e-05,0.013174464698346613,0.004103078872201701,0.005924435347138268,0.032563728433373997,0.0,0.008186825997054663,0.005335021869381951,0.011381093490334832,0.015150947804831307,0.06001930701047169,0.3119710563295204,0.002237698412174774
argn_continued,0,20260920,raw,20261002,0,1834,43810,0.01673272078409334,0.15048273676980578,0.2517169784288193,1.0376393307191052e-05,0.014179353988903368,0.006313933963131706,0.0054732604903618975,0.03238579497267245,0.0,0.008303779509693607,0.00544596259205965,0.01177684068389449,0.015980419726708005,0.06044299907873674,0.3121599775075561,0.0025425753724985624
argn_continued,0,20260920,raw,20261002,1,214,5110,0.046943310560315095,0.1950351727513889,0.2538113441376,4.2506562418279906e-05,0.003846725826422842,0.015340838099456305,0.017879023206731737,0.042230156021305754,0.0,0.025658735117563104,0.011004408694175905,0.01718461910221303,0.03596270269496643,0.05636797724097479,0.31017932137857473,0.006350908542403168
argn_continued,0,20260920,raw,20261003,pooled,2048,48920,0.01573180861756222,0.14889270255682427,0.25079008305803974,5.1916993896667925e-05,0.010385781325969526,0.0033905071173363993,0.005525880422247886,0.03162445320295577,0.0,0.00887696817475474,0.004676183018047286,0.010203695091729125,0.015150947804831307,0.06118097327148064,0.3119710563295204,0.003426542594989211
