kappa,trial,name,variant,tape,group,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1,null_centered_shape_l1,generated_repeat_level,reference_repeat_level
1,0,U,gap,20263002,0,0.017341429931718323,0.04889935598714797,0.005799943202449337,6.147458352132246e-05,0.0185116992625233,0.0036128141629075167,0.02160263512462568,0.051044558294410736,0.0,0.011217981075424995,0.03201540244673068,0.06487828225598265,0.015980419726708005,0.005922826522162482,0.3210431163303087,0.3174738173894708
1,0,U,gap,20263002,1,0.05720523709240702,0.12043740399259574,0.02437797089422715,0.01965247704401632,0.006159468151025929,0.007569812750972049,0.02837403432363772,0.05236381412997267,0.0,0.03557195887485663,0.05841298510824966,0.07703411182489261,0.03596270269496643,0.02311664740424115,0.31435639271080706,0.32024531697886804
1,0,U,gap,20263003,pooled,0.015526179979697068,0.04816985005632683,0.002031023799117031,9.132407665304442e-05,0.003992949137676463,0.005818213689704493,0.020635470691425017,0.05061610646286621,0.0,0.009198622987446385,0.03671537893979282,0.06522766706900002,0.015150947804831307,0.0021694434209873405,0.3188873759812001,0.317738171690903
1,0,U,gap,20263003,0,0.016933634007477768,0.049006536663061435,0.004399844771811425,4.5310079501843814e-05,0.005892073382634838,0.003938909619919066,0.0205544170952755,0.050586803984959475,0.0,0.01026314045772917,0.036711114279816215,0.06571625635244957,0.015980419726708005,0.0050860061172061585,0.3209135698422301,0.3174738173894708
1,0,U,gap,20263003,1,0.048109063731412736,0.11685419235047707,0.036658267641866984,0.03012200545045164,0.013004501198443125,0.023018688917321912,0.025046927699373445,0.05231922347322865,0.0,0.026479267786229426,0.04233128987745516,0.06167631904957828,0.03596270269496643,0.035538773915753316,0.3011835939769314,0.32024531697886804
1,0,U,direct,20263001,pooled,0.014589740110987306,0.045415717138175486,0.004131346984123549,0.0002159238857261112,0.01225396496502619,0.008559048476744201,0.023596666945824296,0.05197276670700188,0.0,0.007445566586719671,0.03550896666260139,0.06603021337855478,0.015150947804831307,0.0042011957179091805,0.31738685952194334,0.317738171690903
1,0,U,direct,20263001,0,0.015333738743682023,0.04803615606886398,0.0032994867358270524,4.0024008718674486e-05,0.016917295010929867,0.009305290812459762,0.023423436801335018,0.052569682692325675,0.0,0.0074845664677986035,0.03466994712308935,0.06570390135622536,0.015980419726708005,0.0033947036832349398,0.31640902963764783,0.3174738173894708
1,0,U,direct,20263001,1,0.05772163370458036,0.11902081710907908,0.021403066872291626,0.006182541176550219,0.03331383333748908,0.003148980306731712,0.02586392116342573,0.05445594856066043,0.0,0.03959428912462927,0.048110272109915087,0.07352294078132707,0.03596270269496643,0.02052880863183338,0.32463005381106935,0.32024531697886804
1,0,U,direct,20263002,pooled,0.015020900452025514,0.0448762021203196,0.005541132436974909,0.00024308721287065373,0.014791936827234717,0.004287914376507891,0.021595532135357476,0.051207162928023575,0.0,0.009851665064885424,0.03449299621920304,0.0659640159961989,0.015150947804831307,0.004245579252367278,0.3228744448062175,0.317738171690903
1,0,U,direct,20263002,0,0.01600277815007471,0.04769265271737869,0.003910263013409822,1.5287270701710943e-06,0.01704672882020397,0.004143908494285564,0.021650281398686966,0.05136411415877293,0.0,0.008984457607536678,0.031979151977198805,0.06483553554090285,0.015980419726708005,0.001515961473855691,0.3213840804028806,0.3174738173894708
1,0,U,direct,20263002,1,0.05180927364216723,0.11476172761703914,0.022419422534505216,0.00792630583269667,0.004969891852295266,0.006668546589653307,0.029221921697594855,0.05264619671759182,0.0,0.030306953425557615,0.057385556594826914,0.07707150576739755,0.03596270269496643,0.020125993851475253,0.3317477321156559,0.32024531697886804
1,0,U,direct,20263003,pooled,0.01752331161901315,0.048145085149942014,0.003949098799203168,7.320419519755636e-07,0.0046013639314964605,0.005712622159813562,0.02104082996775203,0.05064048569486328,0.0,0.010758582671793223,0.0369585154909951,0.06549232397633754,0.015150947804831307,0.003312693000246884,0.3210059302337106,0.317738171690903
1,0,U,direct,20263003,0,0.016255200065777506,0.04745937514631644,0.003909135232157708,3.430421599492461e-05,0.006049935960241518,0.0037789362046817855,0.02088794101370517,0.05062422497052927,0.0,0.00865897350377863,0.03673104089904078,0.06596418985866906,0.015980419726708005,0.0033410953457908878,0.31997667879957903,0.3174738173894708
1,0,U,direct,20263003,1,0.051349156845502716,0.11124280700626864,0.01332210137765931,0.003519456336241289,0.008774177316044865,0.02339158782481803,0.026476666261464943,0.05347537053396515,0.0,0.03120741914747907,0.04294060126557747,0.06215179507172381,0.03596270269496643,0.009331111749921924,0.3286144092339849,0.32024531697886804
1,0,G,raw,20263001,pooled,0.02068690522617921,0.050318071850541456,0.009102359901686334,8.330705681813128e-05,0.010073610513298858,0.008591725862331144,0.023255311765759457,0.052137695445312035,0.0,0.015136212901898797,0.036044440973299785,0.06604307565386659,0.015150947804831307,0.0014284951657662108,0.3086358117892166,0.317738171690903
1,0,G,raw,20263001,0,0.020149539610516083,0.05269260392015773,0.008835715336391537,5.265036755273164e-05,0.013838128987406481,0.009304857151929566,0.023167989208278006,0.052591557489270774,0.0,0.01451969500836836,0.03488186751649314,0.06571824950986038,0.015980419726708005,0.0038125665699970893,0.3086381020530792,0.3174738173894708
1,0,G,raw,20263001,1,0.06143187886762224,0.12472565375370047,0.031592100988921755,0.02539225591493672,0.02611135353235923,0.0034593857233421368,0.028171869152078366,0.05363767493352825,0.0,0.04449903327760274,0.049348771888767795,0.07351498111380347,0.03596270269496643,0.029130897303033334,0.3087543376785219,0.32024531697886804
1,0,G,raw,20263002,pooled,0.01448557240323345,0.04625234606706394,0.008762099832910934,0.00020218050754399353,0.01788332705833795,0.0037481335313765555,0.021467523942833133,0.051204954781142745,0.0,0.01029733745829804,0.03438738831551036,0.06589093367219097,0.015150947804831307,0.00507860496892189,0.3097437942649598,0.317738171690903
1,0,G,raw,20263002,0,0.016324912524383603,0.04872085925252314,0.010327504942472972,6.455127783656586e-05,0.020036085864930248,0.0035278315733779735,0.021554988850564283,0.05126096275787819,0.0,0.009284598715755342,0.031830975056144184,0.06478139252343931,0.015980419726708005,0.005470303678499168,0.3083397553790453,0.3174738173894708
1,0,G,raw,20263002,1,0.05666595738372605,0.12217961512752173,0.025780743615935613,0.023422817127408117,0.0006575817416006324,0.006771736737809095,0.029191027787690005,0.05249747348380345,0.0,0.033990199512600905,0.05845151399003451,0.07691813816326866,0.03596270269496643,0.02560603728688598,0.3194296401528259,0.32024531697886804
1,0,G,raw,20263003,pooled,0.014901106407432554,0.04939410094581379,0.007076090765595058,4.1884557647399456e-05,0.003906690598313209,0.005587569481804692,0.02059280129391694,0.05060937132001737,0.0,0.008156104590062916,0.037016706930123155,0.06515778223538479,0.015150947804831307,0.0018731825967285174,0.31066208092530795,0.317738171690903
1,0,G,raw,20263003,0,0.01600742189100376,0.049371190666979384,0.007029918479119997,2.7386567750209705e-05,0.005576440170416558,0.003733383633345146,0.020578240232306255,0.050588880975661527,0.0,0.008965351385825965,0.03692216184775399,0.06567228133617951,0.015980419726708005,0.004249306586821082,0.3116906917850044,0.3174738173894708
1,0,G,raw,20263003,1,0.050378094374803534,0.12107700968999477,0.04349041099692956,0.036562378095914644,0.010882607684175455,0.02257579605551498,0.023412940771268875,0.05186288194490697,0.0,0.027098755199586343,0.04281283839346811,0.061412727700208475,0.03596270269496643,0.04161398452577949,0.30196021889153546,0.32024531697886804
1,0,G,gap,20263001,pooled,0.020740012081770492,0.04934003166762299,0.0022562533066436113,0.00022445744429774005,0.010562363915670503,0.008565892165163303,0.023020630079464866,0.05197569540050784,0.0,0.01564271480214709,0.03614269093498307,0.06606136843605448,0.015150947804831307,0.0024041050084747098,0.3164891534191746,0.317738171690903
1,0,G,gap,20263001,0,0.020307961877617395,0.05149633978598873,0.00343311375881214,6.600042472951065e-05,0.014466344660974767,0.00930850968635595,0.02276299587875641,0.05240246173623978,0.0,0.01424082319768925,0.034945850681444124,0.06573612478941211,0.015980419726708005,0.003397006994604243,0.3176530786033128,0.3174738173894708
1,0,G,gap,20263001,1,0.06293996870820158,0.12178365336150823,0.02373903845076753,0.0161328501238642,0.02700344969680299,0.00318279569230449,0.028376117518091437,0.05385217793940025,0.0,0.048125348628874326,0.049544466605010495,0.07360451579526628,0.03596270269496643,0.02223251306956827,0.3066369498992352,0.32024531697886804
1,0,G,gap,20263002,pooled,0.015267357378843936,0.045828256172130676,0.005442215086440287,0.00018787855771223473,0.0181028043230414,0.003773151904162702,0.021424854545325056,0.05117134845286245,0.0,0.010993720073594266,0.03426458726015774,0.06593531441143927,0.015150947804831307,0.005024658858269738,0.32042167552658063,0.317738171690903
1,0,G,gap,20263002,0,0.01717078607174314,0.04851038527521334,0.005222828855184155,4.8654843181853195e-05,0.020087961919074443,0.0035356855688029507,0.021507342576502886,0.05119303649709906,0.0,0.010670160943035141,0.031859408840892944,0.06482603752757013,0.015980419726708005,0.005015003165163513,0.3205346791856071,0.3174738173894708
