kappa,trial,name,variant,group,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1,null_centered_shape_l1,generated_repeat_level,reference_repeat_level
0,0,G,direct,1,0.047871751307504797,0.12152254170223836,0.007580505763610531,0.00015585568661385574,0.006324821136585848,0.00604194394824744,0.0308349450632122,0.053271899825778755,0.0,0.026762446316466376,0.034610737031755934,0.05985317698498229,0.03596270269496643,0.006933167477399721,0.31551306295771187,0.31017932137857473
0,0,G,direct,pooled,0.015552803374729578,0.04420441777544568,0.008331564858712762,3.56578584229207e-05,0.016041412225400006,0.003839815787555528,0.022078107644154743,0.05177556763546787,0.0,0.009149398570467537,0.03368740353791666,0.06351104108163773,0.015150947804831305,0.004402440153804251,0.3198873022059348,0.3119710563295204
0,0,G,gap,0,0.017941051130971167,0.04883639086492605,0.009659486998799323,3.197272252994522e-05,0.016828272806582462,0.004333097180984864,0.021878638901712193,0.051792399984452585,0.0,0.01174317057724431,0.0337504166542368,0.06386953584394726,0.015980419726708005,0.003946093286557928,0.3218194645063554,0.3121599775075561
0,0,G,gap,1,0.0551161884448616,0.12733879269500725,0.015712677072649606,0.000474910893104301,0.006625509727289115,0.006527336617095734,0.03124344179523834,0.052992002484983335,0.0,0.03829695008438764,0.03455728164612585,0.0600242924459016,0.03596270269496643,0.014242865656710055,0.3180630495821401,0.31017932137857473
0,0,G,gap,pooled,0.018883377907506136,0.04644143105139185,0.009485518562100415,1.6197995628880973e-05,0.015110954382334785,0.003931820436870354,0.021741379542443817,0.05161855228201173,0.0,0.013527740838048538,0.03360466391139466,0.06334861301996432,0.015150947804831305,0.0028849486530842746,0.32145657489162077,0.3119710563295204
0,0,G,raw,0,0.018011374296708484,0.049671508766737725,0.005764551527936038,2.7770162678203495e-05,0.016307915021834176,0.004303184385022031,0.02191040308441979,0.05187248245963968,0.0,0.011421233893245885,0.03373067391721359,0.06390125495352028,0.015980419726708005,0.003600437905982523,0.3071785999592742,0.3121599775075561
0,0,G,raw,1,0.05488416654759298,0.12940510115750437,0.017515297549785078,0.0004454175556023389,0.0071705153959380945,0.0064453509220970704,0.03144769016125141,0.05311226213242621,0.0,0.03711309747790421,0.03492008486521684,0.05999486855416448,0.03596270269496643,0.014053797025709172,0.3016938675986955,0.31017932137857473
0,0,G,raw,pooled,0.018407997319507912,0.04643095721505766,0.005370180342858035,1.4244942386342698e-05,0.014649853750078929,0.0038900184754768028,0.021833829903711372,0.05169517881536059,0.0,0.012439880350933172,0.03358271679897418,0.06337629204391021,0.015150947804831305,0.0028517040041968604,0.3066344309306079,0.3119710563295204
0,0,U,direct,0,0.016031673826467297,0.04696186552811138,0.00891318609089895,4.105566651949037e-05,0.01820468383560564,0.004259904858822268,0.022278503120603792,0.051980974966332895,0.0,0.008860461349711678,0.03378660987838996,0.06401558468797225,0.015980419726708005,0.004551025523463798,0.3203855146767085,0.3121599775075561
0,0,U,direct,1,0.047705011375422234,0.12201614414220585,0.007321204314215841,0.0001384251709502924,0.00693080781572752,0.006042967468233333,0.030971110640554245,0.053649124273355074,0.0,0.026758395908387772,0.03475254298537245,0.059783532738465144,0.03596270269496643,0.005849799795668881,0.31509305360041856,0.31017932137857473
0,0,U,direct,pooled,0.015436151219691474,0.04400251542942083,0.008545931942398275,4.009473313193204e-05,0.016040231308626866,0.003853058448547874,0.022076341452891186,0.051749654598085094,0.0,0.009258234266666748,0.03355522937070369,0.06344113655833579,0.015150947804831305,0.0043302880677132324,0.31985636176581617,0.3119710563295204
0,0,U,gap,0,0.01818946169673891,0.04873583815787578,0.009445010527840773,4.142941793537777e-05,0.017530780756300667,0.004286169835626931,0.02183099262765087,0.05177541011098031,0.0,0.011980527906007746,0.033730642757687855,0.06386473724999775,0.015980419726708005,0.004082515452519429,0.3215328843143999,0.3121599775075561
0,0,U,gap,1,0.054929377028065864,0.12812078980815414,0.01684112839796549,0.0006306960660736501,0.009721381648196836,0.006256814503712889,0.03137960737258039,0.05326576229623795,0.0,0.03738370807525522,0.03470779681052866,0.05982004073689356,0.03596270269496643,0.016316117128118538,0.31984178653552126,0.31017932137857473
0,0,U,gap,pooled,0.018906000386557504,0.04621613815327288,0.009458555808683851,2.218753105085116e-05,0.01579980340155784,0.0038942138080901977,0.021648929181176262,0.051583142272371346,0.0,0.013694610245657426,0.03354606899820336,0.06332763822231623,0.015150947804831305,0.003026509081325214,0.3213876606543427,0.3119710563295204
0,0,U,raw,0,0.017666903683150843,0.04921154616391055,0.005312303108847897,3.1524875832442376e-05,0.016941282342739297,0.004263930103280986,0.021870697856035275,0.051798879887593074,0.0,0.011409382562368548,0.0337049815557414,0.06389337631407555,0.015980419726708005,0.00359844461466733,0.3081398534465281,0.3121599775075561
0,0,U,raw,1,0.055271625517466554,0.12988315894821,0.017594165835296643,0.0005524040357914411,0.009997103617371791,0.006391719489984536,0.03172002131593551,0.05347176249991753,0.0,0.03684141177223602,0.0345465889021652,0.05988109404921269,0.03596270269496643,0.015789849860904877,0.3033057689444354,0.31017932137857473
0,0,U,raw,pooled,0.018566305728032233,0.046482187957040656,0.004848276097232416,2.012450240343275e-05,0.015268596250191835,0.0038482905715233905,0.021762714241197873,0.051629771558308925,0.0,0.013430116389869901,0.033503893087939274,0.06336145983231421,0.015150947804831305,0.003214812324295808,0.30766009470764366,0.3119710563295204
0,1,C,direct,0,0.01742329898352045,0.047041086213411,0.008080665122867793,1.1228266432454539e-05,0.0270028577298215,0.005870724206516897,0.02825429231631364,0.055324465553032394,0.0,0.009990889021290595,0.03407282698352652,0.06579399225272965,0.015980419726708005,0.0034073881541506535,0.32024064263042384,0.3121599775075561
0,1,C,direct,1,0.04805257643970264,0.12201920600273186,0.011291566959215404,0.00012803327872709503,0.012101088860435852,0.006781702412915335,0.03616813617654246,0.05889154499641767,0.0,0.024196079421668404,0.03548336661585322,0.062029115206166,0.03596270269496643,0.010798535648681808,0.3141370438877888,0.31017932137857473
0,1,C,direct,pooled,0.017020742501443222,0.044580359895211086,0.00773707624068586,9.8360310296141e-06,0.024107142446783456,0.005396544628557857,0.028362846416026394,0.05550776800971278,0.0,0.00919033416542322,0.03385560489154582,0.06529549667592172,0.015150947804831305,0.0030206858858097536,0.3196170743452021,0.3119710563295204
0,1,C,gap,0,0.018431068377122148,0.049692804752678045,0.009618726069046166,3.767948376566217e-05,0.02654568255373538,0.0057858208249712,0.028460759503912875,0.05576454426932817,0.0,0.013028238567757458,0.034234959425933575,0.06581070282718975,0.015980419726708005,0.003932449886442216,0.32177870357660215,0.3121599775075561
