kappa,source,group,dimension,bin,metric,mean,q05,q95,minimum,maximum,adequate_all,min_entities,triplet_0,triplet_1,triplet_2,triplet_3,triplet_4,triplet_5,triplet_6,triplet_7,triplet_8,triplet_9
0,JOINT_BIN,1,history,17-31,law_residual,-0.0023134837942831834,-0.009854859274809965,0.0055029093119073925,-0.0119599197176393,0.0059229564654870335,True,182,-0.0051023439678125,0.0036285109125646334,-5.650235114283296e-05,0.004989518346421166,-0.0051056250081131,-0.0036469648369357,-0.0072820076224630005,0.0059229564654870335,-0.0119599197176393,-0.004522460163198233
0,JOINT_BIN,1,run,1,continuation,0.16211732681060717,0.1576126604950285,0.16592545337039694,0.1559337081523651,0.1664738089812214,True,214,0.1608525536159404,0.16490805597954128,0.15966471335828378,0.1664738089812214,0.1559337081523651,0.16404774104614614,0.16263052181969959,0.1608033090190694,0.1606036151766375,0.165255240957167
0,JOINT_BIN,1,run,1,occupancy,0.6984136710239651,0.6919560185185184,0.704718137254902,0.690699891067538,0.7052696078431372,True,214,0.69614651416122,0.690699891067538,0.69349128540305,0.7022058823529411,0.7052696078431372,0.7000953159041394,0.6996187363834423,0.6949210239651417,0.7040441176470589,0.6976443355119826
0,JOINT_BIN,1,run,1,law_residual,-0.00020766580096941346,-0.004826238258379518,0.0034008095999189226,-0.0064819803410922335,0.0037920453748831336,True,214,-0.0012668911580797002,0.0027568665285473332,-0.002802553490619534,0.0037920453748831336,-0.0064819803410922335,0.0019641214626872,-9.986117250296662e-05,-0.0012345453263173333,-0.0016264924288293665,0.002922632541629333
0,JOINT_BIN,1,run,2-3,continuation,0.6398035388351637,0.6300437887945824,0.651461084414538,0.6272585969537349,0.6526126216189009,True,201,0.6391204670137857,0.6400588107657236,0.6500536500536501,0.6350066368688008,0.6479278991718154,0.6373977551907314,0.6272585969537349,0.6526126216189009,0.6334479121556184,0.6351510385588764
0,JOINT_BIN,1,run,2-3,occupancy,0.16870234204793022,0.16465482026143788,0.17337622549019605,0.1640114379084967,0.1746323529411764,True,201,0.16646241830065356,0.17109204793028318,0.16544117647058817,0.1746323529411764,0.1640114379084967,0.170615468409586,0.16727941176470584,0.16782407407407404,0.16782407407407404,0.17184095860566448
0,JOINT_BIN,1,run,2-3,law_residual,-0.0005273259911185004,-0.010835713294100359,0.010158975308383519,-0.014523304779288334,0.011281554587639632,True,201,-0.001248246485947333,0.0010582899931434002,0.008786933967070499,-0.006328657034426167,0.006912107404969632,-0.0013745892349089333,-0.014523304779288334,0.011281554587639632,-0.0049489214403148655,-0.004888426889122533
0,JOINT_BIN,1,run,4-7,continuation,0.7145619096996867,0.696536074722268,0.7368956836914659,0.6960535627828243,0.7369880124862066,True,147,0.7307514151622877,0.7367828373867827,0.7369880124862066,0.6971258115371436,0.7110739944803668,0.6960535627828243,0.7142291959575694,0.7202760538658369,0.7033666356989269,0.6989715776389206
0,JOINT_BIN,1,run,4-7,occupancy,0.10917755991285398,0.10529684095860561,0.11303104575163396,0.10505174291938994,0.1131535947712418,True,147,0.11186002178649229,0.11104302832244006,0.1131535947712418,0.10505174291938994,0.10845588235294117,0.10797930283224395,0.1083197167755991,0.1128812636165577,0.10559640522875811,0.10743464052287577
0,JOINT_BIN,1,run,4-7,law_residual,0.001615661560422621,-0.016945086421428546,0.024260830822423692,-0.017344329272968268,0.024696958568283568,True,147,0.018524314920405634,0.023727785799706066,0.024696958568283568,-0.016457122936213334,-0.001732498082319368,-0.017344329272968268,0.0017612033950312675,0.007267999470374601,-0.00990041948349,-0.014387276774583966
0,JOINT_BIN,1,run,8+,continuation,0.6625105158669972,0.6328659284486764,0.680875722999596,0.6269047965468743,0.6809861630295684,False,31,0.6686504181299462,0.6784524219467402,0.6638563860682646,0.6269047965468743,0.6809861630295684,0.6638194702911321,0.6807407407407408,0.643135261962914,0.6401517563286567,0.6784077436251348
0,JOINT_BIN,1,run,8+,occupancy,0.023706427015250504,0.01954997276688448,0.02757693355119823,0.018110021786492302,0.0279139433551198,False,31,0.025531045751633966,0.02716503267973853,0.0279139433551198,0.018110021786492302,0.0222630718954248,0.021309912854030468,0.024782135076252668,0.02437363834422653,0.02253540305010887,0.023080065359477098
0,JOINT_BIN,1,run,8+,law_residual,-0.025507787706272267,-0.05561405817898954,-0.007132686227791822,-0.06184651356189704,-0.006990641957747768,False,31,-0.01861161243995077,-0.009704263610579432,-0.024443728028290663,-0.06184651356189704,-0.006990641957747768,-0.02434795335502263,-0.008666005502550136,-0.04516425000451373,-0.047996612710991475,-0.007306295891178999
0,JOINT_CONT,0,all,all,continuation,0.3154088050314465,0.31334770662600847,0.3183672415983736,0.31275808398449906,0.31857092941998594,True,1834,0.31406835652118664,0.31857092941998594,0.31518010291595194,0.3151959850073058,0.31275808398449906,0.3149577536369989,0.3163236134934248,0.318118289816403,0.3141080617495711,0.31480687376913785
0,JOINT_CONT,0,all,all,occupancy,1.0,1.0,1.0,1.0,1.0,True,1834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,JOINT_CONT,0,all,all,law_residual,-0.00022103710936639373,-0.00122736024355543,0.001285898086501953,-0.0014440966144306,0.0014161996083117332,True,1834,-0.000962460234708,0.0014161996083117332,-0.0003411584057209334,-0.0001891104366293333,-0.0014440966144306,-0.0008007141391234334,0.0001393088761886631,0.0011266406709566665,-0.0006703164763743333,-0.00048466394213436665
0,JOINT_CONT,0,history,1-4,continuation,0.31518084332969826,0.30741775717920755,0.3211945656125045,0.3054343874954562,0.3213376953834968,True,1834,0.31225009087604505,0.3164303889494729,0.3168393311523083,0.3137041075972373,0.30984187568157034,0.3154307524536532,0.32101962922573607,0.3213376953834968,0.3195201744820065,0.3054343874954562
0,JOINT_CONT,0,history,1-4,occupancy,0.1747665332570993,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,True,1834,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926
