kappa,source,group,dimension,bin,metric,reference,model_mean,oracle_mean,delta,oracle_q05,oracle_q95,adequate,all_three_outside_same_side,generated_error_candidate
0,U,0,run,1,continuation,JOINT_CONT,0.16761978730239066,0.16258052666468265,0.005039260637708015,0.1605335276460552,0.16477922308551488,True,True,False
0,U,0,run,1,occupancy,JOINT_BIN,0.6966414670817187,0.6983625563814243,-0.0017210892997056026,0.6954446191474494,0.7005526967791118,True,False,False
0,U,0,run,1,occupancy,JOINT_CONT,0.6966414670817187,0.6983625563814243,-0.0017210892997056026,0.6954446191474494,0.7005526967791118,True,False,False
0,U,0,run,2-3,continuation,JOINT_BIN,0.6178319839461158,0.6397107650385417,-0.021878781092425914,0.6341608324478799,0.6457614215745522,True,True,True
0,U,0,run,2-3,continuation,JOINT_CONT,0.6178319839461158,0.6397107650385417,-0.021878781092425914,0.6341608324478799,0.6457614215745522,True,True,True
0,U,0,run,2-3,occupancy,JOINT_BIN,0.1720559896660525,0.16921891874722056,0.002837070918831952,0.16788720538720536,0.1709460961819452,True,True,False
0,U,0,run,2-3,occupancy,JOINT_CONT,0.1720559896660525,0.16921891874722056,0.002837070918831952,0.16788720538720536,0.1709460961819452,True,True,False
0,U,0,run,4-7,continuation,JOINT_BIN,0.7247895096120248,0.7121355507237178,0.012653958888307004,0.7100881814443314,0.7145861095569741,True,True,False
0,U,0,run,4-7,continuation,JOINT_CONT,0.7247895096120248,0.7121355507237178,0.012653958888307004,0.7100881814443314,0.7145861095569741,True,True,False
0,U,0,run,4-7,occupancy,JOINT_BIN,0.1060685471062829,0.10802283844736671,-0.001954291341083811,0.10632107235880817,0.10960628295533952,True,False,False
0,U,0,run,4-7,occupancy,JOINT_CONT,0.1060685471062829,0.10802283844736671,-0.001954291341083811,0.10632107235880817,0.10960628295533952,True,False,False
0,U,0,run,8+,continuation,JOINT_BIN,0.6829072255973528,0.6837224197396873,-0.0008151941423344411,0.6756424858268305,0.6905703235667179,True,False,False
0,U,0,run,8+,continuation,JOINT_CONT,0.6829072255973528,0.6837224197396873,-0.0008151941423344411,0.6756424858268305,0.6905703235667179,True,False,False
0,U,0,run,8+,occupancy,JOINT_BIN,0.025233996145945778,0.024395686423988254,0.0008383097219575239,0.023828695762657965,0.02506233720856357,True,False,False
0,U,0,run,8+,occupancy,JOINT_CONT,0.025233996145945778,0.024395686423988254,0.0008383097219575239,0.023828695762657965,0.02506233720856357,True,False,False
0,U,1,all,all,continuation,JOINT_BIN,0.31615377632534486,0.3150326797385621,0.0011210965867827771,0.30840141612200433,0.3221711601307189,True,False,False
0,U,1,all,all,continuation,JOINT_CONT,0.31615377632534486,0.3150326797385621,0.0011210965867827771,0.30840141612200433,0.3221711601307189,True,False,False
0,U,1,all,all,occupancy,JOINT_BIN,1.0,1.0,0.0,1.0,1.0,True,False,False
0,U,1,all,all,occupancy,JOINT_CONT,1.0,1.0,0.0,1.0,1.0,True,False,False
0,U,1,history,1-4,continuation,JOINT_BIN,0.3337227414330218,0.31405763239875395,0.019665109034267825,0.2939252336448598,0.3222936137071651,True,True,False
0,U,1,history,1-4,continuation,JOINT_CONT,0.3337227414330218,0.31405763239875395,0.019665109034267825,0.2939252336448598,0.3222936137071651,True,True,False
0,U,1,history,1-4,occupancy,JOINT_BIN,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
0,U,1,history,1-4,occupancy,JOINT_CONT,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
0,U,1,history,5-8,continuation,JOINT_BIN,0.3204828660436137,0.31526479750778813,0.005218068535825571,0.30327102803738315,0.32834890965732083,True,False,False
0,U,1,history,5-8,continuation,JOINT_CONT,0.3204828660436137,0.31526479750778813,0.005218068535825571,0.30327102803738315,0.32834890965732083,True,False,False
0,U,1,history,5-8,occupancy,JOINT_BIN,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
0,U,1,history,5-8,occupancy,JOINT_CONT,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
0,U,1,history,9-16,continuation,JOINT_BIN,0.31560005234916894,0.31772673733804474,-0.0021266849888758044,0.3072536317235963,0.33474676089517075,True,False,False
0,U,1,history,9-16,continuation,JOINT_CONT,0.31560005234916894,0.31772673733804474,-0.0021266849888758044,0.3072536317235963,0.33474676089517075,True,False,False
0,U,1,history,9-16,occupancy,JOINT_BIN,0.346813725490196,0.346813725490196,0.0,0.346813725490196,0.346813725490196,True,False,False
0,U,1,history,9-16,occupancy,JOINT_CONT,0.346813725490196,0.346813725490196,0.0,0.346813725490196,0.346813725490196,True,False,False
0,U,1,history,17-31,continuation,JOINT_BIN,0.3041722745625841,0.3123822341857335,-0.00820995962314941,0.29918124719605205,0.3298564378645132,True,False,False
0,U,1,history,17-31,continuation,JOINT_CONT,0.3041722745625841,0.3123822341857335,-0.00820995962314941,0.29918124719605205,0.3298564378645132,True,False,False
0,U,1,history,17-31,occupancy,JOINT_BIN,0.3035130718954248,0.3035130718954248,0.0,0.3035130718954248,0.3035130718954248,True,False,False
0,U,1,history,17-31,occupancy,JOINT_CONT,0.3035130718954248,0.3035130718954248,0.0,0.3035130718954248,0.3035130718954248,True,False,False
0,U,1,run,1,continuation,JOINT_BIN,0.16881108938390307,0.16211732681060717,0.006693762573295903,0.1576126604950285,0.16592545337039694,True,True,False
0,U,1,run,1,continuation,JOINT_CONT,0.16881108938390307,0.16211732681060717,0.006693762573295903,0.1576126604950285,0.16592545337039694,True,True,False
0,U,1,run,1,occupancy,JOINT_BIN,0.6974173928830791,0.6984136710239651,-0.0009962781408859867,0.6919560185185184,0.704718137254902,True,False,False
0,U,1,run,1,occupancy,JOINT_CONT,0.6974173928830791,0.6984136710239651,-0.0009962781408859867,0.6919560185185184,0.704718137254902,True,False,False
0,U,1,run,2-3,continuation,JOINT_BIN,0.6112702746765787,0.6398035388351637,-0.028533264158585037,0.6300437887945824,0.651461084414538,True,True,True
0,U,1,run,2-3,continuation,JOINT_CONT,0.6112702746765787,0.6398035388351637,-0.028533264158585037,0.6300437887945824,0.651461084414538,True,True,True
0,U,1,run,2-3,occupancy,JOINT_BIN,0.17313453159041392,0.16870234204793022,0.0044321895424837,0.16465482026143788,0.17337622549019605,True,False,False
0,U,1,run,2-3,occupancy,JOINT_CONT,0.17313453159041392,0.16870234204793022,0.0044321895424837,0.16465482026143788,0.17337622549019605,True,False,False
0,U,1,run,4-7,continuation,JOINT_BIN,0.7260608826042696,0.7145619096996867,0.011498972904582905,0.696536074722268,0.7368956836914659,True,False,False
0,U,1,run,4-7,continuation,JOINT_CONT,0.7260608826042696,0.7145619096996867,0.011498972904582905,0.696536074722268,0.7368956836914659,True,False,False
0,U,1,run,4-7,occupancy,JOINT_BIN,0.1042120551924473,0.10917755991285398,-0.004965504720406674,0.10529684095860561,0.11303104575163396,True,False,False
0,U,1,run,4-7,occupancy,JOINT_CONT,0.1042120551924473,0.10917755991285398,-0.004965504720406674,0.10529684095860561,0.11303104575163396,True,False,False
0,U,1,run,8+,continuation,JOINT_BIN,0.6627968280929807,0.6625105158669972,0.00028631222598352046,0.6328659284486764,0.680875722999596,False,False,False
0,U,1,run,8+,continuation,JOINT_CONT,0.6627968280929807,0.6625105158669972,0.00028631222598352046,0.6328659284486764,0.680875722999596,False,False,False
0,U,1,run,8+,occupancy,JOINT_BIN,0.02523602033405951,0.023706427015250504,0.0015295933188090062,0.01954997276688448,0.02757693355119823,False,False,False
0,U,1,run,8+,occupancy,JOINT_CONT,0.02523602033405951,0.023706427015250504,0.0015295933188090062,0.01954997276688448,0.02757693355119823,False,False,False
0,G,0,all,all,continuation,JOINT_BIN,0.31735330241619547,0.3154088050314465,0.0019444973847489444,0.31334770662600847,0.3183672415983736,True,False,False
0,G,0,all,all,continuation,JOINT_CONT,0.31735330241619547,0.3154088050314465,0.0019444973847489444,0.31334770662600847,0.3183672415983736,True,False,False
0,G,0,all,all,occupancy,JOINT_BIN,1.0,1.0,0.0,1.0,1.0,True,False,False
0,G,0,all,all,occupancy,JOINT_CONT,1.0,1.0,0.0,1.0,1.0,True,False,False
0,G,0,history,1-4,continuation,JOINT_BIN,0.306691506118987,0.31518084332969826,-0.008489337210711267,0.30741775717920755,0.3211945656125045,True,False,False
0,G,0,history,1-4,continuation,JOINT_CONT,0.306691506118987,0.31518084332969826,-0.008489337210711267,0.30741775717920755,0.3211945656125045,True,False,False
0,G,0,history,1-4,occupancy,JOINT_BIN,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
0,G,0,history,1-4,occupancy,JOINT_CONT,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
0,G,0,history,5-8,continuation,JOINT_BIN,0.32288258814976367,0.3150172664485641,0.007865321701199579,0.31157988004362047,0.3186386768447837,True,False,False
0,G,0,history,5-8,continuation,JOINT_CONT,0.32288258814976367,0.3150172664485641,0.007865321701199579,0.31157988004362047,0.3186386768447837,True,False,False
0,G,0,history,5-8,occupancy,JOINT_BIN,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
0,G,0,history,5-8,occupancy,JOINT_CONT,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
0,G,0,history,9-16,continuation,JOINT_BIN,0.3191860952860335,0.3161736106344521,0.003012484651581382,0.31294529480403593,0.31905415608483767,True,False,False
0,G,0,history,9-16,continuation,JOINT_CONT,0.3191860952860335,0.3161736106344521,0.003012484651581382,0.31294529480403593,0.31905415608483767,True,False,False
0,G,0,history,9-16,occupancy,JOINT_BIN,0.3470792834000381,0.3470792834000381,0.0,0.3470792834000381,0.3470792834000381,True,False,False
0,G,0,history,9-16,occupancy,JOINT_CONT,0.3470792834000381,0.3470792834000381,0.0,0.3470792834000381,0.3470792834000381,True,False,False
0,G,0,history,17-31,continuation,JOINT_BIN,0.3182131483662696,0.3148907211098023,0.0033224272564673085,0.31087553985080485,0.319263185446931,True,False,False
0,G,0,history,17-31,continuation,JOINT_CONT,0.3182131483662696,0.3148907211098023,0.0033224272564673085,0.31087553985080485,0.319263185446931,True,False,False
0,G,0,history,17-31,occupancy,JOINT_BIN,0.3033876500857633,0.3033876500857633,0.0,0.3033876500857633,0.3033876500857633,True,False,False
0,G,0,history,17-31,occupancy,JOINT_CONT,0.3033876500857633,0.3033876500857633,0.0,0.3033876500857633,0.3033876500857633,True,False,False
0,G,0,run,1,continuation,JOINT_BIN,0.16792502987736305,0.16258052666468265,0.0053445032126804015,0.1605335276460552,0.16477922308551488,True,True,False
0,G,0,run,1,continuation,JOINT_CONT,0.16792502987736305,0.16258052666468265,0.0053445032126804015,0.1605335276460552,0.16477922308551488,True,True,False
0,G,0,run,1,occupancy,JOINT_BIN,0.6966917603710057,0.6983625563814243,-0.0016707960104186403,0.6954446191474494,0.7005526967791118,True,False,False
0,G,0,run,1,occupancy,JOINT_CONT,0.6966917603710057,0.6983625563814243,-0.0016707960104186403,0.6954446191474494,0.7005526967791118,True,False,False
0,G,0,run,2-3,continuation,JOINT_BIN,0.617877368961972,0.6397107650385417,-0.021833396076569755,0.6341608324478799,0.6457614215745522,True,True,True
0,G,0,run,2-3,continuation,JOINT_CONT,0.617877368961972,0.6397107650385417,-0.021833396076569755,0.6341608324478799,0.6457614215745522,True,True,True
0,G,0,run,2-3,occupancy,JOINT_BIN,0.17242127776718966,0.16921891874722056,0.0032023590199690977,0.16788720538720536,0.1709460961819452,True,True,False
0,G,0,run,2-3,occupancy,JOINT_CONT,0.17242127776718966,0.16921891874722056,0.0032023590199690977,0.16788720538720536,0.1709460961819452,True,True,False
0,G,0,run,4-7,continuation,JOINT_BIN,0.724322363367215,0.7121355507237178,0.012186812643497191,0.7100881814443314,0.7145861095569741,True,True,False
0,G,0,run,4-7,continuation,JOINT_CONT,0.724322363367215,0.7121355507237178,0.012186812643497191,0.7100881814443314,0.7145861095569741,True,True,False
0,G,0,run,4-7,occupancy,JOINT_BIN,0.10585678588823237,0.10802283844736671,-0.0021660525591343377,0.10632107235880817,0.10960628295533952,True,True,False
0,G,0,run,4-7,occupancy,JOINT_CONT,0.10585678588823237,0.10802283844736671,-0.0021660525591343377,0.10632107235880817,0.10960628295533952,True,True,False
0,G,0,run,8+,continuation,JOINT_BIN,0.6847538582437526,0.6837224197396873,0.0010314385040652851,0.6756424858268305,0.6905703235667179,True,False,False
0,G,0,run,8+,continuation,JOINT_CONT,0.6847538582437526,0.6837224197396873,0.0010314385040652851,0.6756424858268305,0.6905703235667179,True,False,False
0,G,0,run,8+,occupancy,JOINT_BIN,0.025030175973572155,0.024395686423988254,0.0006344895495839012,0.023828695762657965,0.02506233720856357,True,False,False
0,G,0,run,8+,occupancy,JOINT_CONT,0.025030175973572155,0.024395686423988254,0.0006344895495839012,0.023828695762657965,0.02506233720856357,True,False,False
0,G,1,all,all,continuation,JOINT_BIN,0.3165849673202614,0.3150326797385621,0.0015522875816993409,0.30840141612200433,0.3221711601307189,True,False,False
0,G,1,all,all,continuation,JOINT_CONT,0.3165849673202614,0.3150326797385621,0.0015522875816993409,0.30840141612200433,0.3221711601307189,True,False,False
0,G,1,all,all,occupancy,JOINT_BIN,1.0,1.0,0.0,1.0,1.0,True,False,False
0,G,1,all,all,occupancy,JOINT_CONT,1.0,1.0,0.0,1.0,1.0,True,False,False
0,G,1,history,1-4,continuation,JOINT_BIN,0.33437175493250254,0.31405763239875395,0.02031412253374859,0.2939252336448598,0.3222936137071651,True,True,True
0,G,1,history,1-4,continuation,JOINT_CONT,0.33437175493250254,0.31405763239875395,0.02031412253374859,0.2939252336448598,0.3222936137071651,True,True,True
0,G,1,history,1-4,occupancy,JOINT_BIN,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
0,G,1,history,1-4,occupancy,JOINT_CONT,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
0,G,1,history,5-8,continuation,JOINT_BIN,0.3186656282450675,0.31526479750778813,0.00340083073727937,0.30327102803738315,0.32834890965732083,True,False,False
0,G,1,history,5-8,continuation,JOINT_CONT,0.3186656282450675,0.31526479750778813,0.00340083073727937,0.30327102803738315,0.32834890965732083,True,False,False
0,G,1,history,5-8,occupancy,JOINT_BIN,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
0,G,1,history,5-8,occupancy,JOINT_CONT,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
0,G,1,history,9-16,continuation,JOINT_BIN,0.31232822928936005,0.31772673733804474,-0.0053985080486846915,0.3072536317235963,0.33474676089517075,True,False,False
0,G,1,history,9-16,continuation,JOINT_CONT,0.31232822928936005,0.31772673733804474,-0.0053985080486846915,0.3072536317235963,0.33474676089517075,True,False,False
0,G,1,history,9-16,occupancy,JOINT_BIN,0.346813725490196,0.346813725490196,0.0,0.346813725490196,0.346813725490196,True,False,False
0,G,1,history,9-16,occupancy,JOINT_CONT,0.346813725490196,0.346813725490196,0.0,0.346813725490196,0.346813725490196,True,False,False
0,G,1,history,17-31,continuation,JOINT_BIN,0.31000448631673394,0.3123822341857335,-0.00237774786899958,0.29918124719605205,0.3298564378645132,True,False,False
0,G,1,history,17-31,continuation,JOINT_CONT,0.31000448631673394,0.3123822341857335,-0.00237774786899958,0.29918124719605205,0.3298564378645132,True,False,False
0,G,1,history,17-31,occupancy,JOINT_BIN,0.3035130718954248,0.3035130718954248,0.0,0.3035130718954248,0.3035130718954248,True,False,False
0,G,1,history,17-31,occupancy,JOINT_CONT,0.3035130718954248,0.3035130718954248,0.0,0.3035130718954248,0.3035130718954248,True,False,False
0,G,1,run,1,continuation,JOINT_BIN,0.16779880513382975,0.16211732681060717,0.005681478323222577,0.1576126604950285,0.16592545337039694,True,True,False
0,G,1,run,1,continuation,JOINT_CONT,0.16779880513382975,0.16211732681060717,0.005681478323222577,0.1576126604950285,0.16592545337039694,True,True,False
0,G,1,run,1,occupancy,JOINT_BIN,0.6970315904139435,0.6984136710239651,-0.001382080610021652,0.6919560185185184,0.704718137254902,True,False,False
0,G,1,run,1,occupancy,JOINT_CONT,0.6970315904139435,0.6984136710239651,-0.001382080610021652,0.6919560185185184,0.704718137254902,True,False,False
0,G,1,run,2-3,continuation,JOINT_BIN,0.6137746804713915,0.6398035388351637,-0.026028858363772223,0.6300437887945824,0.651461084414538,True,True,True
0,G,1,run,2-3,continuation,JOINT_CONT,0.6137746804713915,0.6398035388351637,-0.026028858363772223,0.6300437887945824,0.651461084414538,True,True,True
0,G,1,run,2-3,occupancy,JOINT_BIN,0.17317992011619457,0.16870234204793022,0.0044775780682643485,0.16465482026143788,0.17337622549019605,True,False,False
0,G,1,run,2-3,occupancy,JOINT_CONT,0.17317992011619457,0.16870234204793022,0.0044775780682643485,0.16465482026143788,0.17337622549019605,True,False,False
0,G,1,run,4-7,continuation,JOINT_BIN,0.730416433401614,0.7145619096996867,0.015854523701927303,0.696536074722268,0.7368956836914659,True,False,False
0,G,1,run,4-7,continuation,JOINT_CONT,0.730416433401614,0.7145619096996867,0.015854523701927303,0.696536074722268,0.7368956836914659,True,False,False
0,G,1,run,4-7,occupancy,JOINT_BIN,0.10391702977487284,0.10917755991285398,-0.00526053013798114,0.10529684095860561,0.11303104575163396,True,False,False
0,G,1,run,4-7,occupancy,JOINT_CONT,0.10391702977487284,0.10917755991285398,-0.00526053013798114,0.10529684095860561,0.11303104575163396,True,False,False
0,G,1,run,8+,continuation,JOINT_BIN,0.6706214923829595,0.6625105158669972,0.008110976515962376,0.6328659284486764,0.680875722999596,False,False,False
0,G,1,run,8+,continuation,JOINT_CONT,0.6706214923829595,0.6625105158669972,0.008110976515962376,0.6328659284486764,0.680875722999596,False,False,False
0,G,1,run,8+,occupancy,JOINT_BIN,0.025871459694989055,0.023706427015250504,0.002165032679738551,0.01954997276688448,0.02757693355119823,False,False,False
0,G,1,run,8+,occupancy,JOINT_CONT,0.025871459694989055,0.023706427015250504,0.002165032679738551,0.01954997276688448,0.02757693355119823,False,False,False
1,U,0,all,all,continuation,JOINT_BIN,0.31660155009211616,0.3154088050314465,0.001192745060669631,0.31334770662600847,0.3183672415983736,True,False,False
1,U,0,all,all,continuation,JOINT_CONT,0.31660155009211616,0.3154088050314465,0.001192745060669631,0.31334770662600847,0.3183672415983736,True,False,False
1,U,0,all,all,occupancy,JOINT_BIN,1.0,1.0,0.0,1.0,1.0,True,False,False
1,U,0,all,all,occupancy,JOINT_CONT,1.0,1.0,0.0,1.0,1.0,True,False,False
1,U,0,history,1-4,continuation,JOINT_BIN,0.3123712589361444,0.31518084332969826,-0.0028095843935538323,0.30741775717920755,0.3211945656125045,True,False,False
1,U,0,history,1-4,continuation,JOINT_CONT,0.3123712589361444,0.31518084332969826,-0.0028095843935538323,0.30741775717920755,0.3211945656125045,True,False,False
1,U,0,history,1-4,occupancy,JOINT_BIN,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
1,U,0,history,1-4,occupancy,JOINT_CONT,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
1,U,0,history,5-8,continuation,JOINT_BIN,0.3227614200896643,0.3150172664485641,0.007744153641100204,0.31157988004362047,0.3186386768447837,True,True,False
1,U,0,history,5-8,continuation,JOINT_CONT,0.3227614200896643,0.3150172664485641,0.007744153641100204,0.31157988004362047,0.3186386768447837,True,True,False
1,U,0,history,5-8,occupancy,JOINT_BIN,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
1,U,0,history,5-8,occupancy,JOINT_CONT,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
1,U,0,history,9-16,continuation,JOINT_BIN,0.3175387619069409,0.3161736106344521,0.0013651512724888182,0.31294529480403593,0.31905415608483767,True,False,False
1,U,0,history,9-16,continuation,JOINT_CONT,0.3175387619069409,0.3161736106344521,0.0013651512724888182,0.31294529480403593,0.31905415608483767,True,False,False
1,U,0,history,9-16,occupancy,JOINT_BIN,0.3470792834000381,0.3470792834000381,0.0,0.3470792834000381,0.3470792834000381,True,False,False
1,U,0,history,9-16,occupancy,JOINT_CONT,0.3470792834000381,0.3470792834000381,0.0,0.3470792834000381,0.3470792834000381,True,False,False
1,U,0,history,17-31,continuation,JOINT_BIN,0.3144178336168913,0.3148907211098023,-0.0004728874929110227,0.31087553985080485,0.319263185446931,True,False,False
1,U,0,history,17-31,continuation,JOINT_CONT,0.3144178336168913,0.3148907211098023,-0.0004728874929110227,0.31087553985080485,0.319263185446931,True,False,False
1,U,0,history,17-31,occupancy,JOINT_BIN,0.3033876500857633,0.3033876500857633,0.0,0.3033876500857633,0.3033876500857633,True,False,False
1,U,0,history,17-31,occupancy,JOINT_CONT,0.3033876500857633,0.3033876500857633,0.0,0.3033876500857633,0.3033876500857633,True,False,False
1,U,0,run,1,continuation,JOINT_BIN,0.16795643354449344,0.16258052666468265,0.005375906879810793,0.1605335276460552,0.16477922308551488,True,True,False
1,U,0,run,1,continuation,JOINT_CONT,0.16795643354449344,0.16258052666468265,0.005375906879810793,0.1605335276460552,0.16477922308551488,True,True,False
1,U,0,run,1,occupancy,JOINT_BIN,0.6973905723905723,0.6983625563814243,-0.0009719839908519656,0.6954446191474494,0.7005526967791118,True,False,False
1,U,0,run,1,occupancy,JOINT_CONT,0.6973905723905723,0.6983625563814243,-0.0009719839908519656,0.6954446191474494,0.7005526967791118,True,False,False
1,U,0,run,2-3,continuation,JOINT_BIN,0.6181365912802249,0.6397107650385417,-0.021574173758316828,0.6341608324478799,0.6457614215745522,True,True,True
1,U,0,run,2-3,continuation,JOINT_CONT,0.6181365912802249,0.6397107650385417,-0.021574173758316828,0.6341608324478799,0.6457614215745522,True,True,True
1,U,0,run,2-3,occupancy,JOINT_BIN,0.1725245113609893,0.16921891874722056,0.003305592613768754,0.16788720538720536,0.1709460961819452,True,True,False
1,U,0,run,2-3,occupancy,JOINT_CONT,0.1725245113609893,0.16921891874722056,0.003305592613768754,0.16788720538720536,0.1709460961819452,True,True,False
1,U,0,run,4-7,continuation,JOINT_BIN,0.7234855066490402,0.7121355507237178,0.011349955925322397,0.7100881814443314,0.7145861095569741,True,True,False
1,U,0,run,4-7,continuation,JOINT_CONT,0.7234855066490402,0.7121355507237178,0.011349955925322397,0.7100881814443314,0.7145861095569741,True,True,False
1,U,0,run,4-7,occupancy,JOINT_BIN,0.1057323761726277,0.10802283844736671,-0.0022904622747390024,0.10632107235880817,0.10960628295533952,True,True,False
1,U,0,run,4-7,occupancy,JOINT_CONT,0.1057323761726277,0.10802283844736671,-0.0022904622747390024,0.10632107235880817,0.10960628295533952,True,True,False
1,U,0,run,8+,continuation,JOINT_BIN,0.6701486083691798,0.6837224197396873,-0.013573811370507505,0.6756424858268305,0.6905703235667179,True,False,False
1,U,0,run,8+,continuation,JOINT_CONT,0.6701486083691798,0.6837224197396873,-0.013573811370507505,0.6756424858268305,0.6905703235667179,True,False,False
1,U,0,run,8+,occupancy,JOINT_BIN,0.024352540075810464,0.024395686423988254,-4.3146348177789534e-05,0.023828695762657965,0.02506233720856357,True,False,False
1,U,0,run,8+,occupancy,JOINT_CONT,0.024352540075810464,0.024395686423988254,-4.3146348177789534e-05,0.023828695762657965,0.02506233720856357,True,False,False
1,U,1,all,all,continuation,JOINT_BIN,0.310843318809005,0.3140454793028322,-0.003202160493827211,0.3061070261437908,0.323042619825708,True,False,False
1,U,1,all,all,continuation,JOINT_CONT,0.310843318809005,0.31418164488017425,-0.0033383260711692397,0.3075571895424836,0.31884872004357295,True,False,False
1,U,1,all,all,occupancy,JOINT_BIN,1.0,1.0,0.0,1.0,1.0,True,False,False
1,U,1,all,all,occupancy,JOINT_CONT,1.0,1.0,0.0,1.0,1.0,True,False,False
1,U,1,history,1-4,continuation,JOINT_BIN,0.3269730010384216,0.3106697819314641,0.01630321910695748,0.29211448598130835,0.3330607476635514,True,False,False
