kappa,source,trial,tape,group,dimension,bin,entities,transitions,adequate,continuation,oracle_continuation,occupancy,law_residual,oracle_information_shift,continuation_lo,continuation_hi,occupancy_lo,occupancy_hi
0,real,-1,-1,1,run,1,653,10565,True,0.1632749645054425,0.16333023823963275,0.7042863809079395,-5.5273734190256006e-05,0.0,0.15552566903573942,0.1706681446876729,0.6911945988731176,0.715787633913303
0,real,-1,-1,1,run,2-3,633,2528,True,0.6253955696202531,0.6391771061291184,0.1685220985267649,-0.013781536508865324,0.0,0.6075133797264355,0.641782234074575,0.16242138680840948,0.1743855882360755
0,real,-1,-1,1,run,4-7,479,1570,True,0.7133757961783439,0.7128833602491957,0.10465968935404306,0.0004924359291482337,0.0,0.6917529494396191,0.7370417680454177,0.09881598274855742,0.11220965780399707
0,real,-1,-1,1,run,8+,119,338,True,0.6715976331360947,0.6897655931189857,0.022531831211252584,-0.018167959982890974,0.0,0.6183877415056629,0.7196165551656064,0.017926472619540935,0.028411477457800274
0,U,0,20264401,0,all,all,1834,41976,True,0.3220649895178197,0.3182557911138058,1.0,0.0038091984040139236,0.0,0.3151906974022373,0.3296057230525097,1.0,1.0
0,U,0,20264401,0,history,1-4,1834,7336,True,0.30288985823336967,0.3093785344994157,0.1747665332570993,-0.006488676266045986,0.0,0.2877521810250818,0.3161123227917121,0.17306356241524756,0.1764467857463323
0,U,0,20264401,0,history,5-8,1834,7336,True,0.3174754634678299,0.31489306559991687,0.1747665332570993,0.0025823978679130107,0.0,0.3020583424209378,0.3330220828789531,0.17306356241524756,0.1764467857463323
0,U,0,20264401,0,history,9-16,1834,14569,True,0.3276820646578351,0.3205625376367715,0.34707928340003813,0.007119527021063636,0.0,0.31389310911196433,0.34112119362602483,0.34380931269881687,0.3500167168084319
0,U,0,20264401,0,history,17-31,1605,12735,True,0.32932862190812723,0.32266768893869524,0.3033876500857633,0.0066609329694319475,0.0,0.3155322366064716,0.34392095059766864,0.297189830592896,0.3100135793325892
0,U,0,20264401,0,run,1,1834,29051,True,0.16966713710371414,0.16345873318034815,0.6920859538784067,0.0062084039233659995,0.0,0.16582468617952362,0.17416190541749846,0.6844048519564188,0.698717830532615
0,U,0,20264401,0,run,2-3,1798,7318,True,0.6191582399562722,0.6341797086027385,0.174337716790547,-0.015021468646466246,0.0,0.6088971432980659,0.631448919189222,0.17129034020378156,0.17776526971733958
0,U,0,20264401,0,run,4-7,1359,4513,True,0.7323288278307113,0.71271878760444,0.1075138174194778,0.01961004022627123,0.0,0.7203487437411032,0.7453989810773364,0.10355183646140662,0.11161464941930996
0,U,0,20264401,0,run,8+,387,1094,True,0.6892138939670932,0.6883349489553376,0.026062511911568515,0.0008789450117556881,0.0,0.6591218336981048,0.7138087193736097,0.0232172518565156,0.028949090764143887
0,U,0,20264401,1,all,all,214,4896,True,0.29840686274509803,0.3051343515294552,1.0,-0.006727488784357115,0.0,0.27326742887073935,0.31940562081315294,1.0,1.0
0,U,0,20264401,1,history,1-4,214,856,True,0.3072429906542056,0.31032518468673775,0.17483660130718953,-0.0030821940325321553,0.0,0.2663259345794392,0.35052570093457935,0.16990616602454553,0.17994628958996817
0,U,0,20264401,1,history,5-8,214,856,True,0.308411214953271,0.3079075597274924,0.17483660130718953,0.000503655225778603,0.0,0.26401869158878505,0.3516647196261682,0.16990616602454553,0.17994628958996817
0,U,0,20264401,1,history,9-16,214,1698,True,0.30859835100117783,0.31581382076232456,0.34681372549019607,-0.007215469761146741,0.0,0.27202708596090003,0.34596217866212126,0.337237822412399,0.3565010329272227
0,U,0,20264401,1,history,17-31,182,1486,True,0.2759084791386272,0.28834366636285613,0.3035130718954248,-0.012435187224228957,0.0,0.2424812273077346,0.31189567573035976,0.28406772579222855,0.32274112949090544
0,U,0,20264401,1,run,1,214,3504,True,0.16238584474885845,0.16262330677228964,0.7156862745098039,-0.00023746202343119665,0.0,0.15055999328295094,0.1736449771710383,0.6957138398289963,0.7394470797248809
0,U,0,20264401,1,run,2-3,211,829,True,0.5934861278648975,0.63286592268508,0.1693218954248366,-0.039379794820182654,0.0,0.558161805050368,0.6274062499999999,0.15881211615063906,0.17871096028781625
0,U,0,20264401,1,run,4-7,143,456,True,0.7105263157894737,0.7146337706665143,0.09313725490196079,-0.004107454877040556,0.0,0.6721698113207547,0.7505117924836815,0.08054529836920286,0.10383898225517957
0,U,0,20264401,1,run,8+,35,107,False,0.7102803738317757,0.6877277460583887,0.02185457516339869,0.02255262777338687,0.0,0.5920913639733135,0.7826422436929683,0.013791479874944916,0.030577434542195935
0,U,0,20264402,0,all,all,1834,41976,True,0.3152992186011054,0.3144060516947595,1.0,0.00089316690634591,0.0,0.3081213959590695,0.32248804166819284,1.0,1.0
0,U,0,20264402,0,history,1-4,1834,7336,True,0.3122955288985823,0.31536449068155503,0.1747665332570993,-0.0030689617829727346,0.0,0.2976997001090512,0.32935523446019627,0.17325934707938337,0.17662350837035765
0,U,0,20264402,0,history,5-8,1834,7336,True,0.31938386041439476,0.3130370483188329,0.1747665332570993,0.00634681209556188,0.0,0.3031624863685932,0.3352099236641221,0.17325934707938337,0.17662350837035765
0,U,0,20264402,0,history,9-16,1834,14569,True,0.32438739789964993,0.32084198238692613,0.34707928340003813,0.003545415512723764,0.0,0.31082631339296224,0.33466939027739634,0.3440958278759553,0.3506010422574394
0,U,0,20264402,0,history,17-31,1605,12735,True,0.30427954456223005,0.3072797718443071,0.3033876500857633,-0.0030002272820769988,0.0,0.2918987809445854,0.31637448487622166,0.29622496351035066,0.3093490942585201
0,U,0,20264402,0,run,1,1834,29321,True,0.16868456055386924,0.16310896077652381,0.6985182008766915,0.005575599777345437,0.0,0.1646584287967325,0.17300183725869592,0.6917117466818434,0.7056572290082569
0,U,0,20264402,0,run,2-3,1799,7190,True,0.6072322670375522,0.6322143584385677,0.1712883552506194,-0.0249820914010156,0.0,0.5964921887921881,0.6179234461133291,0.16790156461980654,0.17436440279386856
0,U,0,20264402,0,run,4-7,1316,4369,True,0.7237354085603113,0.7128190819999888,0.10408328568705927,0.01091632656032255,0.0,0.7108293875187356,0.7355009289733376,0.10028577502686388,0.10788819704962364
0,U,0,20264402,0,run,8+,365,1096,True,0.6943430656934306,0.6889258946893402,0.026110158185629884,0.005417171004090564,0.0,0.6643982282093686,0.7178961326460802,0.02309129821947734,0.02917197001311553
0,U,0,20264402,1,all,all,214,4896,True,0.32822712418300654,0.32243254944792155,1.0,0.005794574735084945,0.0,0.3081629010328754,0.34759418253685853,1.0,1.0
0,U,0,20264402,1,history,1-4,214,856,True,0.352803738317757,0.33365266696646806,0.17483660130718953,0.01915107135128892,0.0,0.30838200934579435,0.40186915887850466,0.16946971486523194,0.17941731293229932
0,U,0,20264402,1,history,5-8,214,856,True,0.32710280373831774,0.3261356758659479,0.17483660130718953,0.0009671278723698955,0.0,0.28501752336448594,0.37389018691588777,0.16946971486523194,0.17941731293229932
0,U,0,20264402,1,history,9-16,214,1698,True,0.3303886925795053,0.32034332773996765,0.34681372549019607,0.010045364839537604,0.0,0.29445109195796276,0.3689955663980223,0.3369649193826225,0.3553381280474474
0,U,0,20264402,1,history,17-31,182,1486,True,0.3122476446837147,0.3162233984724165,0.3035130718954248,-0.003975753788701823,0.0,0.2703529012505289,0.351151519986438,0.2858894511483067,0.3239024276504237
0,U,0,20264402,1,run,1,214,3352,True,0.17153937947494033,0.16330531138106716,0.684640522875817,0.008234068093873182,0.0,0.15951644582903918,0.1852252521112957,0.6657063008260667,0.704515092044839
0,U,0,20264402,1,run,2-3,211,850,True,0.6129411764705882,0.6368092985076782,0.1736111111111111,-0.023868122037090118,0.0,0.5851971947766645,0.6443179786243979,0.1642276589370493,0.1837961145194274
0,U,0,20264402,1,run,4-7,162,540,True,0.7611111111111111,0.7113536076808596,0.11029411764705882,0.04975750343025143,0.0,0.7241344827586207,0.7967795463436219,0.09963543392349261,0.12141228367969636
0,U,0,20264402,1,run,8+,60,154,False,0.6493506493506493,0.6870877043408844,0.03145424836601307,-0.03773705499023499,0.0,0.5640625,0.7158725064191191,0.022987211084197816,0.04037408891752111
0,U,0,20264403,0,all,all,1834,41976,True,0.31186868686868685,0.3132782979558089,1.0,-0.0014096110871220362,0.0,0.30459132042217674,0.31897305808469795,1.0,1.0
0,U,0,20264403,0,history,1-4,1834,7336,True,0.30179934569247546,0.3095170960601391,0.1747665332570993,-0.0077177503676636745,0.0,0.28707061068702294,0.31625204471101415,0.17313299687880027,0.17646089585689417
0,U,0,20264403,0,history,5-8,1834,7336,True,0.3053435114503817,0.31011213105610635,0.1747665332570993,-0.004768619605724719,0.0,0.2893913576881134,0.3206277262813522,0.17313299687880027,0.17646089585689417
0,U,0,20264403,0,history,9-16,1834,14569,True,0.31608209211339144,0.3144536561933239,0.34707928340003813,0.0016284359200675969,0.0,0.3038497089778329,0.3271838021498846,0.34399169584266065,0.3500962948715459
0,U,0,20264403,0,history,17-31,1605,12735,True,0.3166077738515901,0.3159241859275793,0.3033876500857633,0.000683587924010821,0.0,0.30389731111003015,0.3290337169473093,0.2970596910381953,0.3098934546099264
0,U,0,20264403,0,run,1,1834,29451,True,0.16644596108790874,0.16351080712324742,0.7016152086906804,0.0029351539646613346,0.0,0.16220110034333096,0.17066812114993885,0.6948339526157937,0.70869454046547
0,U,0,20264403,0,run,2-3,1788,7135,True,0.6050455501051156,0.6333388322338357,0.16997808271393178,-0.028293282128720097,0.0,0.5939046637055838,0.617131437095558,0.1663942895647492,0.17335893511396774
0,U,0,20264403,0,run,4-7,1308,4320,True,0.7233796296296297,0.7127149361749073,0.10291595197255575,0.01066469345472241,0.0,0.7095771759264169,0.7363431708195666,0.0994022598523118,0.10649863765144593
0,U,0,20264403,0,run,8+,354,1070,True,0.6981308411214954,0.6886093104133257,0.025490756622832095,0.009521530708169605,0.0,0.6680543431953211,0.7242117922819077,0.022549371931155623,0.02891657086906227
0,U,0,20264403,1,all,all,214,4896,True,0.3188316993464052,0.3164759597405834,1.0,0.0023557396058218123,0.0,0.2964929856909891,0.3414884637903753,1.0,1.0
0,U,0,20264403,1,history,1-4,214,856,True,0.3247663551401869,0.32358145122365095,0.17483660130718953,0.001184903916535982,0.0,0.28154205607476634,0.3773364485981308,0.16990616602454553,0.18040137217306937
0,U,0,20264403,1,history,5-8,214,856,True,0.316588785046729,0.3107367973043671,0.17483660130718953,0.0058519877423619015,0.0,0.2698306074766355,0.3645151869158878,0.16990616602454553,0.18040137217306937
0,U,0,20264403,1,history,9-16,214,1698,True,0.3032979976442874,0.30928569704902636,0.34681372549019607,-0.00598769940473901,0.0,0.2653836731431395,0.33903854330741645,0.33723311774347886,0.35756953223767385
0,U,0,20264403,1,history,17-31,182,1486,True,0.3344549125168237,0.32390495596276325,0.3035130718954248,0.010549956554060458,0.0,0.2962641301544881,0.3736723361211972,0.2817056468605141,0.32288216962448824
0,U,0,20264403,1,run,1,214,3403,True,0.17425800764031737,0.16346839103034164,0.6950571895424836,0.010789616609975756,0.0,0.16042435695476345,0.1877060132027778,0.6720317180455991,0.717358752454809
0,U,0,20264403,1,run,2-3,208,863,True,0.6048667439165701,0.6342327469070369,0.17626633986928106,-0.0293660029904668,0.0,0.5730172574337327,0.6392176280386885,0.16601999860881078,0.18771202074298157
0,U,0,20264403,1,run,4-7,155,497,True,0.7142857142857143,0.7130021717136759,0.10151143790849673,0.0012835425720384302,0.0,0.6611680959227688,0.7528347351670834,0.08984993960870699,0.11354013738129053
0,U,0,20264403,1,run,8+,44,133,False,0.6842105263157895,0.6878077014373997,0.027165032679738563,-0.0035971751216101935,0.0,0.5953717495190219,0.7452287203242617,0.01821830666096154,0.03581051921196068
0,G,0,20264401,0,all,all,1834,41976,True,0.3231132075471698,0.31877178869566186,1.0,0.004341418851507961,0.0,0.31552039694761813,0.3300792542890874,1.0,1.0
0,G,0,20264401,0,history,1-4,1834,7336,True,0.30302617230098144,0.30958229068265136,0.1747665332570993,-0.0065561183816698985,0.0,0.28652194656488544,0.31993593238822243,0.17309561801860954,0.1763288846476619
0,G,0,20264401,0,history,5-8,1834,7336,True,0.31624863685932386,0.3142995143092347,0.1747665332570993,0.001949122550089155,0.0,0.30260019083969464,0.3300197655398037,0.17309561801860954,0.1763288846476619
0,G,0,20264401,0,history,9-16,1834,14569,True,0.32891756469215455,0.3220264296748663,0.34707928340003813,0.006891135017288311,0.0,0.31561566175650224,0.341337892013281,0.34399743781383424,0.3500798915506959
0,G,0,20264401,0,history,17-31,1605,12735,True,0.3319984295249313,0.3229183060020022,0.3033876500857633,0.009080123522929027,0.0,0.31803687086105814,0.34534681932445443,0.2972623391539802,0.3098105763002329
0,G,0,20264401,0,run,1,1834,29019,True,0.16888934835797237,0.16329455111121846,0.6913236134934249,0.005594797246753908,0.0,0.16492816033138127,0.17292958757382962,0.684709898624018,0.698529898495788
0,G,0,20264401,0,run,2-3,1792,7303,True,0.624127071066685,0.6353589436970206,0.1739803697350867,-0.011231872630335794,0.0,0.6126104087138923,0.6346003506110062,0.17070203507228254,0.17714772591750308
0,G,0,20264401,0,run,4-7,1356,4539,True,0.7332011456267901,0.7126084199128891,0.10813321898227558,0.020592725713901,0.0,0.7203291838521724,0.7457968538698404,0.10421879853997428,0.11186387408483038
0,G,0,20264401,0,run,8+,392,1115,True,0.6959641255605381,0.6883982419629666,0.026562797789212885,0.007565883597571481,0.0,0.6654150968758518,0.7229267665834146,0.023630790576548294,0.029768327913406625
0,G,0,20264401,1,all,all,214,4896,True,0.3043300653594771,0.30841272182070345,1.0,-0.004082656461226334,0.0,0.2845930524623303,0.3260646624564741,1.0,1.0
0,G,0,20264401,1,history,1-4,214,856,True,0.31542056074766356,0.31408055816353786,0.17483660130718953,0.0013400025841257173,0.0,0.2698014018691589,0.3598422897196261,0.17011044277877296,0.18052122242674484
0,G,0,20264401,1,history,5-8,214,856,True,0.3119158878504673,0.3109505039627263,0.17483660130718953,0.000965383887741016,0.0,0.27102803738317754,0.35522780373831764,0.17011044277877296,0.18052122242674484
0,G,0,20264401,1,history,9-16,214,1698,True,0.30742049469964666,0.3139357965766974,0.34681372549019607,-0.0065153018770507795,0.0,0.26915980169752385,0.3474631547112395,0.3380364959196594,0.35735643258049415
0,G,0,20264401,1,history,17-31,182,1486,True,0.29004037685060563,0.2973749086587145,0.3035130718954248,-0.007334531808108898,0.0,0.25342448060271405,0.3265373959240799,0.2815099564404061,0.32154024049226726
0,G,0,20264401,1,run,1,214,3481,True,0.16288422866992244,0.16299091771222646,0.7109885620915033,-0.00010668904230405168,0.0,0.15264492490055329,0.17340578744255716,0.6897246308198723,0.7293390530631323
0,G,0,20264401,1,run,2-3,213,837,True,0.6081242532855436,0.6363867495076131,0.17095588235294118,-0.028262496222069413,0.0,0.5756030738389575,0.6419087848137787,0.1620525260400674,0.17904355027833124
0,G,0,20264401,1,run,4-7,149,473,True,0.718816067653277,0.7140742041101112,0.09660947712418301,0.004741863543165706,0.0,0.6784847799879445,0.7577066115702479,0.08523584794373948,0.10861641408671872
0,G,0,20264401,1,run,8+,36,105,False,0.7047619047619048,0.6876618437709427,0.02144607843137255,0.01710006099096192,0.0,0.5802334943639291,0.7710474541591248,0.013178183265190921,0.03042478029254197
0,G,0,20264402,0,all,all,1834,41976,True,0.3178482942633886,0.3156999065269744,1.0,0.0021483877364141977,0.0,0.3099848971497886,0.3253958317458839,1.0,1.0
0,G,0,20264402,0,history,1-4,1834,7336,True,0.3090239912758997,0.31404732005580005,0.1747665332570993,-0.005023328779900353,0.0,0.29238685932388225,0.32525218102508174,0.1732433897326577,0.17658577645827286
0,G,0,20264402,0,history,5-8,1834,7336,True,0.321701199563795,0.3142819592878158,0.1747665332570993,0.007419240275979131,0.0,0.3053230643402399,0.33683546892039257,0.1732433897326577,0.17658577645827286
0,G,0,20264402,0,history,9-16,1834,14569,True,0.3240442034456723,0.3205353725125265,0.34707928340003813,0.003508830933145885,0.0,0.31193696520835873,0.33649985752162687,0.34412541240584676,0.3504627281633766
0,G,0,20264402,0,history,17-31,1605,12735,True,0.31362387122104435,0.31193685441511687,0.3033876500857633,0.0016870168059274456,0.0,0.30117680092869664,0.32730401728030634,0.29631627679288464,0.3093882171949603
0,G,0,20264402,0,run,1,1834,29237,True,0.1687587645791292,0.16308721330165288,0.696517057366114,0.0056715512774762975,0.0,0.16417366314531265,0.17306747126961777,0.688798574203825,0.7041218911470697
0,G,0,20264402,0,run,2-3,1801,7223,True,0.614426138723522,0.633903045135734,0.17207451877263197,-0.019476906412211985,0.0,0.6024361021384348,0.6248336077572252,0.16853490893123155,0.17539261107012533
0,G,0,20264402,0,run,4-7,1336,4426,True,0.7275192046995029,0.7127039370645969,0.10544120449780828,0.01481526763490605,0.0,0.7146429496987041,0.738893513253459,0.10154500895728877,0.10908714534760482
0,G,0,20264402,0,run,8+,377,1090,True,0.6880733944954128,0.6885588079014121,0.02596721936344578,-0.0004854134059992358,0.0,0.6614653171987124,0.7137077652637819,0.023004217736990372,0.02883345192904234
0,G,0,20264402,1,all,all,214,4896,True,0.3312908496732026,0.32444517825154756,1.0,0.006845671421655056,0.0,0.31286551405691054,0.3520189119574853,1.0,1.0
0,G,0,20264402,1,history,1-4,214,856,True,0.35514018691588783,0.3336943142644756,0.17483660130718953,0.02144587265141231,0.0,0.31305490654205603,0.3972254672897196,0.16974023398770574,0.18002387173522819
0,G,0,20264402,1,history,5-8,214,856,True,0.31542056074766356,0.32494967165930894,0.17483660130718953,-0.009529110911645421,0.0,0.2675233644859813,0.3633469626168224,0.16974023398770574,0.18002387173522819
0,G,0,20264402,1,history,9-16,214,1698,True,0.31743227326266193,0.3123330202014864,0.34681372549019607,0.00509925306117558,0.0,0.27454200395829415,0.35711549793753683,0.3372909823986544,0.35678340390143654
0,G,0,20264402,1,history,17-31,182,1486,True,0.34253028263795426,0.33266680515928226,0.3035130718954248,0.00986347747867198,0.0,0.30319627099679386,0.3836475441883904,0.2830327693461104,0.3232916917649845
0,G,0,20264402,1,run,1,214,3339,True,0.1707097933513028,0.16371575280116968,0.6819852941176471,0.006994040550133105,0.0,0.1588041143116289,0.18367012871886276,0.6617866193779173,0.6998669197879284
0,G,0,20264402,1,run,2-3,211,850,True,0.62,0.6387636660310418,0.1736111111111111,-0.01876366603104185,0.0,0.5863133474105356,0.6487483884601692,0.16416726458560332,0.18281091851657658
0,G,0,20264402,1,run,4-7,158,541,True,0.7615526802218114,0.7113358965249036,0.11049836601307189,0.05021678369690792,0.0,0.7282217044009505,0.7953357237116265,0.0998350478959335,0.12188881844988166
0,G,0,20264402,1,run,8+,60,166,False,0.6807228915662651,0.6870774576512826,0.03390522875816993,-0.0063545660850174825,0.0,0.5960113239977757,0.7344751888911578,0.025657737005009076,0.042677859462057266
0,G,0,20264403,0,all,all,1834,41976,True,0.30951019630264914,0.3122848227913275,1.0,-0.00277462648867834,0.0,0.3014999682101174,0.3173062523227939,1.0,1.0
0,G,0,20264403,0,history,1-4,1834,7336,True,0.3016630316248637,0.3091233973008017,0.1747665332570993,-0.007460365675937975,0.0,0.28488276990185385,0.316528080697928,0.1729520738713513,0.1765080236738053
0,G,0,20264403,0,history,5-8,1834,7336,True,0.3071155943293348,0.31152456888217134,0.1747665332570993,-0.0044089745528365755,0.0,0.29157579062159217,0.32349713740458014,0.1729520738713513,0.1765080236738053
0,G,0,20264403,0,history,9-16,1834,14569,True,0.3081886196719061,0.311121244626816,0.34707928340003813,-0.0029326249549098565,0.0,0.295286096871567,0.3205132112379171,0.34353317628476465,0.3503986663734652
0,G,0,20264403,0,history,17-31,1605,12735,True,0.31692186886533175,0.31587505524950066,0.3033876500857633,0.0010468136158311586,0.0,0.3032256640431041,0.32890216307030684,0.29654418645233127,0.31055222529232696
0,G,0,20264403,0,run,1,1834,29549,True,0.1648109919117398,0.1634937650117717,0.7039498761196874,0.0013172268999681095,0.0,0.1605905356861852,0.1695447475592153,0.6962827989341719,0.7117018200268177
0,G,0,20264403,0,run,2-3,1788,7115,True,0.6075895994378074,0.6346889130585227,0.16950161997331809,-0.027099313620715302,0.0,0.5947734125255482,0.6200934933321208,0.16618002508200863,0.17310200370894643
0,G,0,20264403,0,run,4-7,1307,4296,True,0.7188081936685289,0.7127432929311813,0.10234419668381932,0.006064900737347513,0.0,0.7055799625764438,0.7316932496424718,0.09825388711538774,0.10617438282622309
0,G,0,20264403,0,run,8+,336,1016,True,0.6998031496062992,0.6886158034568653,0.024204307223175146,0.011187346149433858,0.0,0.6669818993046229,0.727189344051997,0.021140859671336693,0.0273264331276019
0,G,0,20264403,1,all,all,214,4896,True,0.31004901960784315,0.3129453012515897,1.0,-0.002896281643746609,0.0,0.2870117195215874,0.3325749447326201,1.0,1.0
0,G,0,20264403,1,history,1-4,214,856,True,0.3247663551401869,0.32311109498576107,0.17483660130718953,0.0016552601544257645,0.0,0.2780373831775701,0.37149532710280375,0.16950327289260994,0.17990752416981926
0,G,0,20264403,1,history,5-8,214,856,True,0.3107476635514019,0.3141197480008095,0.17483660130718953,-0.003372084449407685,0.0,0.26635514018691586,0.35397196261682246,0.16950327289260994,0.17990752416981926
0,G,0,20264403,1,history,9-16,214,1698,True,0.2956419316843345,0.3033145740143237,0.34681372549019607,-0.007672642329989168,0.0,0.2564304447629731,0.32843311439489825,0.3369652855873356,0.35586440109797535
0,G,0,20264403,1,history,17-31,182,1486,True,0.31763122476446837,0.3174175280315998,0.3035130718954248,0.00021369673286859752,0.0,0.2777150384890431,0.3589555684255085,0.28455147637659345,0.3238452529338445
0,G,0,20264403,1,run,1,214,3439,True,0.1642919453329456,0.16331884270254515,0.7024101307189542,0.0009731026304004676,0.0,0.1515750739191755,0.1791134728144989,0.6807939282497882,0.7245937784850742
0,G,0,20264403,1,run,2-3,206,834,True,0.6115107913669064,0.6351003707193374,0.17034313725490197,-0.023589579352430945,0.0,0.576081437327931,0.646012632963771,0.1606267964342455,0.18161517790807394
0,G,0,20264403,1,run,4-7,155,495,True,0.7212121212121212,0.7129520550380697,0.10110294117647059,0.00826006617405142,0.0,0.6770527951088727,0.7671567823257593,0.09007210034177338,0.11354766725993622
0,G,0,20264403,1,run,8+,45,128,False,0.671875,0.6870446753903019,0.026143790849673203,-0.015169675390301913,0.0,0.5822623353138724,0.7368825910931174,0.01806738322391882,0.035070268001404406
0,U,1,20264401,0,all,all,1834,41976,True,0.32127882599580715,0.31759497262061653,1.0,0.0036838533751905847,0.0,0.31467654473583834,0.3284642951943395,1.0,1.0
0,U,1,20264401,0,history,1-4,1834,7336,True,0.31215921483097053,0.31410521806571123,0.1747665332570993,-0.0019460032347406926,0.0,0.29879362050163577,0.3285271264994547,0.1729468762919115,0.17635060501318786
0,U,1,20264401,0,history,5-8,1834,7336,True,0.3202017448200654,0.31653431265412957,0.1747665332570993,0.003667432165935814,0.0,0.30520038167938934,0.33588127044711014,0.1729468762919115,0.17635060501318786
0,U,1,20264401,0,history,9-16,1834,14569,True,0.32576017571556043,0.3197074118971796,0.34707928340003813,0.006052763818380896,0.0,0.3125253164516674,0.3384925621796127,0.3435342707742149,0.35025764326942116
0,U,1,20264401,0,history,17-31,1605,12735,True,0.3220259128386337,0.31779958299428646,0.3033876500857633,0.004226329844347179,0.0,0.3082105126654265,0.3363838829807226,0.29706156267421646,0.31077393352692356
0,U,1,20264401,0,run,1,1834,29093,True,0.16894098236689237,0.16293877911515406,0.6930865256336954,0.006002203251738319,0.0,0.1642738072632686,0.1733425989732815,0.6859301912469185,0.6995735941475099
0,U,1,20264401,0,run,2-3,1800,7306,True,0.6278401313988503,0.6349766006911256,0.17405183914617878,-0.007136469292275356,0.0,0.6165889487907257,0.6389828222504005,0.17034457869759428,0.17721695293985995
0,U,1,20264401,0,run,4-7,1380,4582,True,0.7228284591881274,0.7129013175762805,0.10915761387459501,0.009927141611846891,0.0,0.7098881713655694,0.734975393300848,0.10520317205583954,0.11296451603067986
0,U,1,20264401,0,run,8+,362,995,True,0.6753768844221105,0.6887796865748156,0.02370402134553078,-0.013402802152705142,0.0,0.6463272169403359,0.7026475050765475,0.020791278576154655,0.026709884715044877
0,U,1,20264401,1,all,all,214,4896,True,0.3043300653594771,0.3073162744978537,1.0,-0.0029862091383766097,0.0,0.28596970539737754,0.3263539394295141,1.0,1.0
0,U,1,20264401,1,history,1-4,214,856,True,0.3235981308411215,0.31694437958872096,0.17483660130718953,0.006653751252400562,0.0,0.27920560747663553,0.3703563084112149,0.1705502043836687,0.18044035112300613
0,U,1,20264401,1,history,5-8,214,856,True,0.32710280373831774,0.31870845888251903,0.17483660130718953,0.008394344855798716,0.0,0.28501752336448594,0.3691880841121495,0.1705502043836687,0.18044035112300613
0,U,1,20264401,1,history,9-16,214,1698,True,0.3115429917550059,0.3154130757252562,0.34681372549019607,-0.003870083970250265,0.0,0.27647927036449904,0.3502577957375744,0.33870270597029617,0.3569014025947071
