kappa,seed,tape,kind,group,planned_entities,generated_entities,events,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1
0,20260920,20261003,generated,context_1,214,214,5110,0.03989355468491911,0.19769875539776727,0.2589363639242804,0.0007831212120855405,0.008247597879901425,0.027635244106267984,0.020980232581444463,0.05335088886268477,0.0,0.02093258395783372,0.011680826843304515,0.026362830996447956,0.03596270269496643
0,20260920,20261004,generated,pooled,2048,2048,48920,0.018078448044378092,0.1504810728473204,0.253509877295801,4.676437506082395e-06,0.019123593284947366,0.00427647745160714,0.010314517186874983,0.046843150973938444,4.266939750810719e-05,0.010402186325890166,0.004985759516208973,0.012898910723816551,0.015150947804831307
0,20260920,20261004,generated,context_0,1834,1834,43810,0.018087412085697547,0.14992940815018815,0.25343619307655163,8.892843853768663e-06,0.021588541748415513,0.0026238939995441935,0.010437927229876132,0.04613093826736081,4.76462740613684e-05,0.01035298889902076,0.004995461653509375,0.014593351839916729,0.015980419726708005
0,20260920,20261004,generated,context_1,214,214,5110,0.041904684446212336,0.1919802917287071,0.2539603415611508,4.5349605789929913e-05,0.00011853270445318087,0.018627593561670507,0.01474027548490231,0.058268116938745416,0.0,0.01739465251124052,0.016780840669697428,0.02511626762597327,0.03596270269496643
0,20260920,20261005,generated,pooled,2048,2048,48920,0.01543142044909602,0.15264812463232705,0.2535622478777371,5.761347430583341e-06,0.019845983014948804,0.007505467634777126,0.005587907744468823,0.03968338466283359,0.0,0.008149516271300183,0.005169726749644332,0.010991722564546417,0.015150947804831307
0,20260920,20261005,generated,context_0,1834,1834,43810,0.016096198075407436,0.1513461537142655,0.25373153638062373,1.586037631265305e-05,0.019443546014918628,0.006212312087398665,0.0056173835202150135,0.03794737284232698,0.0,0.006860612185391009,0.005221844474300519,0.011186172055382788,0.015980419726708005
0,20260920,20261005,generated,context_1,214,214,5110,0.049420774181046845,0.18911352852371938,0.25198165132683953,0.00020745138272510886,0.023520800406258535,0.018898064636956084,0.01756259550016931,0.06230678232975535,0.0,0.03076612468706224,0.01216000012001206,0.022308804353207284,0.03596270269496643
0,20260921,20261001,roundtrip,pooled,6846,6846,164117,0.0008295979150318038,0.0021376383229506214,0.0005182282022791222,5.729622766253062e-07,0.023660328461943395,0.00040668890964636924,0.005767115361382635,0.03008601078282615,0.0,0.0,0.005355935095084696,0.009765080292587809,0.0
0,20260921,20261001,roundtrip,context_0,6193,6193,148463,0.0009786618254657114,0.002433016986789214,0.0005761516652343561,2.4489462394475833e-06,0.023502076208290576,0.0004931420761047647,0.005798833204470388,0.030353628177774802,0.0,0.0,0.005442433468271557,0.00988514011834965,0.0
0,20260921,20261001,roundtrip,context_1,653,653,15654,0.0014702900161335246,0.0024703282960711337,0.000597635738268527,2.1852427867077645e-06,0.02523150554407029,0.00045851482670228576,0.005599626691553894,0.028529926064173733,0.0,0.0,0.0046633448319918225,0.009423806138961986,0.0
0,20260921,20261002,roundtrip,pooled,6846,6846,164117,0.0008965428090176069,0.0022825895660575474,0.0002653311957027042,5.126933536920989e-08,0.021859161902837695,0.0003200336399780241,0.005938793547443644,0.03217159593022631,0.0,0.0,0.005398587592997717,0.009771988426728984,0.0
0,20260921,20261002,roundtrip,context_0,6193,6193,148463,0.0010157400709038709,0.002468463081507163,0.00025779206991660193,1.085285074915016e-06,0.020777833351625224,0.0004279835660784704,0.005967526534054968,0.03195565746140176,0.0,0.0,0.005496318948155388,0.009897604403937926,0.0
0,20260921,20261002,roundtrip,context_1,653,653,15654,0.0018714410941720696,0.0027184274243720894,0.0002566210415150863,7.295572838552354e-06,0.03249670602569674,0.0007611565129212608,0.005866275581627889,0.03518756702179554,0.0,0.0,0.004791107704101183,0.009297297033672056,0.0
0,20260921,20261003,roundtrip,pooled,6846,6846,164117,0.0008158254972300858,0.002163170997329971,0.0005548066584741182,4.052818810127063e-07,0.024323868229671364,0.00039908953411809127,0.005868850582751994,0.03070966398651323,0.0,0.0,0.005398587592997717,0.009636613917017,0.0
0,20260921,20261003,roundtrip,context_0,6193,6193,148463,0.0007709041180729617,0.00245575635345489,0.0004624543807666737,1.7323967394008294e-06,0.023695188564388542,0.00029458210910708057,0.005883179869262678,0.030773849644051148,0.0,0.0,0.005503054633140936,0.009731293186910451,0.0
0,20260921,20261003,roundtrip,context_1,653,653,15654,0.0017022615297846405,0.0027403292320413307,0.0007326437964590034,2.1969013158802328e-05,0.03066606857517043,0.001404869072385077,0.005732951136590891,0.03122741670751766,0.0,0.0,0.004535581959882462,0.00947819546792722,0.0
0,20260921,20261004,roundtrip,pooled,6846,6846,164117,0.001009262627237387,0.0023708136186207773,0.0005243363805848848,1.0461276050987862e-07,0.023147364463534076,0.00018086365715039223,0.0058243414234028235,0.030748676122369763,0.0,0.0,0.005362028309072175,0.009567352870457294,0.0
0,20260921,20261004,roundtrip,context_0,6193,6193,148463,0.000984597023583185,0.0026969017839739012,0.0005683397604431824,2.2314608278311892e-06,0.022433117257590077,0.0001339078121147207,0.005819919870668433,0.0308223528706119,0.0,0.0,0.005476111893198965,0.00968481338634703,0.0
0,20260921,20261004,roundtrip,context_1,653,653,15654,0.0014307871435009297,0.002355726515973322,0.000669893004838272,1.4192236448659808e-08,0.030304810812304628,0.000624568224034917,0.005932937804146388,0.030994910200425014,0.0,0.0,0.004471700523827837,0.009203451198830993,0.0
0,20260921,20261005,roundtrip,pooled,6846,6846,164117,0.0010510197020416072,0.002321006462041514,0.0005505042077995416,5.712412473837152e-07,0.023130695912889465,0.0005952018605661953,0.005779832264053764,0.03026615499014202,0.0,0.0,0.0054777993748362785,0.009633820149175258,0.0
0,20260921,20261005,roundtrip,context_0,6193,6193,148463,0.0011882552520883155,0.0025369356901718933,0.000546128321418691,1.258668704877462e-06,0.02248393435133543,0.0006608036955543033,0.005805862093203107,0.030309346068004346,0.0,0.0,0.005516526003111921,0.009698963701204757,0.0
0,20260921,20261005,roundtrip,context_1,653,653,15654,0.001317313787007718,0.002445122331239111,0.00018497008916277117,1.1069866029358088e-06,0.029612045078430183,6.359140983530675e-05,0.00579961335910939,0.03078859162086233,0.0,0.0,0.005174396320429264,0.009864237684678647,0.0
0,20260921,20261001,generated,pooled,2048,2048,48920,0.0168869574477863,0.16336280773487385,0.27897402985492187,3.6308035366631422e-06,0.02208819153362508,0.004726068811180468,0.007962299601438572,0.042137710004953664,6.400409626216078e-05,0.00731828941053566,0.005732464331742793,0.01209735295240623,0.015150947804831307
0,20260921,20261001,generated,context_0,1834,1834,43810,0.018525319512803444,0.1711184958245923,0.27905763844319037,9.094419124857777e-06,0.022062861421419985,0.0043317470158695925,0.008072182387164228,0.0440897892995109,7.14694110920526e-05,0.010534173597709862,0.00570568144173933,0.012053323139410552,0.015980419726708005
0,20260921,20261001,generated,context_1,214,214,5110,0.04820226519263799,0.21307859320799158,0.278123160091194,1.0847810770938044e-05,0.022739432858577713,0.008800610474873651,0.009366750277650326,0.04391940221890426,0.0,0.024281846396024362,0.015534315082244565,0.026344699440513493,0.03596270269496643
0,20260921,20261002,generated,pooled,2048,2048,48920,0.013654845826640259,0.16562510258692184,0.28020729029395397,7.746208281778912e-06,0.01550755117793473,0.0009263369137836111,0.00787887477190058,0.0391130290346395,0.0,0.008494399033503673,0.005600761853028713,0.013509299731493877,0.015150947804831307
0,20260921,20261002,generated,context_0,1834,1834,43810,0.017482071836233445,0.17222980268747423,0.2807193335326946,1.6867496657134798e-05,0.015468750664663633,0.001605778632008051,0.008158766186353916,0.03884708204331101,0.0,0.01231543387136871,0.005499093170932889,0.013963307261814321,0.015980419726708005
0,20260921,20261002,generated,context_1,214,214,5110,0.04005566152835356,0.20351763504463816,0.27563431480109624,0.00034243287983243926,0.017227232987159877,0.005041614022493651,0.014747764092415627,0.06102659046456271,0.0,0.016679680477808177,0.01420368102086278,0.018883558984200494,0.03596270269496643
0,20260921,20261003,generated,pooled,2048,2048,48920,0.013432900154836822,0.1662994315898497,0.2814249442996812,1.4442560806655598e-05,0.00702481980151165,0.008027305241741478,0.009151076732107466,0.03806700076543538,2.1334698754053594e-05,0.007551885323859343,0.005392022690511089,0.011978320093942531,0.015150947804831307
0,20260921,20261003,generated,context_0,1834,1834,43810,0.014799986707953332,0.1683947577343444,0.2816896156789941,1.4846084916507582e-06,0.004986908824215416,0.005333178457291325,0.008746327097528872,0.03669310869609127,2.38231370306842e-05,0.007945211830704721,0.005257398466932628,0.012681614978555845,0.015980419726708005
0,20260921,20261003,generated,context_1,214,214,5110,0.039068116519033066,0.21451762047060044,0.27894609742560955,0.00027315482326683855,0.02448560449875374,0.03159783662001559,0.01873350055530068,0.05241601675589765,0.0,0.018696383660653765,0.012932877987457236,0.027791559527646816,0.03596270269496643
0,20260921,20261004,generated,pooled,2048,2048,48920,0.01593102257287081,0.1646321758892166,0.27976438822759925,4.763366562367274e-06,0.01702375279504531,0.0033102503477060626,0.009956087844860462,0.04421866871374949,8.533879501621438e-05,0.008284970959159192,0.004944876441801778,0.012573885301544137,0.015150947804831307
0,20260921,20261004,generated,context_0,1834,1834,43810,0.018015942983506915,0.17074443619928567,0.27991059949997554,8.4384112512931e-07,0.01840460481666957,0.00253665094470347,0.009894233242212336,0.04473690136174852,9.52925481227368e-05,0.009972228821541616,0.00504111333120853,0.014288277210973884,0.015980419726708005
0,20260921,20261004,generated,context_1,214,214,5110,0.04335209851484611,0.20748929629584978,0.2782720714447096,0.00043326228583977385,0.005286542429759317,0.010224777513506944,0.016462900294664462,0.04790973979828013,0.0,0.023586676357642992,0.01679889248841826,0.02413010975614869,0.03596270269496643
0,20260921,20261005,generated,pooled,2048,2048,48920,0.016555851624355463,0.1660988527973425,0.28050829705166413,5.6255074639057693e-05,0.022670674237144292,0.0051422801873260105,0.0061532615932243795,0.03815444178749479,0.0,0.009615758039837663,0.005210609824051526,0.011393967132232924,0.015150947804831307
0,20260921,20261005,generated,context_0,1834,1834,43810,0.019673453223035934,0.16967019875357156,0.2805093473357878,5.510141551232832e-05,0.021802135383545806,0.003126189240139266,0.006129094858503881,0.03751920873766938,0.0,0.012785253818391165,0.005237922943342466,0.011172186588963176,0.015980419726708005
0,20260921,20261005,generated,context_1,214,214,5110,0.042136395248344005,0.20908983554935773,0.28028532234989867,0.0004054916073063709,0.02995800623164098,0.022517115313523274,0.019810852479115793,0.05996351010933895,0.0,0.02017375750606873,0.014149350547067618,0.024502522988812583,0.03596270269496643
1,20260920,20261001,roundtrip,pooled,6846,6846,164117,0.0008856422779568347,0.0018512346047595885,0.00016197231013911337,1.9119156995138845e-06,0.020660415201055576,0.00015981281963340125,0.005474626599945354,0.025905148672739447,0.0,0.0,0.005630129724525812,0.009753371367345482,0.0
1,20260920,20261001,roundtrip,context_0,6193,6193,148463,0.0010654397332618307,0.0019108173543511142,0.0001086895400069107,1.1461846562106702e-06,0.02047969888118821,0.00011934249032626364,0.005552822098826238,0.02602141211206445,0.0,0.0,0.005651239702821553,0.009757880979044904,0.0
1,20260920,20261001,roundtrip,context_1,653,653,15654,0.0014449549053865288,0.0020368783443147445,0.0007230966562845043,3.75987664106292e-05,0.022308042747151396,0.0005572564191741649,0.005132991133924403,0.025685078655504498,0.0,0.0,0.0055576849367573455,0.010406277583482606,0.0
1,20260920,20261002,roundtrip,pooled,6846,6846,164117,0.0008172446528362069,0.0018222456500586294,0.00024952532328635445,1.0231131825401592e-05,0.021302372532241987,0.0002139705022196083,0.0057162477506979,0.027802949707417007,0.0,0.0,0.005654502580476062,0.009726280183784644,0.0
1,20260920,20261002,roundtrip,context_0,6193,6193,148463,0.0008142691811837768,0.0018680550437476025,0.00025053205988442037,2.935313845826631e-06,0.021382678555302598,8.068500409293032e-05,0.005721515428410817,0.027795540608738806,0.0,0.0,0.005705125182705495,0.009885142702114083,0.0
1,20260920,20261002,roundtrip,context_1,653,653,15654,0.001439946690424256,0.0020035619402733276,0.000555709800903368,0.0001426310747850018,0.02052156041084835,0.001604299034853155,0.005732951136590891,0.028898955721798816,0.0,0.0,0.005429922064647985,0.009123421090521293,0.0
1,20260920,20261003,roundtrip,pooled,6846,6846,164117,0.0007517400695458789,0.0016185515007001397,0.00021113645490199103,2.0178312275980284e-06,0.02140846623917425,0.00021780362754707098,0.005557286467308131,0.026474852772291668,0.0,0.0,0.005691061864401714,0.009635748299824356,0.0
1,20260920,20261003,roundtrip,context_0,6193,6193,148463,0.0008207601242328336,0.0017902079235268295,0.0002224611794625963,2.913954257106389e-06,0.021101767869794202,0.0003779922032960746,0.005545793210093519,0.026317384591025533,0.0,0.0,0.005752274977603777,0.009631682704480036,0.0
1,20260920,20261003,roundtrip,context_1,653,653,15654,0.0015810696550136924,0.0024801857141188194,0.0009968733468370882,0.0003316242552273835,0.024292777311081537,0.0013156656355875294,0.00579961335910939,0.028826749242194208,0.0,0.0,0.005685447808866817,0.010360993986188711,0.0
1,20260920,20261004,roundtrip,pooled,6846,6846,164117,0.0006949637749662028,0.0015993759784750186,0.00011107091517382142,9.89986302484501e-06,0.02205188242466269,0.0003398600841197072,0.005544569564636781,0.026541735451399172,0.0,0.0,0.005593570440600271,0.009505200966283666,0.0
1,20260920,20261004,roundtrip,context_0,6193,6193,148463,0.0007771820433276398,0.0017284875794836487,0.0001992671348880123,1.7194837924627035e-06,0.021365676422807317,0.0005389884334605761,0.005566879876291564,0.026413582362471957,0.0,0.0,0.005678182442763524,0.00954194026385462,0.0
1,20260920,20261004,roundtrip,context_1,653,653,15654,0.001198345038365602,0.0017678581192149205,0.00040241118508133424,4.872431979530134e-05,0.028450593665515292,0.0015899514774021083,0.005866275581627889,0.02867916699628847,0.0,0.0,0.004982752012265279,0.009910082616281892,0.0
1,20260920,20261005,roundtrip,pooled,6846,6846,164117,0.0008399362697794412,0.0015941212582432096,6.242212604398541e-05,3.4717636291916806e-06,0.02077771605535865,0.00016472722012030754,0.005563644918643584,0.026167032770618055,0.0,0.0,0.005733714362314735,0.009589391909346079,0.0
1,20260920,20261005,roundtrip,context_0,6193,6193,148463,0.0009007883321306907,0.0017948253466200347,0.00012484069519671658,4.852357807717442e-07,0.02049060144643619,0.00021471657677074146,0.0054965909889646,0.026003631393691294,0.0,0.0,0.005792689087516734,0.009644546583627917,0.0
1,20260920,20261005,roundtrip,context_1,653,653,15654,0.001621400577423279,0.00243963370433654,0.0006722137843045079,0.00012938753866721664,0.023470678518764734,0.0002669125465057983,0.0061995866942203826,0.028653222773840033,0.0,0.0,0.005238277756484,0.009865802429284611,0.0
1,20260920,20261001,generated,pooled,2048,2048,48920,0.01575183004616593,0.17293274917946155,0.30114939643083277,0.0007481893405447651,0.02584718247760591,0.005824629418386114,0.007480055861127544,0.04384450250768276,4.266939750810719e-05,0.009469781347930641,0.005623172350304184,0.013948626819027723,0.015150947804831307
1,20260920,20261001,generated,context_0,1834,1834,43810,0.01463478504735871,0.17472786082995767,0.3009320504375799,9.757810267860343e-06,0.02395396992278842,0.004282739449202918,0.006675136832583917,0.044717360307075654,4.76462740613684e-05,0.008070582746357942,0.005805195229678151,0.011953418570918922,0.015980419726708005
1,20260920,20261001,generated,context_1,214,214,5110,0.04692976717147222,0.2180931721405968,0.30341181626408364,0.0804858659712384,0.0431615937110614,0.020432487102623784,0.021869062215024437,0.04739361645345052,0.0,0.023174109791561474,0.025997294227393497,0.03894798680151147,0.03596270269496643
1,20260920,20261002,generated,pooled,2048,2048,48920,0.015973346949347586,0.17578055593136407,0.3026119914382211,0.0007479422122300501,0.025451487694467687,0.0029158374427284426,0.0073965648316353105,0.03058035351434411,0.0,0.010845134086106161,0.005439983458941811,0.013146321681614545,0.015150947804831307
1,20260920,20261002,generated,context_0,1834,1834,43810,0.016663518933280892,0.17348593023508815,0.3026604440418036,2.4508762990685514e-06,0.02460584248520571,0.004666665065488024,0.007225032170193574,0.031135995651529465,0.0,0.009754169745316212,0.005713502738952214,0.01306988877640448,0.015980419726708005
1,20260920,20261002,generated,context_1,214,214,5110,0.05186768006066972,0.22040380992807906,0.3025046872516827,0.08067778137318164,0.03285150280978612,0.013158276661057941,0.011164969176346837,0.04267322079032692,0.0,0.024656684160929185,0.01870745977657251,0.022011676345646013,0.03596270269496643
1,20260920,20261003,generated,pooled,2048,2048,48920,0.016424012721105143,0.1755202544430223,0.30235273143000513,0.0007409842346521482,0.01681865188918917,0.0070737179348697755,0.005432085261364961,0.029938889410564967,2.1334698754053594e-05,0.01035251243266004,0.005296500226781631,0.011712676129925716,0.015150947804831307
1,20260920,20261003,generated,context_0,1834,1834,43810,0.016280078405124535,0.17568709586501635,0.3020088178738685,2.2760849459566035e-06,0.01610634023611128,0.004049436239711913,0.005384996830971822,0.03068751972566411,2.38231370306842e-05,0.010244730712918352,0.0053105056761614255,0.01191537101521758,0.015980419726708005
1,20260920,20261003,generated,context_1,214,214,5110,0.051185794828507825,0.2231807276872425,0.3055263847524521,0.08063855040897117,0.023296202341728814,0.03420523536426301,0.01242964521319495,0.03885271045489476,0.0,0.02988523593752071,0.0125480892199889,0.019748859476984505,0.03596270269496643
1,20260920,20261004,generated,pooled,2048,2048,48920,0.015214929439379367,0.17561235626390248,0.303085483582997,0.0007470857597981447,0.031584015658678063,0.0031424552745364254,0.005631295167299433,0.034239470129835144,0.00012800819252432156,0.007172204605183342,0.0057173645702604525,0.014102824952760315,0.015150947804831307
1,20260920,20261004,generated,context_0,1834,1834,43810,0.01699563281504992,0.1754122778568976,0.30280313119249846,8.700050779237899e-06,0.032286109557645326,0.0011828414077429063,0.005481791072303954,0.03378172307127422,0.0001429388221841052,0.006596041828299328,0.005198380121418933,0.014380171966764624,0.015980419726708005
1,20260920,20261004,generated,context_1,214,214,5110,0.04762670783644645,0.22245156770944663,0.30568188366504745,0.08078529133253258,0.026581664705125102,0.020783694085796257,0.010016679715905585,0.04204295027686717,0.0,0.03263803828235695,0.01613077517559891,0.022290290827545477,0.03596270269496643
1,20260920,20261005,generated,pooled,2048,2048,48920,0.015573308657120963,0.17618623425928623,0.30319411267745294,0.0006761879491487943,0.03135858083296349,0.006017647063809963,0.0056567289726418,0.032743418726111875,2.1334698754053594e-05,0.008472753052733827,0.005115280295491131,0.01095280316547315,0.015150947804831307
1,20260920,20261005,generated,context_0,1834,1834,43810,0.015826421225873778,0.18009547597880743,0.30285153454432034,0.00010303061059299787,0.030524541229501143,0.003786307276665291,0.00561807642905765,0.032840209378475406,2.38231370306842e-05,0.009825486981145489,0.005389470013104858,0.011042886563707872,0.015980419726708005
1,20260920,20261005,generated,context_1,214,214,5110,0.04238959825699574,0.20822434566445802,0.30637071008537714,0.07955084747034116,0.039029150430708454,0.026170413358911567,0.016610439478326744,0.045254822416057286,0.0,0.017944507909171854,0.008796136210723227,0.01663523335185131,0.03596270269496643
1,20260921,20261001,roundtrip,pooled,6846,6846,164117,0.0007284608356608313,0.0019229500540242721,0.0002704992127594398,2.1738019193653924e-06,0.020088949640357692,4.471409071276234e-06,0.005372891378575884,0.024822761937439784,0.0,0.0,0.005624036510538222,0.009790323843426358,0.0
1,20260921,20261001,roundtrip,context_0,6193,6193,148463,0.000887430203737106,0.0022585551842211563,0.00023717492604257987,2.385650165112759e-06,0.01971256012149851,5.119022308375171e-05,0.005356013214310895,0.02463478981800634,0.0,0.0,0.005725332237661918,0.009880685244672496,0.0
1,20260921,20261001,roundtrip,context_1,653,653,15654,0.001417339548173039,0.001978305544272898,0.0005830570313773303,0.0001354569257271676,0.02360905115917067,0.0006088942382321862,0.005599626691553894,0.027492519092776002,0.0,0.0,0.004854989140155919,0.009655114099283772,0.0
1,20260921,20261002,roundtrip,pooled,6846,6846,164117,0.0008935519300597129,0.002064686957106693,0.00043039154249254174,1.2109508673458988e-05,0.02136572564877849,5.8609173723635243e-05,0.00561451252932843,0.026684874264249796,0.0,0.0,0.005648409366488583,0.009758647118058406,0.0
1,20260921,20261002,roundtrip,context_0,6193,6193,148463,0.001032667339930804,0.002376619409734892,0.00038919589737949716,5.067633387484697e-06,0.021165435910055,6.406341606264e-05,0.005552822098826238,0.02645959198176844,0.0,0.0,0.005678182442763524,0.009886176189344016,0.0
1,20260921,20261002,roundtrip,context_1,653,653,15654,0.0015098417667927277,0.002390060750008497,0.0008245619606152222,0.0002902790985123138,0.0232685337403728,5.4605514713592165e-05,0.0061995866942203826,0.029771030976251403,0.0,0.0,0.00562156637281197,0.00929897384244919,0.0
1,20260921,20261003,roundtrip,pooled,6846,6846,164117,0.0009467630736590126,0.002038364254213585,0.0002485537523760981,2.9552748218612465e-06,0.019488028762799578,3.556357646664781e-05,0.005436475891931747,0.025429535625057613,0.0,0.0,0.005684968650414124,0.009653562381242453,0.0
1,20260921,20261003,roundtrip,context_0,6193,6193,148463,0.001087877335453193,0.0021651172215027413,8.28285085004476e-05,7.56984654288204e-08,0.01895402729214611,0.00017363244494083,0.005405215435439703,0.025094705542678702,0.0,0.0,0.00574553929261834,0.00970471005048594,0.0
